Point;Latitude;Longitude;Contexte;P̩riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
13550;48.2391;6.6998;RCP4.5;H3;2;2.95;0;2;0.79;0;
13551;48.2351;6.8073;RCP4.5;H3;1;2.65;0;1;0.72;0;
13552;48.2309;6.9148;RCP4.5;H3;1;2.77;0;1;0.76;0;
13553;48.2267;7.0222;RCP4.5;H3;1;2.6;0;1;0.73;0;
13554;48.2224;7.1297;RCP4.5;H3;1;2.57;0;1;0.72;0;
13555;48.2179;7.2371;RCP4.5;H3;1;2.75;0;1;0.8;0;
13556;48.2134;7.3445;RCP4.5;H3;1;5.21;1;1;1.19;1;
13557;48.2088;7.4519;RCP4.5;H3;3;5.2;1;2;0.92;1;
13558;48.2041;7.5593;RCP4.5;H3;3;5.01;1;2;0.79;1;
13559;48.1992;7.6667;RCP4.5;H3;2;5.01;1;2;0.8;1;
13589;48.193;-4.5037;RCP4.5;H3;1;5.29;0;0;1.48;0;
13590;48.1992;-4.3965;RCP4.5;H3;1;5.27;1;1;1.4;0;
13591;48.2053;-4.2893;RCP4.5;H3;1;5.24;1;1;1.43;0;
13592;48.2113;-4.1821;RCP4.5;H3;1;4.64;0;1;1.43;0;
13593;48.2172;-4.0748;RCP4.5;H3;1;4.76;1;1;1.42;0;
13594;48.223;-3.9675;RCP4.5;H3;2;4.57;1;1;1.49;0;
13595;48.2287;-3.8602;RCP4.5;H3;2;4.55;1;1;1.49;0;
13596;48.2344;-3.7529;RCP4.5;H3;2;4.57;1;1;1.5;0;
13597;48.2399;-3.6455;RCP4.5;H3;2;4.53;1;1;1.48;0;
13598;48.2453;-3.5382;RCP4.5;H3;2;4.74;0;1;1.48;0;
13599;48.2506;-3.4308;RCP4.5;H3;2;4.85;0;1;1.44;0;
13600;48.2559;-3.3233;RCP4.5;H3;2;4.8;0;1;1.4;0;
13601;48.261;-3.2159;RCP4.5;H3;2;4.82;0;1;1.4;0;
13602;48.266;-3.1084;RCP4.5;H3;2;4.77;0;1;1.39;0;
13603;48.2709;-3.0009;RCP4.5;H3;2;4.74;0;1;1.4;0;
13604;48.2758;-2.8934;RCP4.5;H3;2;4.79;0;1;1.33;0;
13605;48.2805;-2.7859;RCP4.5;H3;1;4.78;0;1;1.41;0;
13606;48.2851;-2.6784;RCP4.5;H3;2;4.83;1;1;1.41;0;
13607;48.2897;-2.5708;RCP4.5;H3;1;4.74;0;1;1.46;0;
13608;48.2941;-2.4632;RCP4.5;H3;2;4.9;0;1;1.53;0;
13609;48.2985;-2.3556;RCP4.5;H3;2;5.87;1;1;1.7;0;
13610;48.3027;-2.248;RCP4.5;H3;3;6.02;1;2;1.77;0;
13611;48.3068;-2.1404;RCP4.5;H3;3;6.03;1;2;1.75;0;
13612;48.3109;-2.0327;RCP4.5;H3;3;6.05;1;2;1.75;0;
13613;48.3148;-1.925;RCP4.5;H3;3;6.26;1;2;1.79;1;
13614;48.3187;-1.8174;RCP4.5;H3;3;6.37;1;2;1.84;1;
13615;48.3224;-1.7097;RCP4.5;H3;4;6.38;1;2;1.81;1;
13616;48.3261;-1.6019;RCP4.5;H3;4;6.36;1;3;1.76;1;
13617;48.3296;-1.4942;RCP4.5;H3;4;5.59;1;3;1.68;0;
13618;48.3331;-1.3865;RCP4.5;H3;3;5.62;1;2;1.68;0;
13619;48.3365;-1.2787;RCP4.5;H3;3;5.59;1;2;1.64;0;
13620;48.3397;-1.1709;RCP4.5;H3;3;5.59;1;2;1.64;0;
13621;48.3429;-1.0632;RCP4.5;H3;3;5.5;1;2;1.64;1;
13622;48.3459;-0.9554;RCP4.5;H3;4;5.71;1;2;1.68;1;
13623;48.3489;-0.8475;RCP4.5;H3;4;5.69;1;3;1.69;1;
13624;48.3518;-0.7397;RCP4.5;H3;4;5.76;1;3;1.74;1;
13625;48.3545;-0.6319;RCP4.5;H3;4;5.81;1;3;1.73;1;
13626;48.3572;-0.524;RCP4.5;H3;4;6.07;2;3;1.81;1;
13627;48.3598;-0.4162;RCP4.5;H3;5;6;2;3;1.83;1;
13628;48.3622;-0.3083;RCP4.5;H3;5;6.18;2;3;1.94;1;
13629;48.3646;-0.2004;RCP4.5;H3;5;6.21;2;4;2.06;2;
13630;48.3669;-0.0926;RCP4.5;H3;5;6.32;2;4;2.12;2;
13631;48.3691;0.0153;RCP4.5;H3;5;7.17;3;3;2.23;2;
13632;48.3711;0.1232;RCP4.5;H3;6;7.18;3;4;2.18;2;
13633;48.3731;0.2311;RCP4.5;H3;6;7.05;3;4;2.12;2;
13634;48.375;0.3391;RCP4.5;H3;6;7.06;3;4;2.11;2;
13635;48.3768;0.447;RCP4.5;H3;6;6.79;3;4;2.05;2;
13636;48.3784;0.5549;RCP4.5;H3;7;6.48;3;5;2.02;2;
13637;48.38;0.6629;RCP4.5;H3;6;6.46;3;4;2;2;
13638;48.3815;0.7708;RCP4.5;H3;6;6.49;3;4;2.02;2;
13639;48.3829;0.8788;RCP4.5;H3;6;6.47;3;4;2.02;2;
13640;48.3842;0.9867;RCP4.5;H3;6;6.73;3;4;2.09;2;
13641;48.3854;1.0947;RCP4.5;H3;6;7.47;4;4;2.3;3;
13642;48.3865;1.2027;RCP4.5;H3;8;7.8;4;6;2.27;3;
13643;48.3874;1.3106;RCP4.5;H3;9;7.88;4;7;2.27;3;
13644;48.3883;1.4186;RCP4.5;H3;9;7.86;3;7;2.21;2;
13645;48.3891;1.5266;RCP4.5;H3;9;7.91;3;6;2.22;2;
13646;48.3898;1.6346;RCP4.5;H3;9;7.85;3;6;2.2;2;
13647;48.3904;1.7426;RCP4.5;H3;9;7.86;3;6;2.2;2;
13648;48.3909;1.8505;RCP4.5;H3;9;7.76;3;6;2.09;2;
13649;48.3913;1.9585;RCP4.5;H3;9;7.37;3;6;1.95;2;
13650;48.3916;2.0665;RCP4.5;H3;8;7.42;3;5;1.95;2;
13651;48.3918;2.1745;RCP4.5;H3;8;7.42;3;5;1.91;2;
13652;48.3919;2.2825;RCP4.5;H3;8;7.53;3;5;1.89;2;
13653;48.3919;2.3905;RCP4.5;H3;8;7.63;4;5;1.89;2;
13654;48.3918;2.4985;RCP4.5;H3;8;7.77;4;5;1.9;3;
13655;48.3916;2.6065;RCP4.5;H3;9;6.86;3;7;1.78;2;
13656;48.3913;2.7145;RCP4.5;H3;7;6.94;3;5;1.79;2;
13657;48.3909;2.8225;RCP4.5;H3;7;6.91;3;5;1.67;2;
13658;48.3904;2.9305;RCP4.5;H3;7;6.93;3;5;1.67;2;
13659;48.3898;3.0385;RCP4.5;H3;7;7.29;3;5;1.72;3;
13660;48.3891;3.1464;RCP4.5;H3;8;7.15;3;6;1.65;2;
13661;48.3883;3.2544;RCP4.5;H3;8;7.01;3;5;1.63;2;
13662;48.3875;3.3624;RCP4.5;H3;7;6.85;3;5;1.59;2;
13663;48.3865;3.4704;RCP4.5;H3;7;6.22;2;6;1.51;1;
13664;48.3854;3.5783;RCP4.5;H3;5;6.42;3;4;1.54;2;
13665;48.3842;3.6863;RCP4.5;H3;6;6.41;3;4;1.53;2;
13666;48.3829;3.7943;RCP4.5;H3;6;6.34;3;4;1.52;2;
13667;48.3815;3.9022;RCP4.5;H3;6;6.5;3;4;1.55;2;
13668;48.38;4.0102;RCP4.5;H3;7;6.6;3;4;1.53;2;
13669;48.3785;4.1181;RCP4.5;H3;7;6.31;3;5;1.5;2;
13670;48.3768;4.226;RCP4.5;H3;6;6.34;3;5;1.49;2;
13671;48.375;4.334;RCP4.5;H3;7;6.37;2;5;1.39;1;
13672;48.3731;4.4419;RCP4.5;H3;6;5.81;2;5;1.36;1;
13673;48.3712;4.5498;RCP4.5;H3;5;5.75;2;4;1.3;1;
13674;48.3691;4.6577;RCP4.5;H3;5;5.64;2;4;1.29;1;
13675;48.3669;4.7656;RCP4.5;H3;5;5.15;1;4;1.18;1;
13676;48.3646;4.8735;RCP4.5;H3;3;4.44;1;3;1.15;1;
13677;48.3623;4.9814;RCP4.5;H3;3;4.22;1;2;1.13;1;
13678;48.3598;5.0892;RCP4.5;H3;3;4.22;1;2;1.15;1;
13679;48.3572;5.1971;RCP4.5;H3;3;4.41;1;2;1.2;1;
13680;48.3546;5.3049;RCP4.5;H3;3;4.04;1;2;1.13;1;
13681;48.3518;5.4128;RCP4.5;H3;3;4.51;1;2;1.19;1;
13682;48.3489;5.5206;RCP4.5;H3;3;4.53;1;2;1.26;1;
13683;48.346;5.6284;RCP4.5;H3;3;4.79;1;2;1.31;1;
13684;48.3429;5.7362;RCP4.5;H3;3;4.65;1;2;1.32;1;
13685;48.3398;5.844;RCP4.5;H3;3;4.73;1;2;1.34;1;
13686;48.3365;5.9517;RCP4.5;H3;4;4.71;1;3;1.3;1;
13687;48.3331;6.0595;RCP4.5;H3;4;4.79;1;3;1.29;1;
13688;48.3297;6.1672;RCP4.5;H3;4;4.83;1;3;1.3;1;
13689;48.3261;6.275;RCP4.5;H3;4;4.61;2;3;1.19;1;
13690;48.3225;6.3827;RCP4.5;H3;3;4.32;1;2;1.1;1;
13691;48.3187;6.4904;RCP4.5;H3;3;4.28;1;2;1.09;1;
13692;48.3149;6.5981;RCP4.5;H3;3;4.36;1;2;1.07;1;
13693;48.3109;6.7057;RCP4.5;H3;3;4.07;1;2;0.99;1;
13694;48.3069;6.8134;RCP4.5;H3;2;2.84;0;2;0.79;0;
13695;48.3028;6.921;RCP4.5;H3;1;3.03;0;1;0.83;0;
13696;48.2985;7.0286;RCP4.5;H3;1;2.8;0;1;0.79;0;
13697;48.2942;7.1362;RCP4.5;H3;1;2.5;0;1;0.74;0;
13698;48.2897;7.2438;RCP4.5;H3;1;2.9;0;1;0.86;0;
13699;48.2852;7.3514;RCP4.5;H3;1;4.41;1;1;1.01;1;
13700;48.2806;7.4589;RCP4.5;H3;2;5.31;1;1;1.01;1;
13701;48.2758;7.5665;RCP4.5;H3;3;5.05;1;2;0.8;1;
13702;48.271;7.674;RCP4.5;H3;2;5.05;1;2;0.79;1;
13731;48.2583;-4.6204;RCP4.5;H3;1;5.17;0;0;1.32;0;
13732;48.2646;-4.5131;RCP4.5;H3;1;5.16;0;0;1.32;0;
13733;48.2709;-4.4058;RCP4.5;H3;1;5.16;0;0;1.33;0;
13734;48.277;-4.2984;RCP4.5;H3;1;5.15;0;0;1.33;0;
13735;48.283;-4.191;RCP4.5;H3;1;4.61;0;0;1.31;0;
13736;48.2889;-4.0836;RCP4.5;H3;1;4.33;0;1;1.33;0;
13737;48.2947;-3.9762;RCP4.5;H3;1;4.55;1;1;1.5;0;
13738;48.3005;-3.8687;RCP4.5;H3;2;4.53;1;1;1.51;0;
13739;48.3061;-3.7612;RCP4.5;H3;2;4.55;1;1;1.5;0;
13740;48.3116;-3.6537;RCP4.5;H3;2;4.53;1;1;1.49;0;
13741;48.317;-3.5462;RCP4.5;H3;2;4.52;1;1;1.49;0;
13742;48.3224;-3.4387;RCP4.5;H3;2;4.82;0;1;1.42;0;
13743;48.3276;-3.3311;RCP4.5;H3;2;4.64;0;1;1.35;0;
13744;48.3327;-3.2235;RCP4.5;H3;2;4.64;0;1;1.34;0;
13745;48.3378;-3.1159;RCP4.5;H3;2;4.61;0;1;1.35;0;
13746;48.3427;-3.0083;RCP4.5;H3;1;4.56;0;1;1.39;0;
13747;48.3475;-2.9006;RCP4.5;H3;1;4.55;0;1;1.38;0;
13748;48.3523;-2.7929;RCP4.5;H3;1;4.71;0;1;1.4;0;
13749;48.3569;-2.6852;RCP4.5;H3;1;4.74;0;1;1.38;0;
13750;48.3615;-2.5775;RCP4.5;H3;1;4.9;0;1;1.5;0;
13751;48.3659;-2.4698;RCP4.5;H3;1;5.01;1;1;1.52;0;
13752;48.3703;-2.3621;RCP4.5;H3;2;5.98;1;1;1.68;0;
13753;48.3745;-2.2543;RCP4.5;H3;3;6.05;1;2;1.77;0;
13754;48.3787;-2.1465;RCP4.5;H3;3;5.99;1;2;1.75;0;
13755;48.3827;-2.0387;RCP4.5;H3;3;6.11;1;2;1.75;0;
13756;48.3867;-1.9309;RCP4.5;H3;3;6.12;1;2;1.73;0;
13757;48.3905;-1.8231;RCP4.5;H3;3;6.3;1;2;1.71;0;
13758;48.3943;-1.7152;RCP4.5;H3;3;6.25;1;2;1.71;1;
13759;48.3979;-1.6074;RCP4.5;H3;3;6.27;1;2;1.66;0;
13760;48.4015;-1.4995;RCP4.5;H3;3;6.29;1;2;1.66;0;
13761;48.4049;-1.3916;RCP4.5;H3;3;5.39;1;2;1.49;0;
13762;48.4083;-1.2837;RCP4.5;H3;3;5.34;1;2;1.45;0;
13763;48.4116;-1.1758;RCP4.5;H3;3;5.31;1;2;1.45;0;
13764;48.4147;-1.0678;RCP4.5;H3;3;5.5;1;2;1.49;0;
13765;48.4178;-0.9599;RCP4.5;H3;3;5.68;1;2;1.7;1;
13766;48.4208;-0.8519;RCP4.5;H3;4;5.69;1;3;1.69;1;
13767;48.4236;-0.744;RCP4.5;H3;4;5.76;1;3;1.75;1;
13768;48.4264;-0.636;RCP4.5;H3;4;5.81;1;3;1.73;1;
13769;48.4291;-0.528;RCP4.5;H3;4;6.07;2;3;1.81;1;
13770;48.4316;-0.42;RCP4.5;H3;5;6.04;2;3;1.83;1;
13771;48.4341;-0.312;RCP4.5;H3;5;6.05;2;3;1.82;1;
13772;48.4365;-0.2039;RCP4.5;H3;5;5.97;2;3;1.88;2;
13773;48.4388;-0.0959;RCP4.5;H3;5;6.61;3;3;2.08;2;
13774;48.4409;0.0121;RCP4.5;H3;6;6.76;3;5;2.05;2;
13775;48.443;0.1202;RCP4.5;H3;6;6.87;3;5;2.13;2;
13776;48.445;0.2282;RCP4.5;H3;6;7.08;3;5;2.17;2;
13777;48.4469;0.3363;RCP4.5;H3;6;7.09;3;4;2.17;2;
13778;48.4487;0.4444;RCP4.5;H3;6;6.49;3;4;2.05;2;
13779;48.4503;0.5525;RCP4.5;H3;6;6.42;3;4;1.96;2;
13780;48.4519;0.6606;RCP4.5;H3;6;6.49;3;4;2;2;
13781;48.4534;0.7687;RCP4.5;H3;6;6.43;3;4;2.02;2;
13782;48.4548;0.8768;RCP4.5;H3;6;6.41;3;4;2.03;2;
13783;48.4561;0.9849;RCP4.5;H3;6;6.76;3;4;2.1;2;
13784;48.4573;1.093;RCP4.5;H3;6;7.56;4;4;2.3;3;
13785;48.4584;1.2011;RCP4.5;H3;8;7.71;3;6;2.32;2;
13786;48.4594;1.3092;RCP4.5;H3;8;7.79;3;6;2.25;2;
13787;48.4602;1.4173;RCP4.5;H3;9;7.84;3;7;2.24;2;
13788;48.461;1.5255;RCP4.5;H3;9;7.92;3;6;2.25;2;
13789;48.4617;1.6336;RCP4.5;H3;9;7.87;3;7;2.23;2;
13790;48.4623;1.7417;RCP4.5;H3;8;7.87;3;6;2.23;2;
13791;48.4628;1.8499;RCP4.5;H3;8;6.76;2;7;1.93;1;
13792;48.4632;1.958;RCP4.5;H3;6;7.34;3;4;1.97;2;
13793;48.4635;2.0662;RCP4.5;H3;8;7.42;3;5;1.93;2;
13794;48.4637;2.1743;RCP4.5;H3;8;7.59;3;5;1.89;2;
13795;48.4638;2.2824;RCP4.5;H3;8;7.58;3;5;1.89;2;
13796;48.4638;2.3906;RCP4.5;H3;8;7.61;4;5;1.89;2;
13797;48.4637;2.4987;RCP4.5;H3;8;7.59;4;6;1.85;3;
13798;48.4635;2.6069;RCP4.5;H3;9;7.57;4;7;1.85;3;
13799;48.4632;2.715;RCP4.5;H3;9;7.03;3;7;1.79;2;
13800;48.4628;2.8231;RCP4.5;H3;7;6.87;3;5;1.71;2;
13801;48.4623;2.9313;RCP4.5;H3;7;6.77;3;6;1.71;2;
13802;48.4617;3.0394;RCP4.5;H3;7;6.54;3;6;1.65;2;
13803;48.461;3.1475;RCP4.5;H3;7;6.65;3;5;1.56;2;
13804;48.4603;3.2557;RCP4.5;H3;7;7.22;3;5;1.63;3;
13805;48.4594;3.3638;RCP4.5;H3;8;7.2;4;6;1.57;3;
13806;48.4584;3.4719;RCP4.5;H3;8;6.42;2;6;1.5;2;
13807;48.4573;3.58;RCP4.5;H3;6;6.27;2;4;1.5;1;
13808;48.4561;3.6882;RCP4.5;H3;5;6.62;3;3;1.51;2;
13809;48.4548;3.7963;RCP4.5;H3;7;6.57;3;5;1.53;2;
13810;48.4534;3.9044;RCP4.5;H3;6;6.72;3;4;1.57;2;
13811;48.452;4.0125;RCP4.5;H3;7;6.48;3;5;1.52;2;
13812;48.4504;4.1205;RCP4.5;H3;7;6.48;3;5;1.52;2;
13813;48.4487;4.2286;RCP4.5;H3;7;6.33;3;5;1.49;2;
13814;48.4469;4.3367;RCP4.5;H3;7;6.5;3;5;1.44;2;
13815;48.445;4.4448;RCP4.5;H3;7;6.49;3;5;1.44;2;
13816;48.4431;4.5528;RCP4.5;H3;7;5.91;2;5;1.39;1;
13817;48.441;4.6609;RCP4.5;H3;5;5.47;1;4;1.27;1;
13818;48.4388;4.7689;RCP4.5;H3;4;5.4;1;3;1.26;1;
13819;48.4365;4.877;RCP4.5;H3;3;5.22;1;3;1.24;1;
13820;48.4342;4.985;RCP4.5;H3;4;4.45;1;3;1.15;1;
13821;48.4317;5.093;RCP4.5;H3;3;4.28;1;2;1.13;1;
13822;48.4291;5.201;RCP4.5;H3;3;4.35;1;2;1.16;1;
13823;48.4264;5.309;RCP4.5;H3;3;4.12;1;2;1.14;1;
13824;48.4237;5.417;RCP4.5;H3;3;4.47;1;2;1.21;1;
13825;48.4208;5.525;RCP4.5;H3;4;4.55;1;3;1.26;1;
13826;48.4178;5.6329;RCP4.5;H3;3;4.73;1;2;1.3;1;
13827;48.4148;5.7409;RCP4.5;H3;3;4.87;1;2;1.37;1;
13828;48.4116;5.8488;RCP4.5;H3;4;6.15;3;2;1.52;2;
13829;48.4084;5.9567;RCP4.5;H3;6;5.88;3;5;1.48;2;
13830;48.405;6.0646;RCP4.5;H3;5;6.38;3;4;1.57;2;
13831;48.4015;6.1725;RCP4.5;H3;7;4.96;1;6;1.3;1;
13832;48.398;6.2804;RCP4.5;H3;3;4.8;1;2;1.26;1;
13833;48.3943;6.3882;RCP4.5;H3;3;4.31;1;3;1.08;1;
13834;48.3906;6.4961;RCP4.5;H3;2;4.32;1;2;1.08;1;
13835;48.3867;6.6039;RCP4.5;H3;2;4.41;1;2;1.03;1;
13836;48.3828;6.7117;RCP4.5;H3;3;4.16;1;2;0.98;1;
13837;48.3787;6.8195;RCP4.5;H3;2;3.09;1;2;0.82;0;
13838;48.3746;6.9273;RCP4.5;H3;1;3.03;0;1;0.79;0;
13839;48.3703;7.0351;RCP4.5;H3;1;2.57;0;1;0.75;0;
13840;48.366;7.1428;RCP4.5;H3;1;2.68;0;1;0.75;0;
13841;48.3615;7.2506;RCP4.5;H3;1;2.75;0;1;0.83;0;
13842;48.357;7.3583;RCP4.5;H3;1;3.03;0;1;0.87;0;
13843;48.3523;7.466;RCP4.5;H3;1;5.19;1;0;0.99;1;
13844;48.3476;7.5736;RCP4.5;H3;3;5.15;1;2;0.83;1;
13845;48.3428;7.6813;RCP4.5;H3;2;5.18;1;2;0.84;1;
13846;48.3378;7.7889;RCP4.5;H3;2;5.11;1;2;0.84;1;
13873;48.3236;-4.7374;RCP4.5;H3;1;5.09;0;0;1.37;0;
13874;48.33;-4.6299;RCP4.5;H3;1;5.09;0;0;1.38;0;
13875;48.3363;-4.5225;RCP4.5;H3;1;5.17;0;0;1.32;0;
13876;48.3425;-4.415;RCP4.5;H3;1;5.16;0;0;1.32;0;
13877;48.3486;-4.3075;RCP4.5;H3;1;5.16;0;0;1.32;0;
13878;48.3547;-4.2;RCP4.5;H3;1;4.29;0;1;1.21;0;
13879;48.3606;-4.0924;RCP4.5;H3;1;4.29;0;1;1.34;0;
13880;48.3664;-3.9848;RCP4.5;H3;2;4.22;1;1;1.31;0;
13881;48.3722;-3.8772;RCP4.5;H3;2;4.28;1;1;1.36;0;
13882;48.3778;-3.7696;RCP4.5;H3;2;4.29;1;1;1.35;0;
13883;48.3833;-3.662;RCP4.5;H3;2;4.4;1;1;1.4;0;
13884;48.3888;-3.5543;RCP4.5;H3;2;4.81;0;1;1.44;0;
13885;48.3941;-3.4466;RCP4.5;H3;2;4.72;0;1;1.39;0;
13886;48.3993;-3.3389;RCP4.5;H3;1;4.5;0;1;1.29;0;
13887;48.4045;-3.2311;RCP4.5;H3;1;4.5;0;1;1.29;0;
13888;48.4095;-3.1234;RCP4.5;H3;1;4.49;0;1;1.31;0;
13889;48.4145;-3.0156;RCP4.5;H3;1;4.55;0;0;1.38;0;
13890;48.4193;-2.9078;RCP4.5;H3;1;4.58;0;1;1.38;0;
13891;48.424;-2.8;RCP4.5;H3;1;4.78;0;1;1.39;0;
13892;48.4287;-2.6921;RCP4.5;H3;1;5.08;0;0;1.4;0;
13893;48.4332;-2.5843;RCP4.5;H3;1;5.18;0;1;1.38;0;
13894;48.4377;-2.4764;RCP4.5;H3;2;5.62;1;1;1.54;0;
13895;48.4421;-2.3685;RCP4.5;H3;2;5.87;1;1;1.64;0;
13896;48.4463;-2.2606;RCP4.5;H3;2;5.94;1;1;1.71;0;
13897;48.4505;-2.1527;RCP4.5;H3;2;5.89;1;2;1.64;0;
13898;48.4545;-2.0447;RCP4.5;H3;3;5.93;1;2;1.64;0;
13899;48.4585;-1.9368;RCP4.5;H3;3;5.98;1;2;1.64;1;
13900;48.4623;-1.8288;RCP4.5;H3;3;5.39;1;2;1.41;0;
13901;48.4661;-1.7208;RCP4.5;H3;2;5.35;1;2;1.42;0;
13902;48.4698;-1.6128;RCP4.5;H3;2;5.34;1;1;1.4;0;
13903;48.4733;-1.5048;RCP4.5;H3;2;5.5;1;1;1.42;1;
13904;48.4768;-1.3967;RCP4.5;H3;3;4.43;1;2;1.25;0;
13905;48.4802;-1.2887;RCP4.5;H3;2;5.33;1;1;1.45;0;
13906;48.4834;-1.1806;RCP4.5;H3;3;5.31;1;2;1.45;0;
13907;48.4866;-1.0725;RCP4.5;H3;3;5.34;1;2;1.46;0;
13908;48.4897;-0.9644;RCP4.5;H3;3;5.51;1;2;1.54;1;
13909;48.4926;-0.8563;RCP4.5;H3;4;5.3;1;2;1.52;1;
13910;48.4955;-0.7482;RCP4.5;H3;3;5.42;1;2;1.63;1;
13911;48.4983;-0.6401;RCP4.5;H3;3;5.5;1;2;1.68;1;
13912;48.5009;-0.5319;RCP4.5;H3;4;5.52;1;2;1.68;1;
13913;48.5035;-0.4238;RCP4.5;H3;4;6.08;2;2;1.77;1;
13914;48.506;-0.3156;RCP4.5;H3;4;6.02;2;3;1.79;1;
13915;48.5084;-0.2074;RCP4.5;H3;4;5.82;2;4;1.76;1;
13916;48.5107;-0.0993;RCP4.5;H3;4;6.28;3;3;1.89;2;
13917;48.5128;0.0089;RCP4.5;H3;5;6.28;3;4;1.89;2;
13918;48.5149;0.1171;RCP4.5;H3;5;6.75;3;3;2.16;2;
13919;48.5169;0.2253;RCP4.5;H3;7;6.82;3;5;2.13;2;
13920;48.5188;0.3336;RCP4.5;H3;6;6.81;3;4;2.13;2;
13921;48.5206;0.4418;RCP4.5;H3;6;6.49;3;4;2.05;2;
13922;48.5222;0.55;RCP4.5;H3;6;6.31;3;4;1.97;2;
13923;48.5238;0.6583;RCP4.5;H3;6;6.32;3;4;1.97;2;
13924;48.5253;0.7665;RCP4.5;H3;6;6.23;2;4;1.93;2;
13925;48.5267;0.8748;RCP4.5;H3;6;6.2;2;4;1.93;2;
13926;48.528;0.983;RCP4.5;H3;6;6.62;3;4;2.02;2;
13927;48.5292;1.0913;RCP4.5;H3;6;7.46;3;4;2.25;3;
13928;48.5303;1.1995;RCP4.5;H3;8;7.33;3;6;2.19;2;
13929;48.5313;1.3078;RCP4.5;H3;8;7.28;3;6;2.16;2;
13930;48.5322;1.4161;RCP4.5;H3;8;7.74;3;6;2.24;2;
13931;48.533;1.5244;RCP4.5;H3;8;7.86;3;6;2.24;2;
13932;48.5336;1.6326;RCP4.5;H3;9;7.88;3;7;2.22;2;
13933;48.5342;1.7409;RCP4.5;H3;8;7.72;3;6;2.08;2;
13934;48.5347;1.8492;RCP4.5;H3;8;6.74;2;6;1.93;1;
13935;48.5351;1.9575;RCP4.5;H3;6;7.38;3;4;1.92;2;
13936;48.5354;2.0658;RCP4.5;H3;8;7.51;3;5;1.93;2;
13937;48.5356;2.1741;RCP4.5;H3;8;7.52;3;5;1.89;2;
13938;48.5357;2.2824;RCP4.5;H3;8;7.71;4;5;1.91;3;
13939;48.5357;2.3907;RCP4.5;H3;8;7.83;4;5;1.92;3;
13940;48.5356;2.4989;RCP4.5;H3;8;7.69;4;6;1.93;3;
13941;48.5354;2.6072;RCP4.5;H3;9;7.72;4;6;1.91;3;
13942;48.5351;2.7155;RCP4.5;H3;10;7.7;4;7;1.91;3;
13943;48.5347;2.8238;RCP4.5;H3;10;7.49;4;7;1.81;3;
13944;48.5343;2.9321;RCP4.5;H3;9;7.28;4;7;1.66;3;
13945;48.5337;3.0404;RCP4.5;H3;9;6.56;3;7;1.66;2;
13946;48.533;3.1487;RCP4.5;H3;7;6.48;3;5;1.58;2;
13947;48.5322;3.2569;RCP4.5;H3;7;6.48;3;5;1.55;2;
13948;48.5313;3.3652;RCP4.5;H3;7;6.39;3;5;1.51;2;
13949;48.5303;3.4735;RCP4.5;H3;6;6.33;2;5;1.49;1;
13950;48.5292;3.5818;RCP4.5;H3;5;6.46;2;4;1.5;2;
13951;48.528;3.69;RCP4.5;H3;6;6.11;2;4;1.41;1;
13952;48.5267;3.7983;RCP4.5;H3;5;6.16;2;3;1.42;1;
13953;48.5253;3.9065;RCP4.5;H3;5;6.79;3;3;1.52;2;
13954;48.5239;4.0148;RCP4.5;H3;7;6.69;3;5;1.49;2;
13955;48.5223;4.123;RCP4.5;H3;7;6.66;3;5;1.48;2;
13956;48.5206;4.2312;RCP4.5;H3;7;6.63;3;5;1.53;2;
13957;48.5188;4.3395;RCP4.5;H3;7;6.58;3;5;1.53;2;
13958;48.5169;4.4477;RCP4.5;H3;7;6.54;3;5;1.54;2;
13959;48.5149;4.5559;RCP4.5;H3;7;5.91;2;5;1.46;1;
13960;48.5129;4.6641;RCP4.5;H3;5;5.51;1;5;1.28;1;
13961;48.5107;4.7723;RCP4.5;H3;4;5.44;1;3;1.27;1;
13962;48.5084;4.8805;RCP4.5;H3;4;5.29;1;3;1.25;1;
13963;48.506;4.9886;RCP4.5;H3;4;5.1;1;3;1.22;1;
13964;48.5036;5.0968;RCP4.5;H3;4;4.44;1;3;1.14;1;
13965;48.501;5.2049;RCP4.5;H3;3;4.17;1;2;1.13;1;
13966;48.4983;5.3131;RCP4.5;H3;3;4.56;1;2;1.2;1;
13967;48.4955;5.4212;RCP4.5;H3;4;4.58;2;3;1.29;1;
13968;48.4927;5.5293;RCP4.5;H3;4;4.56;1;3;1.34;1;
13969;48.4897;5.6374;RCP4.5;H3;4;4.95;2;3;1.4;1;
13970;48.4866;5.7455;RCP4.5;H3;4;5.17;2;3;1.45;1;
13971;48.4835;5.8536;RCP4.5;H3;5;4.82;1;4;1.34;1;
13972;48.4802;5.9617;RCP4.5;H3;4;4.67;1;3;1.27;1;
13973;48.4768;6.0697;RCP4.5;H3;3;4.91;1;2;1.27;1;
13974;48.4734;6.1778;RCP4.5;H3;3;4.85;1;3;1.18;1;
13975;48.4698;6.2858;RCP4.5;H3;3;4.79;1;3;1.18;1;
13976;48.4661;6.3938;RCP4.5;H3;3;4.72;1;3;1.07;1;
13977;48.4624;6.5018;RCP4.5;H3;3;4.74;1;2;1.07;1;
13978;48.4585;6.6098;RCP4.5;H3;3;4.63;1;2;1.02;1;
