Point;Latitude;Longitude;Contexte;P̩riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
5671;44.3299;4.9929;RCP2.6;H2;503.07;3961.08;27.93;37;251;160;-16.33;11;-8;-5;
5672;44.3274;5.0931;RCP2.6;H2;482.23;4074.46;34.5;36;256;153;-14.2;10.27;-8;-10;
5673;44.3248;5.1932;RCP2.6;H2;533.69;3443.27;21.47;48;270;141;-23.84;9.87;-8;-13;
5674;44.3222;5.2934;RCP2.6;H2;520.36;3550.32;23.63;45;268;144;-11.02;10.56;-10;-13;
5675;44.3194;5.3935;RCP2.6;H2;554.73;3187.02;16.97;53;275;139;-12.53;8.74;-10;-13;
5676;44.3166;5.4936;RCP2.6;H2;590.64;2956.89;13.2;57;284;130;-6.58;7.7;-12;-11;
5677;44.3137;5.5937;RCP2.6;H2;604.26;2874.17;10.37;59;283;132;-10.51;6.67;-13;-10;
5678;44.3106;5.6938;RCP2.6;H2;555.49;2945.97;18.47;63;291;120;-15.93;8.97;-15;-7;
5679;44.3075;5.7939;RCP2.6;H2;509.85;3285.05;24.87;55;280;128;-22.77;10.17;-11;-9;
5680;44.3043;5.894;RCP2.6;H2;473.08;3476.53;26.73;53;271;133;-12.2;10.56;-10;-13;
5681;44.301;5.9941;RCP2.6;H2;519.88;3218.09;22.53;59;282;127;-15.29;10.1;-9;-9;
5682;44.2976;6.0941;RCP2.6;H2;595.04;2695.77;12.23;74;292;122;-15.68;7.53;-18;-9;
5683;44.2941;6.1942;RCP2.6;H2;671.38;2141.38;1.87;97;293;116;12.84;1.67;-17;-12;
5684;44.2906;6.2942;RCP2.6;H2;529.64;2289.2;4.93;92;293;112;10.59;3.66;-16;-14;
5685;44.2869;6.3942;RCP2.6;H2;535.61;2284.61;4.5;92;291;118;16.73;3.43;-15;-16;
5686;44.2831;6.4942;RCP2.6;H2;770.82;1401.34;0;130;309;108;10.92;0;-16;-17;
5687;44.2793;6.5942;RCP2.6;H2;723.83;1529.13;0.27;125;314;121;-19.4;0;-14;-15;
5688;44.2754;6.6942;RCP2.6;H2;738.02;1177.4;0;140;324;110;-24.8;0;-16;-15;
5689;44.2713;6.7941;RCP2.6;H2;765.31;1178.28;0;140;320;119;-15.53;0;-16;-14;
5690;44.2672;6.8941;RCP2.6;H2;719.8;1907.65;0;102;298;136;-3.78;0;-16;-10;
5752;44.3761;-1.2254;RCP2.6;H2;483.78;4134.71;17.57;26;233;167;15.84;8.3;-4;-11;
5753;44.3793;-1.1252;RCP2.6;H2;478.05;4128.44;17.63;26;232;167;8.6;8.33;-4;-12;
5754;44.3825;-1.025;RCP2.6;H2;559.75;3962.49;27.1;30;261;145;5.68;10.33;-7;-12;
5755;44.3855;-0.9248;RCP2.6;H2;561.28;3950.59;26.83;31;261;145;5.67;10.23;-6;-13;
5756;44.3884;-0.8245;RCP2.6;H2;554.14;3950.86;27.17;31;262;145;-5.23;10.5;-6;-10;
5757;44.3913;-0.7243;RCP2.6;H2;556.99;3949.86;26.87;31;262;144;-3.07;10.17;-6;-10;
5758;44.394;-0.624;RCP2.6;H2;560.3;3924.04;26.17;31;262;144;-3.12;10.04;-6;-10;
5759;44.3967;-0.5237;RCP2.6;H2;511.32;3902.54;25.8;31;257;147;5.55;9.97;-6;-11;
5760;44.3993;-0.4235;RCP2.6;H2;519.29;3909.27;25.97;31;257;147;11.88;9.87;-6;-11;
5761;44.4018;-0.3232;RCP2.6;H2;519.99;3903.56;25.93;31;257;147;11.88;9.86;-6;-12;
5762;44.4041;-0.2229;RCP2.6;H2;483.5;3885.12;25.27;33;260;146;7.79;9.54;-6;-7;
5763;44.4064;-0.1226;RCP2.6;H2;485.72;3865.53;24.5;33;260;145;7.7;9.1;-6;-7;
5764;44.4087;-0.0223;RCP2.6;H2;489.69;3857.32;24.3;33;258;146;6.37;9.07;-6;-12;
5765;44.4108;0.0781;RCP2.6;H2;472.05;3891.59;26.5;33;258;144;9.53;9.83;-7;-15;
5766;44.4128;0.1784;RCP2.6;H2;447.03;3949.69;26.47;32;254;151;6.1;9.77;-7;-11;
5767;44.4147;0.2787;RCP2.6;H2;443.6;3993.45;28.07;32;255;147;8.47;10.2;-6;-9;
5768;44.4166;0.3791;RCP2.6;H2;462.58;3897.29;24.97;33;254;149;18.84;9.84;-7;-11;
5769;44.4183;0.4794;RCP2.6;H2;471.09;3930.61;25.57;32;253;152;14.88;9.47;-7;-11;
5770;44.42;0.5798;RCP2.6;H2;463.04;3988.28;26.83;32;252;150;13.28;10.13;-7;-11;
5771;44.4215;0.6801;RCP2.6;H2;461.64;3970.07;26.8;32;252;150;9.7;10.5;-7;-11;
5772;44.423;0.7805;RCP2.6;H2;467.51;3931.13;25.57;32;252;151;9.72;10.34;-7;-11;
5773;44.4244;0.8808;RCP2.6;H2;465.44;3926.33;25.2;32;251;150;9.66;9.8;-8;-12;
5774;44.4257;0.9812;RCP2.6;H2;475.5;3861.8;23.4;33;251;153;9.78;9.43;-7;-13;
5775;44.4268;1.0816;RCP2.6;H2;489.88;3846.26;26.1;34;256;143;13.41;10.33;-8;-10;
5776;44.428;1.182;RCP2.6;H2;497.33;3876.39;27.13;34;256;148;21.27;10.76;-8;-14;
5777;44.429;1.2824;RCP2.6;H2;506.88;3807.42;25.37;35;258;148;21.52;10.17;-8;-12;
5778;44.4299;1.3828;RCP2.6;H2;502.48;3844.28;26.3;34;253;149;23.91;10.6;-8;-16;
5779;44.4307;1.4831;RCP2.6;H2;498.07;3900.09;27.87;34;256;148;24.69;11.34;-7;-10;
5780;44.4314;1.5835;RCP2.6;H2;508.6;3823.4;26.03;35;258;148;24.87;10.7;-8;-10;
5781;44.4321;1.6839;RCP2.6;H2;513.09;3796.12;25.67;35;257;147;25.52;10.8;-8;-11;
5782;44.4326;1.7843;RCP2.6;H2;515.03;3781;25.2;36;260;145;21.59;10.37;-7;-8;
5783;44.4331;1.8847;RCP2.6;H2;538.55;3686.63;25.1;37;264;140;27.14;10.57;-9;-15;
5784;44.4335;1.9851;RCP2.6;H2;552.34;3612.12;22.53;39;270;140;29.09;10.16;-8;-7;
5785;44.4337;2.0855;RCP2.6;H2;562.55;3543.56;20.7;40;267;142;29.22;9.93;-7;-10;
5786;44.4339;2.186;RCP2.6;H2;553.17;3487.38;18.9;42;265;141;23.1;8.97;-8;-7;
5787;44.434;2.2864;RCP2.6;H2;557.09;3459.02;18.53;43;263;140;26.88;9.2;-8;-9;
5788;44.434;2.3868;RCP2.6;H2;643.38;3445.23;17.67;42;263;141;32.72;9.04;-8;-14;
5789;44.4339;2.4872;RCP2.6;H2;649.41;3423.74;17.4;42;263;144;31.69;9.17;-9;-13;
5790;44.4337;2.5876;RCP2.6;H2;570.29;3370.59;16.8;45;270;141;21.16;9.03;-8;-8;
5791;44.4335;2.688;RCP2.6;H2;584.31;3341.49;15.67;45;265;142;25.94;8.54;-8;-11;
5792;44.4331;2.7884;RCP2.6;H2;572.21;3358.38;15.7;44;267;141;19.41;8.23;-9;-9;
5793;44.4326;2.8888;RCP2.6;H2;573.95;3301.56;14.37;45;270;146;12.09;7.7;-9;-4;
5794;44.4321;2.9892;RCP2.6;H2;658.94;3184.83;18.13;51;278;137;12.14;9.4;-10;-12;
5795;44.4315;3.0896;RCP2.6;H2;664.17;3149.39;16.87;52;280;138;8.42;8.87;-11;-10;
5796;44.4307;3.19;RCP2.6;H2;547.01;3132.66;19.57;54;286;134;11.29;9.74;-10;-5;
5797;44.4299;3.2904;RCP2.6;H2;564.86;2949.85;14;59;279;137;20.34;7.83;-10;-12;
5798;44.429;3.3908;RCP2.6;H2;592.76;2878.81;12.13;60;284;136;33.92;7.13;-12;-8;
5799;44.428;3.4911;RCP2.6;H2;608.47;2702.07;8.17;65;289;134;33.36;5.07;-12;-7;
5800;44.4269;3.5915;RCP2.6;H2;956.4;2437.99;3.63;74;288;133;72.47;2.8;-14;-12;
5801;44.4257;3.6919;RCP2.6;H2;1075.96;2047.49;0.7;94;296;129;109.79;0.6;-21;-13;
5802;44.4244;3.7923;RCP2.6;H2;1076.74;2044.37;0.67;94;296;129;109.7;0.57;-21;-13;
5803;44.423;3.8926;RCP2.6;H2;1105.57;2689.98;5.67;64;282;138;105.88;4.37;-14;-9;
5804;44.4215;3.993;RCP2.6;H2;922.98;3516.95;15.47;43;248;163;69.53;7.97;-8;-14;
5805;44.42;4.0934;RCP2.6;H2;783.12;3826.79;24.63;39;249;163;51.81;10.9;-7;-8;
5806;44.4183;4.1937;RCP2.6;H2;737.34;4042.63;30.73;35;251;161;54.23;12.16;-8;-3;
5807;44.4166;4.2941;RCP2.6;H2;647.58;4054.48;30.8;35;249;163;51.79;11.7;-8;0;
5808;44.4147;4.3944;RCP2.6;H2;641.75;4062.82;31.23;36;251;162;53.4;12.36;-6;-8;
5809;44.4128;4.4947;RCP2.6;H2;677.42;3714.01;22.93;41;257;151;25.26;10.26;-7;-7;
5810;44.4108;4.5951;RCP2.6;H2;623.9;3806.46;25.2;41;256;153;21.53;10.6;-8;-8;
5811;44.4087;4.6954;RCP2.6;H2;483.31;4268.86;36.6;33;242;167;10.12;11.9;-6;-8;
5812;44.4065;4.7957;RCP2.6;H2;494.11;4124.23;32.63;35;245;163;-3.51;11.66;-7;-7;
5813;44.4042;4.896;RCP2.6;H2;499.79;4085.05;31.7;36;246;163;-3.66;11.73;-7;-7;
5814;44.4018;4.9963;RCP2.6;H2;467.23;4161.33;36.7;34;259;156;-19.79;11.13;-8;-8;
5815;44.3993;5.0966;RCP2.6;H2;512.85;3611.73;24.63;45;271;143;-30.76;10.2;-9;-9;
5816;44.3967;5.1969;RCP2.6;H2;499.71;3756.41;27.63;42;269;148;-29.95;10.83;-9;-6;
5817;44.3941;5.2971;RCP2.6;H2;544.01;3362.06;19.87;50;277;140;-11.8;9.8;-9;-9;
5818;44.3913;5.3974;RCP2.6;H2;563.29;3161.57;16.57;53;278;132;-11.77;8.54;-10;-11;
5819;44.3885;5.4976;RCP2.6;H2;539.14;3139.32;22.9;59;286;125;-9.45;10.03;-13;-10;
5820;44.3855;5.5979;RCP2.6;H2;558.16;2919.07;18;63;291;122;-16.18;9.1;-15;-8;
5821;44.3825;5.6981;RCP2.6;H2;547.4;3024.28;20.27;60;289;122;-15.38;9.6;-15;-7;
5822;44.3794;5.7983;RCP2.6;H2;528.77;3068.3;21.3;59;287;122;-25.32;9.77;-12;-7;
5823;44.3762;5.8985;RCP2.6;H2;491.35;3258.85;22.9;58;278;131;-13.61;10.27;-9;-11;
5824;44.3729;5.9987;RCP2.6;H2;541.87;3020.11;19.83;63;289;126;-16.13;9.76;-11;-9;
5825;44.3695;6.0989;RCP2.6;H2;607.6;2592.81;9.8;76;292;123;-10.61;6.6;-20;-12;
5826;44.366;6.1991;RCP2.6;H2;620.07;2549.77;9.43;81;286;121;10.81;6.36;-19;-12;
5827;44.3624;6.2992;RCP2.6;H2;506.42;2494.5;9.77;84;292;118;5.18;6.77;-18;-11;
5828;44.3587;6.3994;RCP2.6;H2;535.51;1956.19;0.83;104;298;111;-1.09;0.73;-17;-16;
5829;44.355;6.4995;RCP2.6;H2;558.58;1623.22;0.07;120;306;100;-7.92;0;-15;-16;
5830;44.3511;6.5996;RCP2.6;H2;536.28;1881.66;0.8;107;307;115;-3.2;0.77;-16;-10;
5831;44.3472;6.6997;RCP2.6;H2;590.93;1622.45;0.17;121;303;121;9.13;0;-14;-18;
5832;44.3431;6.7998;RCP2.6;H2;643.99;1102.93;0;145;314;104;7.94;0;-17;-24;
5833;44.339;6.8999;RCP2.6;H2;780.31;1217.51;0;139;320;122;-14.59;0;-15;-11;
5895;44.448;-1.23;RCP2.6;H2;486.99;4132.63;17.1;26;234;165;23.38;7.8;-4;-11;
5896;44.4512;-1.1296;RCP2.6;H2;483.97;4137.18;17.63;26;233;164;13.05;8.3;-4;-14;
5897;44.4543;-1.0293;RCP2.6;H2;563.15;3977.73;27.63;30;262;145;9.16;10.43;-6;-11;
5898;44.4574;-0.9289;RCP2.6;H2;505.13;3957.96;27.23;31;258;148;12.44;10.63;-5;-11;
5899;44.4603;-0.8286;RCP2.6;H2;494.1;3966.04;27.23;30;260;147;4.24;10.16;-6;-9;
5900;44.4632;-0.7282;RCP2.6;H2;497.8;3930.77;26.47;31;259;146;0.47;10.14;-6;-11;
5901;44.4659;-0.6278;RCP2.6;H2;501.68;3897.78;25.83;31;259;145;0.41;10.23;-6;-11;
5902;44.4686;-0.5274;RCP2.6;H2;509.94;3914.2;26;31;257;147;5.56;9.9;-6;-11;
5903;44.4712;-0.427;RCP2.6;H2;513.24;3960.37;27.2;31;257;147;11.9;10.3;-6;-11;
5904;44.4737;-0.3266;RCP2.6;H2;480.92;3935.38;26.87;32;257;145;13.26;10.1;-6;-10;
5905;44.4761;-0.2262;RCP2.6;H2;472.36;3906.47;24.53;32;250;152;7.77;9.46;-6;-11;
5906;44.4784;-0.1257;RCP2.6;H2;468.95;3933.36;25.03;32;251;150;7.93;9.43;-6;-10;
5907;44.4806;-0.0253;RCP2.6;H2;468.74;3935.15;25.07;32;251;150;8.01;9.37;-6;-10;
5908;44.4827;0.0752;RCP2.6;H2;443.07;3974.06;27.2;32;254;148;6.28;10.23;-6;-11;
5909;44.4847;0.1756;RCP2.6;H2;439.41;4005.04;28.17;31;255;148;6.32;10.14;-7;-10;
5910;44.4866;0.2761;RCP2.6;H2;450.8;3933.24;25.97;32;254;149;11.03;9.9;-7;-10;
5911;44.4885;0.3766;RCP2.6;H2;453.66;3894.23;24.67;33;255;149;8.55;9.54;-7;-9;
5912;44.4902;0.477;RCP2.6;H2;455.83;3877.79;24.07;33;255;149;8.44;9.6;-7;-8;
5913;44.4919;0.5775;RCP2.6;H2;467.89;3898.49;24.43;33;254;150;5.4;9.26;-7;-10;
5914;44.4934;0.678;RCP2.6;H2;472.65;3879.79;24.3;33;252;154;8.2;9.43;-7;-13;
5915;44.4949;0.7785;RCP2.6;H2;468.14;3909.71;25.23;32;252;149;8.19;9.86;-7;-13;
5916;44.4963;0.879;RCP2.6;H2;470.13;3883.2;24.33;33;251;151;8.81;9.46;-7;-14;
5917;44.4976;0.9795;RCP2.6;H2;467.15;3924.55;24.87;33;251;152;12.11;9.9;-7;-12;
5918;44.4988;1.08;RCP2.6;H2;492.76;3944.19;29.07;33;254;147;12.51;10.94;-7;-14;
5919;44.4999;1.1805;RCP2.6;H2;498.95;3948.2;29.17;33;258;148;19.54;11.14;-7;-8;
5920;44.5009;1.281;RCP2.6;H2;524.21;3852.89;26.47;33;258;147;21.12;10.67;-8;-9;
5921;44.5018;1.3815;RCP2.6;H2;513.24;3883.57;27.77;33;257;149;25.94;11.17;-8;-11;
5922;44.5026;1.4821;RCP2.6;H2;551.65;3845.91;27.3;34;258;148;30.1;11.07;-8;-12;
5923;44.5034;1.5826;RCP2.6;H2;553.8;3831.17;27;34;258;147;30.13;11.27;-8;-12;
5924;44.504;1.6831;RCP2.6;H2;550.38;3832.84;27.47;34;260;148;28.73;11.57;-8;-9;
5925;44.5046;1.7836;RCP2.6;H2;561.57;3787.25;26.43;35;260;147;28.85;11.33;-8;-10;
5926;44.505;1.8842;RCP2.6;H2;560.87;3792.4;26.6;35;260;147;28.84;11.4;-8;-10;
5927;44.5054;1.9847;RCP2.6;H2;588.56;3770.57;26.37;36;257;146;25.17;10.94;-7;-9;
5928;44.5057;2.0852;RCP2.6;H2;602.62;3715.59;24.97;37;257;143;27.13;10.84;-8;-12;
5929;44.5059;2.1858;RCP2.6;H2;625.04;3558.46;20.3;40;261;142;27.55;9.53;-8;-13;
5930;44.506;2.2863;RCP2.6;H2;616.14;3628.19;22.53;39;262;142;31.78;10.46;-7;-10;
5931;44.506;2.3868;RCP2.6;H2;608.7;3680.45;24;38;259;142;31.73;10.73;-8;-12;
5932;44.5059;2.4874;RCP2.6;H2;621.48;3615.26;22.17;39;260;150;30.67;10.44;-8;-11;
5933;44.5057;2.5879;RCP2.6;H2;638.33;3478.18;18.5;41;265;144;25.52;9.53;-9;-10;
5934;44.5054;2.6884;RCP2.6;H2;631.52;3449.33;23.37;45;271;139;25.17;10.34;-8;-10;
5935;44.505;2.789;RCP2.6;H2;621.87;3413.17;22.63;45;273;137;11.06;10.36;-9;-12;
5936;44.5046;2.8895;RCP2.6;H2;636.14;3312.22;20.03;47;275;140;-3.72;10.13;-9;-9;
5937;44.504;2.99;RCP2.6;H2;672.64;3039.62;14.53;54;280;137;-4.71;8.16;-9;-11;
5938;44.5034;3.0905;RCP2.6;H2;588;2720.03;10.8;66;287;130;8.55;6.1;-15;-12;
5939;44.5027;3.1911;RCP2.6;H2;571.94;2966.78;14.97;57;281;133;16.73;7.94;-13;-12;
5940;44.5018;3.2916;RCP2.6;H2;556.87;3092.89;17.8;54;278;135;15.68;9.37;-13;-9;
5941;44.5009;3.3921;RCP2.6;H2;592;2935.82;14.63;59;288;132;33.82;7.93;-10;-7;
5942;44.4999;3.4926;RCP2.6;H2;582.73;2916.04;13.03;60;281;139;29.57;7.53;-10;-12;
5943;44.4988;3.5931;RCP2.6;H2;624.38;2615.14;7.7;68;290;132;36.51;5.07;-14;-10;
5944;44.4976;3.6936;RCP2.6;H2;667.49;2406.53;3.9;77;290;130;45.67;2.9;-19;-13;
5945;44.4963;3.7941;RCP2.6;H2;606.57;2372.94;5.17;80;296;126;38.82;3.64;-19;-9;
5946;44.4949;3.8946;RCP2.6;H2;1063.09;2940.99;9.77;56;273;145;101.17;6.17;-14;-7;
5947;44.4935;3.9951;RCP2.6;H2;1131.96;3144.24;12.1;53;266;150;65.08;7.07;-8;-9;
5948;44.4919;4.0956;RCP2.6;H2;1074.99;3477;17;45;255;158;65.66;8.47;-8;-10;
5949;44.4902;4.1961;RCP2.6;H2;765.47;3890.17;26.67;38;250;159;56.01;11.17;-8;-4;
5950;44.4885;4.2966;RCP2.6;H2;732.3;4040.93;30.77;36;246;164;54.43;12.4;-6;-7;
5951;44.4867;4.397;RCP2.6;H2;654.98;3999.63;29.5;37;249;163;54.63;12.13;-6;-6;
5952;44.4847;4.4975;RCP2.6;H2;662.05;3837.78;26.67;39;257;152;29.69;11.44;-8;-6;
5953;44.4827;4.598;RCP2.6;H2;640.95;3952.7;29.27;38;255;155;29.16;11.84;-7;-7;
5954;44.4806;4.6984;RCP2.6;H2;595.92;4015.98;30.63;37;246;157;16.48;11.66;-8;-6;
5955;44.4784;4.7988;RCP2.6;H2;618.63;3871.13;27.2;40;248;160;8.51;10.77;-8;-8;
5956;44.4761;4.8993;RCP2.6;H2;648.39;3688.13;23.97;44;253;158;8.95;10.87;-7;-9;
5957;44.4737;4.9997;RCP2.6;H2;501.34;3805.13;28.67;40;266;147;-21.2;10.8;-9;-7;
5958;44.4712;5.1001;RCP2.6;H2;596.2;3067.89;18.7;59;283;130;-35.21;9.43;-10;-10;
5959;44.4686;5.2005;RCP2.6;H2;612.7;2967.35;16.4;61;285;128;-38.18;8.87;-9;-9;
5960;44.466;5.3009;RCP2.6;H2;635.4;2892.07;14.2;62;289;129;-18.94;7.83;-11;-7;
5961;44.4632;5.4013;RCP2.6;H2;615.77;3054.85;17.43;59;278;136;-11.88;9.06;-12;-13;
5962;44.4604;5.5017;RCP2.6;H2;572.17;2839.88;16.27;66;293;124;-12.52;8.4;-14;-8;
5963;44.4574;5.602;RCP2.6;H2;591.18;2618.11;10.4;72;290;125;-28.14;6.57;-20;-10;
5964;44.4544;5.7024;RCP2.6;H2;550.89;2998.58;19.8;62;287;123;-22.41;9.7;-17;-8;
5965;44.4513;5.8027;RCP2.6;H2;558;2920.62;17.43;63;287;123;-23.76;8.8;-16;-11;
5966;44.448;5.9031;RCP2.6;H2;589.91;2680.23;10.97;70;290;127;-38.51;7.3;-23;-9;
5967;44.4447;6.0034;RCP2.6;H2;494.83;3279.37;22.47;59;276;134;-30.53;9.74;-16;-7;
5968;44.4413;6.1037;RCP2.6;H2;569.96;2870.66;15.47;64;294;124;-10.31;8.87;-21;-9;
5969;44.4378;6.204;RCP2.6;H2;533.08;2964.38;18.53;65;291;126;0.21;10.2;-12;-11;
5970;44.4343;6.3043;RCP2.6;H2;474.72;2782.57;15.6;70;294;125;0.06;9.53;-14;-12;
5971;44.4306;6.4046;RCP2.6;H2;524.83;2236.13;4.27;94;297;114;-0.63;3.47;-16;-9;
5972;44.4268;6.5048;RCP2.6;H2;538.96;1837.32;0.67;110;307;115;-4.39;0.64;-15;-11;
5973;44.423;6.6051;RCP2.6;H2;557.98;1604.11;0.17;122;310;108;-5.56;0;-13;-13;
5974;44.419;6.7053;RCP2.6;H2;563.24;1913.4;1.1;107;300;123;9.41;1.03;-14;-15;
5975;44.415;6.8055;RCP2.6;H2;620.54;1353.08;0;134;309;114;11.19;0;-15;-19;
6038;44.5199;-1.2345;RCP2.6;H2;480.2;4125.21;17.13;27;231;169;24.38;7.56;-4;-6;
6039;44.5231;-1.1341;RCP2.6;H2;479.76;4129.66;17.17;26;231;169;24.36;7.57;-5;-8;
6040;44.5262;-1.0336;RCP2.6;H2;502.11;3982.77;27.7;30;258;149;12.35;10.4;-6;-11;
6041;44.5293;-0.9331;RCP2.6;H2;491.99;3983.49;27.97;30;260;147;4.19;10.4;-6;-9;
6042;44.5322;-0.8326;RCP2.6;H2;494.11;3966.04;27.23;30;260;147;4.26;10.16;-6;-9;
6043;44.5351;-0.7321;RCP2.6;H2;501.92;3913.91;25.93;31;259;146;5.6;10;-6;-9;
6044;44.5378;-0.6316;RCP2.6;H2;502.62;3908.19;25.73;31;259;146;5.63;9.9;-6;-9;
6045;44.5405;-0.5311;RCP2.6;H2;515.79;3893.76;25.27;31;259;145;10.52;9.47;-6;-10;
6046;44.5431;-0.4305;RCP2.6;H2;517.21;3931.43;26.37;31;256;146;14.59;9.8;-6;-13;
6047;44.5456;-0.33;RCP2.6;H2;460.03;4010.62;26.87;31;250;152;13.6;9.6;-6;-10;
6048;44.548;-0.2294;RCP2.6;H2;459.38;4017.83;27.3;31;251;151;10.25;9.87;-6;-9;
6049;44.5503;-0.1289;RCP2.6;H2;459;4025.93;27.7;31;250;151;7.82;10.13;-6;-11;
6050;44.5525;-0.0283;RCP2.6;H2;460.42;4013.46;27.27;31;250;151;7.8;10.04;-6;-11;
6051;44.5546;0.0723;RCP2.6;H2;443.31;3963.32;26.93;32;254;147;9.19;9.93;-7;-12;
6052;44.5566;0.1729;RCP2.6;H2;449.95;3916.76;24.9;32;255;150;9.68;9.23;-7;-9;
6053;44.5586;0.2734;RCP2.6;H2;456.57;3890.42;24.23;33;252;149;11.13;9.03;-7;-12;
6054;44.5604;0.374;RCP2.6;H2;453.94;3891.57;24.53;33;255;149;8.46;9.46;-7;-9;
6055;44.5621;0.4746;RCP2.6;H2;455.88;3876.68;24.07;33;255;149;8.48;9.57;-7;-8;
6056;44.5638;0.5753;RCP2.6;H2;468.44;3895.2;24.37;33;254;150;5.43;9.3;-7;-10;
6057;44.5654;0.6759;RCP2.6;H2;472.52;3884.27;24.1;33;254;150;8.6;9.17;-7;-10;
6058;44.5668;0.7765;RCP2.6;H2;471.22;3892.59;24.4;33;254;150;8.52;9.33;-7;-11;
6059;44.5682;0.8771;RCP2.6;H2;476.1;3839.01;23.2;33;252;152;9.11;9.27;-8;-13;
6060;44.5695;0.9777;RCP2.6;H2;479.32;3822.93;22.7;34;253;152;11.59;9.4;-7;-12;
6061;44.5707;1.0784;RCP2.6;H2;514.06;3777.01;22.43;34;253;149;11.03;9.86;-7;-14;
6062;44.5718;1.179;RCP2.6;H2;529.14;3798.45;24.43;34;257;149;18.69;10.36;-8;-12;
6063;44.5728;1.2797;RCP2.6;H2;539.06;3789.42;24.2;34;259;149;28.01;10.57;-8;-11;
6064;44.5738;1.3803;RCP2.6;H2;547.75;3738.21;22.8;35;259;149;28.4;10.47;-8;-12;
6065;44.5746;1.481;RCP2.6;H2;568.19;3717.21;23.9;37;262;146;29.01;10.3;-7;-9;
6066;44.5753;1.5816;RCP2.6;H2;568.11;3728.96;24.47;36;261;146;30.79;10.54;-8;-9;
6067;44.576;1.6823;RCP2.6;H2;565.16;3727.38;24.5;36;261;144;29.37;10.77;-8;-10;
6068;44.5765;1.7829;RCP2.6;H2;559.83;3798.92;26.7;35;260;147;28.9;11.37;-8;-9;
6069;44.577;1.8836;RCP2.6;H2;566.52;3754.43;25.47;36;261;146;29.16;11.04;-8;-10;
6070;44.5774;1.9842;RCP2.6;H2;553.37;3817.68;27;35;260;146;25.24;11.17;-8;-8;
6071;44.5776;2.0849;RCP2.6;H2;583.9;3819.17;26.83;35;255;148;23.84;10.6;-8;-7;
6072;44.5778;2.1856;RCP2.6;H2;598.04;3710.52;24.33;37;259;147;24.28;10.13;-8;-6;
6073;44.5779;2.2862;RCP2.6;H2;607.45;3683.26;23.7;38;261;145;23.73;10.13;-8;-8;
6074;44.5779;2.3869;RCP2.6;H2;628.18;3551.19;20.27;40;263;144;28.75;10.14;-8;-10;
6075;44.5778;2.4876;RCP2.6;H2;656.36;3364.1;15.8;43;267;142;29.97;8.73;-9;-10;
6076;44.5776;2.5882;RCP2.6;H2;650.96;3368.83;15.9;43;267;141;20.86;8.77;-9;-14;
6077;44.5774;2.6889;RCP2.6;H2;644.9;3405.63;16.73;42;267;142;20.66;8.93;-9;-9;
6078;44.577;2.7895;RCP2.6;H2;674.01;3109.08;16.27;52;279;136;1.01;8.8;-9;-11;
6079;44.5765;2.8902;RCP2.6;H2;701.93;2923.89;11.7;58;275;135;-1.6;6.8;-13;-17;
6080;44.576;2.9909;RCP2.6;H2;763.72;2425.61;4.07;74;288;127;0.67;3.17;-18;-11;
6081;44.5753;3.0915;RCP2.6;H2;642.83;2152.86;2.33;86;301;126;10.28;2;-19;-8;
6082;44.5746;3.1922;RCP2.6;H2;629.27;2393.4;4.7;74;296;127;17.68;3.33;-16;-9;
6083;44.5738;3.2928;RCP2.6;H2;574.86;2942.92;14.3;58;281;133;17.06;7.53;-12;-15;
6084;44.5729;3.3935;RCP2.6;H2;623.98;2645.12;8.77;66;293;129;35.29;5.44;-13;-10;
6085;44.5718;3.4941;RCP2.6;H2;653.91;2474.75;5.53;73;292;130;45.37;3.83;-15;-9;
6086;44.5707;3.5947;RCP2.6;H2;612.33;2275.76;4.27;82;301;123;40.39;3.24;-15;-10;
6087;44.5695;3.6954;RCP2.6;H2;609;2258.84;3.7;81;300;125;34.79;2.87;-19;-13;
6088;44.5682;3.796;RCP2.6;H2;616.08;2165.25;2.57;86;301;125;34.19;2.14;-20;-13;
6089;44.5669;3.8966;RCP2.6;H2;617.84;2450.05;6.6;75;296;125;58.33;4.5;-14;-9;
6090;44.5654;3.9973;RCP2.6;H2;1227.47;2745.36;6.7;65;277;140;82.58;4.87;-13;-10;
6091;44.5638;4.0979;RCP2.6;H2;1152.6;3130.49;11.47;52;264;153;81.98;6.64;-12;-11;
6092;44.5622;4.1985;RCP2.6;H2;842.18;3599.2;18.47;42;254;162;58.47;8.64;-9;-10;
6093;44.5604;4.2991;RCP2.6;H2;777.2;3855.74;25.6;39;246;162;55.16;11.23;-6;-12;
6094;44.5586;4.3997;RCP2.6;H2;658.71;3999.31;29.4;37;245;165;53.63;12.07;-7;-12;
6095;44.5566;4.5003;RCP2.6;H2;655.1;3865.5;26.73;39;254;156;34.11;11.3;-8;-2;
6096;44.5546;4.6009;RCP2.6;H2;644.24;3899.18;28.73;38;251;154;9.87;11.76;-8;-9;
6097;44.5525;4.7014;RCP2.6;H2;592.79;4035.6;31.1;37;246;160;16.38;11.73;-7;-6;
6098;44.5503;4.802;RCP2.6;H2;593.28;4028.41;30.73;37;244;164;8.18;11.5;-7;-10;
