#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h34 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
2214;42.6365;2.4825;RCP8.5;H1;474.1;4073.11;15;28;230;180;12.92;5;-5;8;
2215;42.6363;2.5798;RCP8.5;H1;469.47;4143.11;16.67;27;225;178;16.54;5.87;-5;-2;
2216;42.6361;2.6771;RCP8.5;H1;483.56;4300.61;19.83;26;222;175;38.63;6.53;-4;-3;
2217;42.6357;2.7744;RCP8.5;H1;418.01;4547.89;22.83;24;222;183;41.73;6.76;-3;-5;
2218;42.6353;2.8717;RCP8.5;H1;420.25;4651.58;24.53;23;218;182;51.11;6.43;-3;-9;
2219;42.6347;2.969;RCP8.5;H1;412.72;4725.36;26.77;23;218;181;50.21;6.67;-2;-10;
2278;42.4462;8.6957;RCP8.5;H1;394.86;4603.12;19.07;22;230;213;37.32;6.24;-2;14;
2279;42.4404;8.7924;RCP8.5;H1;465.89;3860.18;8.3;30;218;186;42.99;4.47;-6;-14;
2280;42.4344;8.889;RCP8.5;H1;627.15;2593.88;0.6;63;272;148;32.2;0.57;-13;-10;
2281;42.4284;8.9856;RCP8.5;H1;686.8;2511.34;0.23;75;276;151;64.15;0.16;-14;-13;
2282;42.4223;9.0822;RCP8.5;H1;583.12;2841.9;1.33;54;270;155;12.78;0.96;-12;-9;
2283;42.4161;9.1788;RCP8.5;H1;415.53;4089.69;20.37;29;241;168;14.15;7.4;-5;-14;
2284;42.4098;9.2753;RCP8.5;H1;624.25;3696.42;9.8;35;241;168;38.89;4.47;-6;-13;
2285;42.4034;9.3719;RCP8.5;H1;612.67;3835.72;12.97;32;243;166;50.11;6.2;-7;-13;
2286;42.397;9.4684;RCP8.5;H1;590.51;4135.53;16.4;27;227;188;63.52;7.07;-5;-20;
2336;42.6915;0.4373;RCP8.5;H1;996.06;1016.87;0;146;342;98;-16.93;0;-20;-5;
2337;42.6932;0.5346;RCP8.5;H1;909.67;1121.89;0;139;338;103;-58.46;0;-18;-5;
2338;42.6948;0.632;RCP8.5;H1;854.18;1452.39;0;116;324;118;-45.12;0;-19;-8;
2346;42.7044;1.4111;RCP8.5;H1;759.06;1557.77;0;110;326;115;-50.9;0;-20;-6;
2347;42.7052;1.5086;RCP8.5;H1;728.2;1687.12;0;103;317;123;-56.8;0;-18;-12;
2348;42.706;1.606;RCP8.5;H1;741.1;1742.89;0;103;306;120;-50.71;0;-20;-15;
2349;42.7066;1.7034;RCP8.5;H1;732.43;2015.11;0.23;88;290;122;-35.09;0.1;-18;-19;
2350;42.7071;1.8008;RCP8.5;H1;687.16;2573.38;3.5;64;279;134;-11.93;1.8;-13;-15;
2351;42.7076;1.8982;RCP8.5;H1;698.22;2432.36;2.77;69;287;136;-17.61;1.77;-12;-13;
2352;42.7079;1.9956;RCP8.5;H1;747.65;1795.05;0.03;98;309;121;-36.09;0;-19;-13;
2353;42.7082;2.093;RCP8.5;H1;526.37;2498.13;2.07;62;282;131;1.67;0.94;-16;-19;
2354;42.7084;2.1905;RCP8.5;H1;662.47;2232.81;0.77;71;290;127;-1.15;0.3;-17;-18;
2355;42.7085;2.2879;RCP8.5;H1;679.72;2485.34;1.47;64;281;131;24.98;0.77;-16;-10;
2356;42.7085;2.3853;RCP8.5;H1;507.14;3050.02;3.9;44;259;151;9.99;1.67;-11;-15;
2357;42.7084;2.4827;RCP8.5;H1;459.25;3591.51;10.83;34;241;165;10.85;3.83;-9;-12;
2358;42.7082;2.5801;RCP8.5;H1;419.28;3992.2;17.1;30;232;168;12.71;5.9;-5;-7;
2359;42.7079;2.6775;RCP8.5;H1;402.44;4328.06;24.4;27;225;174;19.38;7.63;-4;-6;
2360;42.7076;2.775;RCP8.5;H1;400.13;4566.42;23.27;24;214;181;27.41;6.97;-3;-16;
2361;42.7071;2.8724;RCP8.5;H1;399.48;4667.88;25.73;23;216;181;35.31;7.16;-3;-13;
2362;42.7066;2.9698;RCP8.5;H1;394.78;4716.06;27.03;23;216;180;34.93;6.93;-2;-13;
2421;42.5178;8.7036;RCP8.5;H1;385.08;4604.38;18.6;22;226;212;14.75;6.5;-2;15;
2422;42.512;8.8003;RCP8.5;H1;384.46;4611.07;18.7;22;225;212;14.77;6.47;-2;14;
2423;42.506;8.8971;RCP8.5;H1;486.12;3480.82;3.77;35;228;180;17.32;2.5;-8;-17;
2424;42.5;8.9938;RCP8.5;H1;604.21;3013.98;2.7;49;262;158;18.65;1.73;-10;-11;
2425;42.4939;9.0905;RCP8.5;H1;549.34;3701.42;11.9;34;249;163;40.69;4.93;-7;-12;
2426;42.4877;9.1872;RCP8.5;H1;448.2;4136.54;21.1;28;243;170;31.3;7.23;-5;-10;
2427;42.4814;9.2839;RCP8.5;H1;473.43;4006.82;18.57;30;244;167;40.04;8.07;-5;-7;
2428;42.475;9.3805;RCP8.5;H1;618.82;3945.03;13.63;30;232;174;66.24;6.53;-6;-16;
2429;42.4685;9.4772;RCP8.5;H1;532.54;4607.03;20.33;22;230;227;58.97;6.76;-3;15;
2474;42.7535;-0.0524;RCP8.5;H1;820.83;1463.57;0;115;329;119;-72.62;0;-20;-10;
2475;42.7557;0.045;RCP8.5;H1;796.9;1664.23;0;103;321;124;-62.64;0;-18;-9;
2476;42.7577;0.1425;RCP8.5;H1;889.2;1277.15;0;129;335;108;-44.43;0;-18;-7;
2477;42.7597;0.24;RCP8.5;H1;898.02;1605.49;0;109;318;120;2.63;0;-18;-13;
2478;42.7616;0.3374;RCP8.5;H1;895.23;1656.22;0;106;317;125;4.92;0;-18;-12;
2479;42.7634;0.4349;RCP8.5;H1;698.92;1751.79;0.07;98;319;117;-5.16;0;-18;-10;
2480;42.765;0.5324;RCP8.5;H1;794.07;2104.68;0.7;83;310;128;-14.7;0.4;-12;-12;
2481;42.7667;0.6299;RCP8.5;H1;753.15;2503.01;3.2;66;298;135;-7.68;2.13;-11;-17;
2484;42.7709;0.9224;RCP8.5;H1;1020.02;1263.23;0;128;333;107;-72.1;0;-19;-7;
2486;42.7733;1.1174;RCP8.5;H1;941.65;1755.29;0;98;320;125;-42.55;0;-18;-8;
2487;42.7744;1.2149;RCP8.5;H1;894.38;2522.21;3.47;65;280;132;-6.59;1.67;-15;-18;
2488;42.7754;1.3125;RCP8.5;H1;874.96;2515.7;3.2;65;283;130;-19.58;1.43;-15;-15;
2489;42.7763;1.41;RCP8.5;H1;922.4;2060.55;0.37;82;304;123;-33.66;0.14;-22;-7;
2490;42.7771;1.5075;RCP8.5;H1;678.61;2732.37;4.1;58;272;143;-27.22;1.43;-14;-16;
2491;42.7778;1.6051;RCP8.5;H1;671.85;2904.98;6.37;53;266;144;-10.43;3.3;-11;-18;
2492;42.7784;1.7026;RCP8.5;H1;647.2;3106.75;7.93;47;262;148;-7.94;3.8;-11;-19;
2493;42.779;1.8001;RCP8.5;H1;684.34;2608.42;3.9;62;278;134;-10.9;1.97;-14;-14;
2494;42.7794;1.8977;RCP8.5;H1;711;2314.35;1.8;74;290;128;-18.3;1.17;-13;-15;
2495;42.7798;1.9952;RCP8.5;H1;623.41;2380.37;1.23;70;286;135;-10;0.66;-13;-15;
2496;42.78;2.0927;RCP8.5;H1;608.52;2844.74;3.83;50;269;145;7.76;1.5;-14;-7;
2497;42.7802;2.1903;RCP8.5;H1;590.53;3032.01;5.63;45;258;151;10.27;2.6;-13;-11;
2498;42.7803;2.2878;RCP8.5;H1;606.16;3061.78;5.6;45;261;152;24.2;2.33;-10;-7;
2499;42.7803;2.3854;RCP8.5;H1;460.42;3444.73;9.13;37;245;163;4.25;3.56;-8;-16;
2500;42.7802;2.4829;RCP8.5;H1;416.79;3937.58;16.67;31;230;171;4.77;5.8;-5;-10;
2501;42.78;2.5804;RCP8.5;H1;383.63;4178.24;21.27;28;229;170;3.89;7.1;-5;-7;
2502;42.7798;2.678;RCP8.5;H1;385.16;4392.6;26.3;26;221;176;13.23;8.8;-4;-9;
2503;42.7794;2.7755;RCP8.5;H1;396.59;4449.98;20.5;25;219;187;21.26;6.53;-3;-5;
2504;42.779;2.873;RCP8.5;H1;390.5;4682.62;26.17;23;213;179;29.77;7.8;-3;-11;
2505;42.7784;2.9706;RCP8.5;H1;385.79;4732.83;27.67;23;214;180;29.49;7.77;-2;-10;
2565;42.5835;8.8083;RCP8.5;H1;366.54;4804.92;22.2;20;249;245;14.43;7.57;-2;41;
2566;42.5776;8.9052;RCP8.5;H1;422.22;4447.64;16.83;24;220;208;28.37;6.36;-3;0;
2567;42.5716;9.002;RCP8.5;H1;460.93;4019.57;9.5;28;219;192;29.67;4.57;-5;-17;
2568;42.5654;9.0989;RCP8.5;H1;473.87;4039.37;9.9;28;225;195;46.64;4.6;-4;-5;
2569;42.5592;9.1957;RCP8.5;H1;520.54;3549.88;4.13;35;237;181;49.21;2.66;-7;-12;
2570;42.5529;9.2925;RCP8.5;H1;538.4;3681.42;4.73;33;238;178;36.41;2.66;-6;-8;
2571;42.5465;9.3892;RCP8.5;H1;603.87;4078.22;14.87;28;231;185;68.27;6.54;-6;-14;
2572;42.54;9.486;RCP8.5;H1;504.37;4904.42;21.6;19;270;270;59.49;7.6;-2;62;
2612;42.8133;-0.5431;RCP8.5;H1;836.73;1915.22;0.13;92;314;130;-79.73;0;-15;-10;
2613;42.8159;-0.4456;RCP8.5;H1;870.67;1580.38;0;109;324;118;-94.93;0;-19;-9;
2614;42.8184;-0.3481;RCP8.5;H1;895.94;1484.22;0;113;331;121;-95.78;0;-21;-6;
2615;42.8208;-0.2505;RCP8.5;H1;944.27;1050.87;0;145;343;94;-58.87;0;-18;-4;
2616;42.8231;-0.1529;RCP8.5;H1;868.84;1281.18;0;129;339;106;-72.62;0;-18;-5;
2617;42.8254;-0.0554;RCP8.5;H1;824.55;1423.43;0;118;331;118;-74.31;0;-20;-8;
2618;42.8275;0.0422;RCP8.5;H1;699.64;1699.07;0;101;320;119;-39.61;0;-17;-9;
2619;42.8296;0.1398;RCP8.5;H1;767.64;1064.77;0;143;342;98;-76.12;0;-20;-6;
2620;42.8315;0.2374;RCP8.5;H1;723.17;1584.44;0;110;316;123;-46.8;0;-17;-16;
2621;42.8334;0.335;RCP8.5;H1;591.51;2641.19;4.4;62;290;139;-24.45;3.33;-10;-9;
2622;42.8352;0.4326;RCP8.5;H1;634.53;2302.96;1.07;75;284;130;-31.87;0.7;-16;-21;
2623;42.8369;0.5302;RCP8.5;H1;814.88;2282.01;1.63;76;292;126;-6.2;0.73;-16;-13;
2624;42.8385;0.6278;RCP8.5;H1;775.07;2581.49;4.4;65;281;134;-4.67;2.17;-14;-14;
2626;42.8414;0.823;RCP8.5;H1;814.92;2003.9;0.47;88;307;125;-32.23;0.3;-14;-14;
2627;42.8428;0.9206;RCP8.5;H1;928.96;2154;1.3;80;305;127;-25.12;0.93;-12;-12;
2628;42.844;1.0183;RCP8.5;H1;888.06;2497.04;3.07;63;288;130;-11.35;1;-15;-13;
2629;42.8452;1.1159;RCP8.5;H1;923.15;2331.04;2;72;283;129;-8.58;1.17;-15;-22;
2630;42.8463;1.2136;RCP8.5;H1;787.24;3205.98;10.23;44;259;144;4.16;4.73;-12;-21;
2631;42.8472;1.3112;RCP8.5;H1;819.88;2924.78;6.73;52;268;143;-10.85;2.86;-12;-16;
2632;42.8481;1.4088;RCP8.5;H1;879.4;2477.72;3.03;67;284;129;-20.77;1.46;-15;-15;
2633;42.8489;1.5065;RCP8.5;H1;678.31;2736.16;4.17;58;272;143;-27.41;1.44;-14;-16;
2634;42.8497;1.6041;RCP8.5;H1;608.48;3447.01;11.8;38;244;154;-8.58;4.37;-11;-17;
2635;42.8503;1.7018;RCP8.5;H1;707.19;2524.23;2.87;62;282;133;-21.77;1.07;-16;-20;
2636;42.8508;1.7995;RCP8.5;H1;732.02;2434.62;2.13;67;285;133;-8.51;0.76;-16;-17;
2637;42.8513;1.8971;RCP8.5;H1;660.99;2991.86;6.7;48;267;142;-9.67;2.4;-12;-15;
2638;42.8516;1.9948;RCP8.5;H1;584.93;2984.51;5.17;47;263;146;1.08;1.94;-12;-14;
2639;42.8519;2.0924;RCP8.5;H1;556.18;3065.05;5.87;44;269;148;-14.66;2.24;-10;-7;
2640;42.8521;2.1901;RCP8.5;H1;520.76;3558.9;12.53;35;247;158;2.8;4.7;-8;-15;
2641;42.8522;2.2877;RCP8.5;H1;544.06;3327.4;9.07;39;251;156;2.23;3.74;-9;-15;
2642;42.8522;2.3854;RCP8.5;H1;527.55;3374.13;9.33;39;246;161;4.29;4;-8;-16;
2643;42.8521;2.4831;RCP8.5;H1;502.94;3629.5;12;34;238;164;3.76;4.4;-7;-12;
2644;42.8519;2.5807;RCP8.5;H1;474.94;3833.11;14.73;32;229;167;1.21;5.36;-6;-11;
2645;42.8516;2.6784;RCP8.5;H1;476.59;4058.2;19.13;29;226;166;13.32;6.7;-6;-8;
2646;42.8513;2.776;RCP8.5;H1;410.38;4296.96;17.17;26;220;180;21.64;5.54;-4;-8;
2647;42.8508;2.8737;RCP8.5;H1;410.37;4472.72;20.43;24;212;181;30.99;6.63;-4;-12;
2648;42.8503;2.9714;RCP8.5;H1;395.29;4632.06;24.43;23;213;179;30.08;7.26;-3;-11;
2711;42.637;9.1072;RCP8.5;H1;402.62;4618.23;18.6;21;226;217;24.15;6.33;-3;18;
2712;42.6308;9.2042;RCP8.5;H1;484.36;3997.13;9.47;28;222;200;16.17;4.4;-5;-11;
2713;42.6245;9.3011;RCP8.5;H1;425.2;4639.4;18.83;21;219;211;21.64;7.03;-3;13;
2714;42.6181;9.398;RCP8.5;H1;554.91;4354.03;15.27;25;221;202;52.04;6.57;-4;-6;
2754;42.8824;-0.6444;RCP8.5;H1;930.86;2090.83;0.63;82;310;128;-90.38;0.6;-12;-12;
2755;42.8851;-0.5467;RCP8.5;H1;894.56;2266.02;0.7;74;300;137;-91.2;0.63;-11;-17;
2756;42.8877;-0.4491;RCP8.5;H1;937.33;1907.74;0.13;91;314;131;-101.91;0;-16;-10;
2757;42.8902;-0.3514;RCP8.5;H1;888.18;1498.16;0;112;331;121;-98.37;0;-21;-5;
2758;42.8926;-0.2537;RCP8.5;H1;817.57;1667.05;0;103;325;117;-61.96;0;-17;-7;
2759;42.895;-0.156;RCP8.5;H1;681.47;1761.78;0;98;322;121;-57.28;0;-17;-7;
2760;42.8972;-0.0584;RCP8.5;H1;635.05;2310.37;1.1;75;288;129;-44.51;0.6;-12;-18;
2761;42.8993;0.0393;RCP8.5;H1;700.49;1906.35;0.03;91;317;124;-35.99;0;-14;-7;
2762;42.9014;0.137;RCP8.5;H1;769.57;1383.64;0;120;334;107;-48.82;0;-20;-6;
2763;42.9034;0.2348;RCP8.5;H1;738.44;1608.78;0;108;317;121;-40.6;0;-17;-14;
2764;42.9052;0.3325;RCP8.5;H1;593.4;2665.89;4.6;60;292;139;-19.7;3.23;-10;-14;
2765;42.907;0.4302;RCP8.5;H1;642.76;2346.27;1.9;69;295;125;-30.61;0.77;-15;-13;
2766;42.9087;0.5279;RCP8.5;H1;651.85;2537.72;3.47;62;291;132;-5.78;1.3;-15;-12;
2767;42.9103;0.6257;RCP8.5;H1;587.83;2880.04;5.7;52;261;138;-3.98;2.73;-12;-20;
2768;42.9118;0.7234;RCP8.5;H1;725.29;2844.86;6.83;54;277;134;-15.43;3.03;-13;-13;
2769;42.9133;0.8211;RCP8.5;H1;747.61;2669.95;6.7;63;294;137;-14.23;4.27;-10;-11;
2770;42.9146;0.9189;RCP8.5;H1;817.42;2946.97;9.1;53;281;144;-8.9;5.83;-8;-16;
2771;42.9159;1.0166;RCP8.5;H1;775.22;3217.88;10.13;43;256;141;-0.59;3.66;-11;-17;
2772;42.917;1.1144;RCP8.5;H1;823.89;2988.57;8.03;47;276;136;-3.35;2.63;-9;-10;
2773;42.9181;1.2122;RCP8.5;H1;768.6;3257.74;11.13;41;269;138;-0.76;3.7;-9;-10;
2774;42.9191;1.3099;RCP8.5;H1;799.44;3054.9;8.77;46;275;139;-17.02;2.97;-12;-11;
2775;42.92;1.4077;RCP8.5;H1;825.91;2824.29;6;53;278;138;-22.1;1.87;-13;-9;
2776;42.9208;1.5055;RCP8.5;H1;709.6;2793.27;3.67;52;273;140;-23.08;1.3;-13;-13;
2777;42.9215;1.6032;RCP8.5;H1;640.86;3174.84;7.17;41;266;148;-26.59;2.64;-10;-4;
2778;42.9221;1.701;RCP8.5;H1;626.86;3288.19;8.9;39;257;148;-24.6;3.47;-9;-11;
2779;42.9227;1.7988;RCP8.5;H1;583.01;3263.51;7.4;39;254;156;-7.91;3.1;-9;-12;
2780;42.9231;1.8966;RCP8.5;H1;560.07;3421.97;10.47;37;247;158;-3.84;4.5;-8;-14;
2781;42.9235;1.9943;RCP8.5;H1;532;3465.28;12.1;37;245;159;1.88;5.03;-8;-17;
2782;42.9237;2.0921;RCP8.5;H1;501.61;3602.03;12.53;35;242;160;-12.07;4.2;-8;-17;
2783;42.9239;2.1899;RCP8.5;H1;486.21;3915.32;17.2;31;237;161;4.16;5.33;-6;-7;
2784;42.924;2.2877;RCP8.5;H1;490.82;3864.85;16.63;31;239;161;3.95;5.23;-7;-9;
2785;42.924;2.3855;RCP8.5;H1;526.81;3513.34;11.8;36;250;157;0.75;4.43;-8;-11;
2786;42.9239;2.4833;RCP8.5;H1;524.56;3412.22;9.3;38;244;158;3.15;4;-8;-16;
2787;42.9237;2.581;RCP8.5;H1;505.5;3607.41;11.53;35;238;162;3.8;4.23;-7;-14;
2788;42.9235;2.6788;RCP8.5;H1;503.95;3788.05;13.6;32;232;165;13.35;5.33;-7;-9;
2789;42.9231;2.7766;RCP8.5;H1;409.94;4023.06;16.07;29;226;170;14.46;6;-5;-5;
2790;42.9227;2.8744;RCP8.5;H1;431.19;3966.3;14.87;30;223;168;25.37;6.17;-6;-11;
2791;42.9221;2.9722;RCP8.5;H1;391.06;4440.53;25.03;25;218;178;24.12;8.8;-4;-5;
2854;42.7086;9.1156;RCP8.5;H1;394.09;4706;20.47;21;236;233;23.79;7.1;-2;25;
2855;42.7023;9.2127;RCP8.5;H1;413.56;4755.74;20.77;21;218;216;21.26;7.37;-2;7;
2856;42.696;9.3097;RCP8.5;H1;405.4;4836.7;21.8;20;221;219;21.07;7.47;-2;12;
2857;42.6896;9.4067;RCP8.5;H1;527.77;4344.9;15.5;25;224;210;24.29;5.8;-3;-8;
2895;42.9486;-0.8436;RCP8.5;H1;1058.32;2370.6;0.97;65;296;140;-62.34;0.74;-14;-14;
2896;42.9515;-0.7458;RCP8.5;H1;1104.05;1699.38;0;100;314;123;-126.71;0;-18;-11;
2897;42.9543;-0.6481;RCP8.5;H1;871.16;2754.33;4.8;56;290;143;-51.92;3.63;-8;-12;
2898;42.9569;-0.5503;RCP8.5;H1;904.22;2414.26;1.77;68;293;135;-77.66;1.14;-11;-17;
2899;42.9595;-0.4525;RCP8.5;H1;927.06;2468.86;2.43;67;290;139;-60.92;1.63;-11;-19;
2900;42.962;-0.3547;RCP8.5;H1;977.91;2094.47;0.23;83;298;127;-72.28;0.06;-13;-18;
2901;42.9645;-0.2569;RCP8.5;H1;680.23;2301.85;1.17;74;287;125;-28.07;0.34;-15;-18;
2902;42.9668;-0.1591;RCP8.5;H1;648.59;2648.14;3.07;59;279;132;-19.96;1;-15;-18;
2903;42.969;-0.0613;RCP8.5;H1;613.77;3004.76;6.73;45;273;141;-15.3;2.4;-10;-13;
2904;42.9712;0.0365;RCP8.5;H1;732.61;1952.04;0.17;84;309;122;-12.45;0.07;-19;-7;
2905;42.9732;0.1343;RCP8.5;H1;684.91;2069.79;0.07;83;314;127;-29.06;0;-11;-8;
2906;42.9752;0.2321;RCP8.5;H1;638.23;2602.52;3.1;62;295;138;-17.05;2.13;-9;-13;
2907;42.9771;0.33;RCP8.5;H1;853.04;2653.5;2.53;54;282;137;-25.19;1;-15;-15;
2908;42.9789;0.4278;RCP8.5;H1;716.01;2803.56;5.17;52;279;133;-26.73;2;-15;-15;
2909;42.9806;0.5257;RCP8.5;H1;736.57;2939.47;7.1;48;277;136;6.54;2.63;-14;-9;
2910;42.9822;0.6235;RCP8.5;H1;664;3310.93;12.67;40;269;140;-9.26;4.67;-9;-16;
2911;42.9837;0.7214;RCP8.5;H1;555.83;3052.84;7.97;44;272;141;-13.68;3.47;-10;-17;
2912;42.9851;0.8192;RCP8.5;H1;683.22;3089.52;10.23;46;276;137;-15.47;3.46;-9;-15;
2913;42.9865;0.9171;RCP8.5;H1;671.15;3159.58;11.33;44;276;137;-15.44;3.86;-10;-13;
2914;42.9877;1.015;RCP8.5;H1;668.01;3162.62;8.4;41;267;142;-11.38;3;-9;-11;
2915;42.9889;1.1129;RCP8.5;H1;614.65;3507.59;13.73;36;261;143;-7.86;4.8;-7;-9;
2916;42.99;1.2108;RCP8.5;H1;621.55;3462.35;13.13;37;262;143;-7.87;4.66;-7;-11;
2917;42.9909;1.3086;RCP8.5;H1;629.71;3368.15;12.1;38;266;142;-9.63;4.77;-7;-10;
2918;42.9918;1.4065;RCP8.5;H1;636.74;3362.06;12;38;268;142;-5.53;4.47;-8;-6;
2919;42.9927;1.5044;RCP8.5;H1;636.89;3421.49;10.97;37;254;148;-6.62;4.1;-7;-11;
2920;42.9934;1.6023;RCP8.5;H1;579.48;3648.98;13.33;33;241;155;-22.16;4.23;-8;-16;
2921;42.994;1.7002;RCP8.5;H1;624.13;3523.53;12.43;35;250;151;-8.85;4.76;-8;-9;
2922;42.9945;1.7981;RCP8.5;H1;540.66;3617.96;12.53;34;240;158;-6.18;4.56;-7;-14;
2923;42.995;1.896;RCP8.5;H1;529.73;3671.31;13.47;33;239;160;-3.04;4.7;-7;-16;
2924;42.9953;1.9939;RCP8.5;H1;500;3787.11;16.13;32;235;163;2.89;5.2;-7;-13;
2925;42.9956;2.0918;RCP8.5;H1;525.3;3674.85;14.07;34;238;161;7.14;4.94;-7;-12;
2926;42.9958;2.1897;RCP8.5;H1;501.5;3879.1;17.1;31;237;164;10.46;5.47;-6;-1;
2927;42.9959;2.2876;RCP8.5;H1;511.82;3778.53;15.9;32;237;163;10.14;5.5;-7;-8;
2928;42.9959;2.3855;RCP8.5;H1;547.82;3438.7;11.03;37;253;154;7.69;4.8;-9;-7;
2929;42.9958;2.4834;RCP8.5;H1;522.58;3596.36;11.9;35;235;160;14.63;4.9;-7;-19;
2930;42.9956;2.5813;RCP8.5;H1;502.32;3807.1;14.83;32;229;165;14.37;5.4;-6;-10;
2931;42.9953;2.6792;RCP8.5;H1;498.23;3877.64;16.07;31;230;165;15.93;6.1;-7;-15;
2932;42.995;2.7771;RCP8.5;H1;408.81;4156.46;18.53;28;223;174;22.32;6.8;-5;-7;
2933;42.9945;2.875;RCP8.5;H1;405.63;4194.08;19.33;28;221;175;22.29;7;-4;-7;
2934;42.994;2.9729;RCP8.5;H1;387.63;4483.94;26.17;25;218;180;24.1;8.8;-4;-5;
2999;42.7676;9.3183;RCP8.5;H1;408.9;4802.25;21.4;20;218;217;21.16;7.33;-2;9;
3000;42.7612;9.4155;RCP8.5;H1;578.63;3930.56;8.77;29;225;189;26.01;3.94;-7;-18;
3033;43.0047;-1.3367;RCP8.5;H1;992.84;2855.72;2.93;45;271;147;-41.84;0.93;-12;-14;
3036;43.0144;-1.0433;RCP8.5;H1;1056.94;2533.49;1.03;57;278;138;-59.66;0.26;-15;-18;
3037;43.0175;-0.9454;RCP8.5;H1;966.05;3094.92;4.77;41;258;153;-37.39;2.07;-11;-16;
3038;43.0204;-0.8475;RCP8.5;H1;956.88;3043.58;5.17;41;268;150;-58.18;2.04;-8;-8;
3039;43.0233;-0.7497;RCP8.5;H1;1012.36;2748.06;2.83;49;278;143;-79.76;0.93;-9;-19;
3040;43.0261;-0.6518;RCP8.5;H1;853.18;3128.41;7.27;41;273;148;-56.74;2.77;-9;-13;
3041;43.0288;-0.5539;RCP8.5;H1;927.95;2745.59;4.23;52;285;140;-43.15;1.46;-10;-13;
3042;43.0313;-0.456;RCP8.5;H1;915.17;2758.72;4.3;51;284;140;-50.81;1.37;-10;-14;
3043;43.0339;-0.3581;RCP8.5;H1;926.8;2486.88;2.47;67;290;140;-60.32;1.64;-10;-18;
3044;43.0363;-0.2602;RCP8.5;H1;931.46;2801.55;2.47;49;268;147;-20.13;0.9;-13;-20;
3045;43.0386;-0.1623;RCP8.5;H1;642.6;2704.11;3.83;53;284;137;-21.03;1.33;-12;-13;
3046;43.0408;-0.0643;RCP8.5;H1;763.85;3227.49;7.53;39;263;148;-15.93;3;-10;-11;
3047;43.043;0.0336;RCP8.5;H1;825.51;3048.98;5.67;43;260;148;5.88;2.44;-12;-17;
3048;43.0451;0.1316;RCP8.5;H1;813.42;3120.03;6.13;42;255;149;6.39;2.6;-12;-19;
3049;43.047;0.2295;RCP8.5;H1;802.49;3174.54;7.3;40;261;143;5.45;3.03;-8;-14;
3050;43.0489;0.3275;RCP8.5;H1;760.93;3355.13;9.73;37;262;149;-2.42;3.93;-7;-13;
3051;43.0507;0.4254;RCP8.5;H1;660.32;3342.88;12.97;39;268;141;-3.96;4.37;-8;-17;
3052;43.0524;0.5234;RCP8.5;H1;634.88;3454.21;15;37;268;141;-2.49;4.67;-7;-12;
3053;43.054;0.6214;RCP8.5;H1;497.26;3459.86;15;38;264;144;-11.49;5.2;-7;-11;
3054;43.0555;0.7194;RCP8.5;H1;492.69;3495.02;15.7;37;263;144;-11.04;5.2;-7;-11;
3055;43.057;0.8174;RCP8.5;H1;493.63;3540.98;16.9;36;265;142;-6.72;5.4;-7;-10;
3056;43.0583;0.9153;RCP8.5;H1;484.11;3590.42;17.9;36;263;144;-9.6;6;-7;-11;
3057;43.0596;1.0133;RCP8.5;H1;590.71;3677.43;16.27;33;254;147;-6.47;4.84;-7;-12;
3058;43.0607;1.1113;RCP8.5;H1;605.37;3575.72;14.97;35;259;144;-7.64;4.8;-6;-8;
3059;43.0618;1.2093;RCP8.5;H1;615.71;3499.89;13.7;36;261;143;-7.85;4.87;-7;-9;
3060;43.0628;1.3074;RCP8.5;H1;603.57;3528.7;14.23;35;261;146;-10.49;4.86;-7;-9;
