#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h38 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP4.5 : Emissions modÃ©rÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
5229;44.138;3.685;RCP4.5;H2;806.32;3572.88;17.93;41;247;167;-39.49;10.33;-11;-15;
5230;44.1367;3.7849;RCP4.5;H2;756.04;3881.37;28.07;35;244;167;-43.55;14.57;-10;-14;
5231;44.1353;3.8847;RCP4.5;H2;728.4;4044.06;31.63;33;238;169;-49.39;15.56;-8;-13;
5232;44.1339;3.9846;RCP4.5;H2;704.93;4058.17;32.1;32;244;166;-45.02;15.3;-9;-10;
5233;44.1323;4.0844;RCP4.5;H2;552.39;4362.33;37.1;29;232;177;-12.35;15.37;-8;-9;
5234;44.1307;4.1843;RCP4.5;H2;559.08;4356.91;37;29;237;173;-10.87;15.17;-8;-4;
5235;44.1289;4.2841;RCP4.5;H2;545.01;4059.61;32.33;34;246;163;-10.3;15.46;-9;-7;
5236;44.1271;4.384;RCP4.5;H2;521.5;4095.07;32.97;34;240;162;-29.84;15.2;-9;-12;
5237;44.1252;4.4838;RCP4.5;H2;507.3;4190.88;35.03;32;241;164;-28.85;15.46;-9;-10;
5238;44.1232;4.5836;RCP4.5;H2;479.72;4306.73;38.97;30;234;171;-39.94;15.6;-9;-15;
5239;44.1211;4.6834;RCP4.5;H2;402.85;4449.02;39.6;28;230;172;-46.57;14.4;-8;-15;
5240;44.1189;4.7832;RCP4.5;H2;410.47;4455.7;43.07;29;231;171;-44.74;15.34;-9;-14;
5241;44.1166;4.883;RCP4.5;H2;406.5;4427.87;42.27;30;237;167;-52.02;15.07;-8;-12;
5242;44.1142;4.9828;RCP4.5;H2;386.65;4388.64;43.2;30;244;152;-50.98;14.37;-9;-17;
5243;44.1117;5.0826;RCP4.5;H2;403.57;4240.95;39.3;32;244;150;-53.14;14.6;-10;-18;
5244;44.1092;5.1823;RCP4.5;H2;449.57;3911.11;34.4;37;266;143;-55.51;13.2;-11;-11;
5245;44.1065;5.2821;RCP4.5;H2;538.78;3094.48;17.1;57;287;130;-60.93;10.03;-9;-14;
5246;44.1038;5.3818;RCP4.5;H2;549.15;3001.53;16.07;59;289;127;-62.4;9.84;-10;-13;
5247;44.101;5.4816;RCP4.5;H2;557.86;3017.36;15.97;58;289;128;-54.38;9.84;-12;-11;
5248;44.098;5.5813;RCP4.5;H2;556.27;2946.73;10.7;60;284;134;-65.26;7.6;-13;-11;
5249;44.095;5.681;RCP4.5;H2;550.86;2919.49;10.2;62;283;139;-71.81;7.33;-12;-8;
5250;44.0919;5.7807;RCP4.5;H2;565.46;2714.07;5.33;67;286;136;-94.78;4.5;-17;-11;
5251;44.0887;5.8804;RCP4.5;H2;528.91;3104.07;13.67;55;275;135;-85.43;8.8;-15;-12;
5252;44.0854;5.9801;RCP4.5;H2;403.1;3919.62;29.27;37;247;158;-59.21;13.2;-11;-16;
5253;44.0821;6.0798;RCP4.5;H2;481.75;3485.53;26.67;49;284;134;-50.22;12.5;-14;-5;
5254;44.0786;6.1795;RCP4.5;H2;473.43;3567.64;28.2;47;280;134;-49.85;13.1;-14;-6;
5255;44.075;6.2791;RCP4.5;H2;518.59;3128.4;20.8;60;288;127;-43.51;11.77;-12;-11;
5256;44.0714;6.3788;RCP4.5;H2;579.18;2662.65;8.8;74;292;124;-44.66;6.57;-19;-9;
5257;44.0676;6.4784;RCP4.5;H2;595.03;2548.31;9.7;78;297;117;-50.31;7.2;-21;-11;
5258;44.0638;6.578;RCP4.5;H2;604.31;2435.74;6.6;86;291;118;-64.74;5.33;-21;-14;
5259;44.0599;6.6776;RCP4.5;H2;633.5;2046.17;0.63;101;295;118;-78.41;0.53;-22;-18;
5260;44.0559;6.7772;RCP4.5;H2;631.73;2508.11;1.07;80;269;146;-81.74;0.97;-22;-17;
5261;44.0518;6.8767;RCP4.5;H2;608.32;2952.28;5.33;62;258;156;-61.52;4.53;-15;-20;
5262;44.0476;6.9763;RCP4.5;H2;650.26;2484.77;1;79;274;144;-68.71;0.8;-20;-13;
5263;44.0433;7.0758;RCP4.5;H2;664.18;2991.16;3.13;59;258;161;-54.79;2.73;-16;-19;
5264;44.0389;7.1754;RCP4.5;H2;643.72;3090.5;7.2;56;259;156;-26.67;5.67;-11;-20;
5265;44.0344;7.2749;RCP4.5;H2;650.89;3014.1;6.3;59;259;153;-27.11;5.13;-11;-21;
5266;44.0299;7.3744;RCP4.5;H2;675.97;2383.15;1.43;84;290;146;-42.2;0;-13;-10;
5267;44.0252;7.4739;RCP4.5;H2;688.76;2285.83;0.3;91;279;139;-45.01;0.17;-17;-15;
5268;44.0205;7.5733;RCP4.5;H2;609.75;3311.63;4.37;47;250;180;-31.62;3.67;-11;-14;
5323;44.1606;-1.2118;RCP4.5;H2;466.76;4139.44;16.87;24;240;164;-0.89;7.9;-6;-5;
5324;44.1638;-1.112;RCP4.5;H2;531.62;3997.31;28.07;28;265;144;-21.11;11.3;-8;-11;
5325;44.1669;-1.0122;RCP4.5;H2;529.77;3972.67;27.83;29;266;141;-33.39;11.8;-8;-8;
5326;44.1699;-0.9123;RCP4.5;H2;533.43;3944.09;27.13;29;266;141;-33.74;11.73;-8;-8;
5327;44.1728;-0.8125;RCP4.5;H2;531.84;3950.73;27.6;29;266;141;-36.43;12.13;-8;-6;
5328;44.1756;-0.7126;RCP4.5;H2;533.53;3937.36;27.37;29;267;141;-36.59;12.2;-8;-5;
5329;44.1784;-0.6127;RCP4.5;H2;486.19;3898.77;28.57;31;268;140;-36.63;12.5;-9;-9;
5330;44.181;-0.5128;RCP4.5;H2;489.59;3882;28.17;32;268;140;-37.16;12.2;-8;-10;
5331;44.1836;-0.4129;RCP4.5;H2;490.23;3876.92;28.03;32;268;140;-37.22;12.26;-8;-10;
5332;44.1861;-0.313;RCP4.5;H2;494.85;3861.87;28.2;32;270;139;-36.85;12.67;-8;-10;
5333;44.1885;-0.2131;RCP4.5;H2;503.24;3846.29;27.77;32;269;142;-33.73;12.24;-8;-10;
5334;44.1907;-0.1132;RCP4.5;H2;444.35;3870.29;26.27;32;263;147;-28.53;11.54;-9;-6;
5335;44.1929;-0.0133;RCP4.5;H2;443.67;3883.64;26.77;32;264;148;-30.56;11.9;-8;-5;
5336;44.195;0.0867;RCP4.5;H2;455.84;3885.11;27.2;32;265;147;-20.55;12.43;-8;-6;
5337;44.1971;0.1866;RCP4.5;H2;455.84;3885.11;27.2;32;265;147;-20.55;12.43;-8;-6;
5338;44.199;0.2866;RCP4.5;H2;434.05;3980.39;28.17;32;258;149;-4.64;12.37;-8;-8;
5339;44.2008;0.3865;RCP4.5;H2;442.27;3965.57;27.57;32;261;148;-6.36;12.24;-7;-4;
5340;44.2025;0.4865;RCP4.5;H2;450.82;3973.63;28.33;32;256;149;1.84;12.6;-7;-9;
5341;44.2042;0.5865;RCP4.5;H2;443.94;3988.9;28.97;32;256;148;-1.85;12.97;-7;-11;
5342;44.2058;0.6864;RCP4.5;H2;445.47;3988.92;27.47;32;250;154;-1.05;12.9;-8;-12;
5343;44.2072;0.7864;RCP4.5;H2;437.97;3975.56;26.9;32;251;154;-7.54;12.7;-8;-11;
5344;44.2086;0.8864;RCP4.5;H2;445.2;3942.6;25.57;33;252;153;-5.59;12.3;-7;-9;
5345;44.2099;0.9864;RCP4.5;H2;436.62;3972.24;28.67;33;253;149;-4.01;12.67;-8;-12;
5346;44.2111;1.0864;RCP4.5;H2;447.56;3986.04;28.87;32;254;149;10.21;12.77;-8;-10;
5347;44.2122;1.1864;RCP4.5;H2;451.47;3956.77;28.13;33;254;149;10.05;12.66;-8;-12;
5348;44.2132;1.2864;RCP4.5;H2;466.61;3953.39;27.8;33;253;148;26.6;12.47;-8;-13;
5349;44.2141;1.3864;RCP4.5;H2;487.32;3958.06;28.4;33;253;148;46.84;12.73;-8;-9;
5350;44.2149;1.4864;RCP4.5;H2;493.18;3919.68;27.37;33;253;147;47.28;12.57;-9;-10;
5351;44.2156;1.5864;RCP4.5;H2;489.33;3942.53;27.9;33;255;148;48.33;12.77;-8;-9;
5352;44.2163;1.6864;RCP4.5;H2;543.78;3847.88;27.77;35;256;146;30.79;12.64;-8;-15;
5353;44.2168;1.7865;RCP4.5;H2;548.69;3811.55;26.83;35;257;146;30.9;12.23;-8;-14;
5354;44.2173;1.8865;RCP4.5;H2;537.64;3762.83;25.83;36;260;145;12.89;12.13;-9;-11;
5355;44.2177;1.9865;RCP4.5;H2;526.04;3672.15;24.57;37;269;144;1.43;12;-10;-6;
5356;44.2179;2.0865;RCP4.5;H2;532.86;3623.09;22.97;39;269;144;1.39;11.97;-8;-5;
5357;44.2181;2.1865;RCP4.5;H2;514.17;3565.52;21.27;41;266;146;-12.27;11.17;-9;-5;
5358;44.2182;2.2866;RCP4.5;H2;510.62;3586.48;21.33;41;263;148;-13.42;11.03;-8;-7;
5359;44.2182;2.3866;RCP4.5;H2;530.86;3432.93;17.9;44;271;146;-14.05;9.87;-8;-5;
5360;44.2181;2.4866;RCP4.5;H2;535.78;3430.4;18;45;271;145;-14.67;10.1;-8;-5;
5361;44.2179;2.5866;RCP4.5;H2;554.77;3260.25;14.93;49;274;143;-15.41;9.13;-7;-8;
5362;44.2177;2.6866;RCP4.5;H2;527.99;3099.94;14.6;56;278;140;-14.57;9.2;-7;-8;
5363;44.2173;2.7867;RCP4.5;H2;539.97;3042.37;13.03;57;276;143;-27.05;8.53;-9;-10;
5364;44.2168;2.8867;RCP4.5;H2;553.53;2907.78;10.4;60;281;142;-27.13;7.1;-11;-9;
5365;44.2163;2.9867;RCP4.5;H2;521.24;3106.88;14.23;55;271;141;-30.17;9.26;-9;-11;
5366;44.2157;3.0867;RCP4.5;H2;505.26;3369.95;18.27;48;265;144;-15.68;10.44;-9;-8;
5367;44.2149;3.1867;RCP4.5;H2;525.12;3288.06;15.3;49;267;147;-10.78;9.7;-9;-8;
5368;44.2141;3.2867;RCP4.5;H2;518.58;3012.41;15.93;60;280;138;-20.54;9.93;-9;-9;
5369;44.2132;3.3867;RCP4.5;H2;540.4;2894.25;11.97;62;278;139;-16.3;7.9;-13;-15;
5370;44.2122;3.4867;RCP4.5;H2;553.41;2741.5;9.03;67;283;139;-17.36;6.63;-13;-13;
5371;44.2111;3.5867;RCP4.5;H2;551.06;2927.67;12.87;61;281;140;-11;8.6;-12;-12;
5372;44.2099;3.6867;RCP4.5;H2;855.28;3415.78;18.77;46;256;155;-29.13;10.74;-10;-13;
5373;44.2086;3.7867;RCP4.5;H2;807.33;3714.1;24.47;39;249;160;-24.17;13.2;-10;-13;
5374;44.2072;3.8867;RCP4.5;H2;811.16;3685.59;25.03;40;251;162;-35.96;13.93;-9;-15;
5375;44.2058;3.9867;RCP4.5;H2;730.45;3978.27;29.47;34;242;169;-34.33;14.77;-9;-13;
5376;44.2042;4.0867;RCP4.5;H2;704.97;4105.75;33.7;32;240;168;-27.87;15.73;-9;-12;
5377;44.2026;4.1866;RCP4.5;H2;570.97;4348.34;36.63;29;233;173;4.54;15.1;-8;-7;
5378;44.2008;4.2866;RCP4.5;H2;531.53;4147.94;34.07;33;244;163;-9.76;15.7;-9;-8;
5379;44.199;4.3866;RCP4.5;H2;521.08;4098.12;33;34;240;162;-29.82;15.2;-8;-12;
5380;44.1971;4.4865;RCP4.5;H2;480.15;4303.66;38.87;30;234;169;-39.96;15.57;-9;-15;
5381;44.1951;4.5865;RCP4.5;H2;478.04;4319.22;39.4;30;234;170;-39.77;15.73;-8;-15;
5382;44.193;4.6864;RCP4.5;H2;413.99;4425.86;39.3;29;229;172;-34.29;14.63;-8;-19;
5383;44.1908;4.7863;RCP4.5;H2;428.01;4393.75;41.3;30;231;170;-30.74;15.53;-8;-16;
5384;44.1885;4.8862;RCP4.5;H2;417.85;4378.02;41.07;30;234;170;-48.02;15.37;-9;-16;
5385;44.1861;4.9862;RCP4.5;H2;401.09;4247.57;39.43;32;246;155;-57.06;14.33;-10;-17;
5386;44.1836;5.0861;RCP4.5;H2;433.62;3961.49;31.3;36;253;152;-61.5;13.4;-10;-14;
5387;44.1811;5.186;RCP4.5;H2;503.84;3399.86;22.53;48;280;134;-62.73;11.5;-9;-9;
5388;44.1784;5.2858;RCP4.5;H2;584.38;2729.09;8.13;68;289;129;-71.02;5.86;-11;-14;
5389;44.1757;5.3857;RCP4.5;H2;525.77;3174.15;17.37;55;282;135;-62.61;9.84;-10;-10;
5390;44.1728;5.4856;RCP4.5;H2;549.42;2910.64;10.83;61;287;131;-68.37;7.53;-12;-7;
5391;44.1699;5.5854;RCP4.5;H2;556.27;2851.45;8.3;63;284;138;-72.91;6.33;-14;-8;
5392;44.1669;5.6853;RCP4.5;H2;548.47;2930.55;9.93;61;282;139;-71.99;7.13;-14;-9;
5393;44.1638;5.7851;RCP4.5;H2;523.21;3179.8;16.1;53;275;136;-83.2;10.13;-15;-12;
5394;44.1606;5.885;RCP4.5;H2;491.06;3525.06;21.3;46;258;147;-78.82;11.33;-13;-17;
5395;44.1573;5.9848;RCP4.5;H2;407.55;3888.99;27.87;38;248;158;-60.03;12.9;-10;-16;
5396;44.1539;6.0846;RCP4.5;H2;513.25;3171.87;21.87;58;291;127;-52.01;11.9;-12;-7;
5397;44.1504;6.1844;RCP4.5;H2;523.01;3037.65;19.07;61;293;126;-55.39;11.2;-13;-7;
5398;44.1469;6.2841;RCP4.5;H2;505.31;3263.92;28.63;58;294;122;-43.02;13.83;-13;-4;
5399;44.1432;6.3839;RCP4.5;H2;575.85;2739.49;12.83;76;288;119;-48.95;8.43;-19;-15;
5400;44.1395;6.4836;RCP4.5;H2;619.74;2183.79;2.07;95;296;117;-63.58;1.87;-22;-15;
5401;44.1356;6.5834;RCP4.5;H2;590.66;2199.27;3.3;97;295;122;-85.57;3;-16;-15;
5402;44.1317;6.6831;RCP4.5;H2;671.76;1515.16;0.03;129;303;120;-97.52;0;-16;-23;
5403;44.1277;6.7828;RCP4.5;H2;604.79;2657.58;3.7;75;282;147;-78.25;3.4;-11;-9;
5404;44.1236;6.8825;RCP4.5;H2;621.02;2668.99;3.5;74;278;149;-67.45;3.17;-10;-14;
5405;44.1194;6.9822;RCP4.5;H2;670.83;2033.44;0.13;103;289;142;-84.04;0;-16;-13;
5406;44.1151;7.0819;RCP4.5;H2;649.77;2802.07;4.93;70;272;153;-31.4;4.26;-8;-11;
5407;44.1107;7.1815;RCP4.5;H2;740.99;1786.5;0.07;112;295;132;-45.64;0;-17;-19;
5408;44.1062;7.2811;RCP4.5;H2;726.92;1952.18;0.07;104;293;137;-46.74;0;-18;-12;
5409;44.1017;7.3808;RCP4.5;H2;763.33;1282.99;0.07;138;314;123;-65.71;0;-17;-18;
5410;44.097;7.4804;RCP4.5;H2;749.77;1592.8;0;124;295;128;-56.51;0;-17;-20;
5411;44.0922;7.58;RCP4.5;H2;629.01;2965.16;6.03;63;261;157;-36.1;4.9;-9;-20;
5466;44.2324;-1.2163;RCP4.5;H2;460.57;4177.73;19.03;24;236;167;-5.62;9.6;-6;-7;
5467;44.2356;-1.1164;RCP4.5;H2;535.65;4027.87;28.83;28;264;145;-12.86;11.3;-8;-12;
5468;44.2387;-1.0164;RCP4.5;H2;533.26;3986.8;28.23;29;265;143;-24.57;11.8;-8;-8;
5469;44.2418;-0.9164;RCP4.5;H2;536.68;3959.74;27.57;29;266;144;-24.76;11.57;-8;-7;
5470;44.2447;-0.8165;RCP4.5;H2;536.88;3967.92;27.93;29;266;143;-27.28;11.9;-8;-8;
5471;44.2475;-0.7165;RCP4.5;H2;539.26;3948.62;27.6;29;266;143;-27.5;11.83;-8;-8;
5472;44.2503;-0.6165;RCP4.5;H2;539.52;3922.1;27.17;29;266;141;-36.05;12.34;-9;-6;
5473;44.2529;-0.5165;RCP4.5;H2;485.27;3915.68;29.07;31;268;140;-36.72;12.1;-8;-11;
5474;44.2555;-0.4164;RCP4.5;H2;487.79;3895.49;28.53;31;268;140;-37.05;12.23;-9;-9;
5475;44.258;-0.3164;RCP4.5;H2;492.5;3880.61;28.67;32;270;139;-36.63;12.47;-8;-9;
5476;44.2603;-0.2164;RCP4.5;H2;498.28;3884.63;28.77;32;270;142;-33.33;12.3;-8;-8;
5477;44.2626;-0.1163;RCP4.5;H2;450.53;3911.85;27.17;31;262;146;-29.49;11.8;-8;-6;
5478;44.2648;-0.0163;RCP4.5;H2;447.47;3888.54;27.2;32;263;147;-26.11;11.93;-8;-5;
5479;44.2669;0.0838;RCP4.5;H2;448.34;3926.61;28.83;32;264;147;-18.99;12.46;-8;-6;
5480;44.269;0.1839;RCP4.5;H2;453.39;3890.43;27.63;32;264;147;-19.3;12.26;-8;-4;
5481;44.2709;0.284;RCP4.5;H2;436.06;3990.73;28.3;31;257;150;-9.39;12.3;-8;-9;
5482;44.2727;0.384;RCP4.5;H2;433.23;4014.54;27.63;31;250;158;-8.25;12.43;-8;-10;
5483;44.2745;0.4841;RCP4.5;H2;448.94;3956.57;26.03;33;249;154;-2.42;12.56;-7;-12;
5484;44.2761;0.5842;RCP4.5;H2;447.83;3939.97;25.53;33;251;155;-5.57;12.4;-7;-12;
5485;44.2777;0.6843;RCP4.5;H2;451.34;3917.99;24.87;33;250;155;-5.57;12.14;-8;-14;
5486;44.2791;0.7844;RCP4.5;H2;443.1;3905.49;25.07;33;253;154;-12.16;12.7;-8;-10;
5487;44.2805;0.8846;RCP4.5;H2;448.94;3919.31;25.27;33;252;152;-5.64;12.67;-8;-11;
5488;44.2818;0.9847;RCP4.5;H2;446.45;3900.45;26.73;34;255;150;-4.24;12.43;-8;-11;
5489;44.283;1.0848;RCP4.5;H2;460.28;3895.22;26.73;34;253;148;10.14;12.53;-8;-14;
5490;44.2841;1.1849;RCP4.5;H2;467.75;3945.18;27.7;33;253;148;26.61;12.57;-8;-13;
5491;44.2851;1.2851;RCP4.5;H2;498.06;3938.1;29.27;33;255;146;23.72;12.67;-9;-14;
5492;44.286;1.3852;RCP4.5;H2;513.72;3910.65;28.63;34;256;146;37.25;12.66;-8;-12;
5493;44.2868;1.4853;RCP4.5;H2;523;3903.24;28.63;34;257;146;43.8;13;-8;-12;
5494;44.2876;1.5855;RCP4.5;H2;529.67;3860.54;27.57;34;260;146;44;12.44;-9;-10;
5495;44.2882;1.6856;RCP4.5;H2;549.12;3814.48;26.7;35;260;146;33.99;12.23;-9;-13;
5496;44.2888;1.7857;RCP4.5;H2;559.31;3738.53;24.87;37;262;146;34.19;12.2;-8;-11;
5497;44.2892;1.8859;RCP4.5;H2;535;3660.64;23.9;38;268;142;15.05;11.77;-9;-8;
5498;44.2896;1.986;RCP4.5;H2;526.46;3687.06;24.83;37;269;142;5.76;11.63;-9;-7;
5499;44.2899;2.0862;RCP4.5;H2;551.61;3514.01;19.47;41;270;146;5.58;10.9;-8;-5;
5500;44.2901;2.1863;RCP4.5;H2;543.61;3367.07;16.83;46;274;145;-10.52;9.4;-7;-5;
5501;44.2901;2.2865;RCP4.5;H2;544.03;3322.56;16.1;48;274;145;-14.95;9.83;-7;-4;
5502;44.2901;2.3866;RCP4.5;H2;548.96;3270.62;14.97;49;274;142;-15.76;9.07;-6;-6;
5503;44.2901;2.4868;RCP4.5;H2;558.94;3218.95;14.47;50;275;143;-16.09;9.1;-7;-8;
5504;44.2899;2.5869;RCP4.5;H2;544.95;3310.18;15.57;48;273;143;-17.4;9.67;-7;-4;
5505;44.2896;2.6871;RCP4.5;H2;560.77;3172.48;13.47;51;276;142;-18.13;8.6;-8;-5;
5506;44.2892;2.7872;RCP4.5;H2;544.72;3083.84;13.97;56;274;143;-6.96;8.74;-9;-8;
5507;44.2888;2.8874;RCP4.5;H2;557.18;2976.66;12.2;59;279;140;-7.69;7.93;-8;-9;
5508;44.2882;2.9875;RCP4.5;H2;554.08;2968.58;11.9;60;279;142;-13.67;7.83;-7;-10;
5509;44.2876;3.0877;RCP4.5;H2;607.79;3065.15;14.7;58;277;143;-17.05;8.87;-8;-8;
5510;44.2869;3.1878;RCP4.5;H2;537.49;3025.91;16.47;59;281;139;-9.05;9.74;-9;-8;
5511;44.286;3.2879;RCP4.5;H2;606.41;3024.53;15.8;60;278;141;-11.5;9.8;-8;-9;
5512;44.2851;3.3881;RCP4.5;H2;544.83;2861.78;11.77;63;284;136;-11.88;7.9;-11;-12;
5513;44.2841;3.4882;RCP4.5;H2;553.97;2748.31;9.37;66;286;134;-12.23;6.77;-12;-13;
5514;44.283;3.5883;RCP4.5;H2;550.79;2938.22;13.2;62;280;136;-4.11;8.5;-10;-9;
5515;44.2818;3.6885;RCP4.5;H2;828.41;2947.44;12.17;61;274;139;-3.01;8.27;-12;-13;
5516;44.2805;3.7886;RCP4.5;H2;909.03;3023.88;12.47;57;274;145;-30.12;8.94;-9;-11;
5517;44.2792;3.8887;RCP4.5;H2;816.19;3654.91;24.57;41;251;160;-36.36;13.8;-9;-15;
5518;44.2777;3.9888;RCP4.5;H2;744.05;3910.5;27.17;35;242;170;-35.55;14.57;-9;-13;
5519;44.2761;4.0889;RCP4.5;H2;710.94;4075.66;32.87;33;239;169;-28.35;15.54;-8;-13;
5520;44.2745;4.189;RCP4.5;H2;705.21;4208.19;35.7;31;239;165;-15.05;15.47;-8;-15;
5521;44.2727;4.2891;RCP4.5;H2;518.41;4280.96;37.73;31;236;165;1.15;15.63;-8;-15;
5522;44.2709;4.3892;RCP4.5;H2;516.81;4180.58;34.7;33;240;166;-15.34;15.03;-8;-15;
5523;44.269;4.4892;RCP4.5;H2;501.92;4175.3;34.73;33;244;164;-33.5;14.9;-8;-10;
5524;44.267;4.5893;RCP4.5;H2;479.05;4332.93;40.43;30;238;168;-31.72;16.33;-8;-14;
5525;44.2649;4.6894;RCP4.5;H2;425.87;4442.51;42.47;29;231;172;-25.82;15.14;-9;-16;
5526;44.2627;4.7894;RCP4.5;H2;428.22;4335;39.77;31;238;169;-41.03;15.2;-8;-15;
5527;44.2604;4.8895;RCP4.5;H2;441.35;4266.1;37.7;32;237;171;-44.65;14.63;-9;-16;
5528;44.258;4.9895;RCP4.5;H2;411.77;4195.29;37.8;33;244;155;-50.28;14;-10;-17;
5529;44.2555;5.0896;RCP4.5;H2;425.71;4083.37;35.2;34;253;153;-51.6;13.93;-10;-10;
5530;44.253;5.1896;RCP4.5;H2;450.66;3931.27;32.6;38;259;153;-56.16;13.8;-10;-14;
5531;44.2503;5.2896;RCP4.5;H2;486.71;3566.3;25.07;46;268;141;-59.2;12.97;-10;-14;
5532;44.2476;5.3896;RCP4.5;H2;542.33;3015.54;14.57;59;288;132;-66.2;8.94;-10;-10;
5533;44.2447;5.4896;RCP4.5;H2;534.77;3035.25;14.93;57;286;130;-64.92;9.53;-12;-7;
5534;44.2418;5.5896;RCP4.5;H2;541.22;2977.86;12.13;59;285;135;-64.35;8.36;-13;-8;
5535;44.2388;5.6896;RCP4.5;H2;506.35;2998.08;20.1;64;290;123;-64.4;11.23;-14;-10;
5536;44.2357;5.7895;RCP4.5;H2;505.75;2958.86;18.8;63;292;123;-79.24;10.83;-15;-7;
5537;44.2325;5.8895;RCP4.5;H2;434.26;3662.33;31.67;48;266;140;-64.24;14.17;-14;-13;
5538;44.2292;5.9894;RCP4.5;H2;495.12;3149.71;23.33;64;288;126;-57.07;12.23;-8;-8;
5539;44.2258;6.0893;RCP4.5;H2;548;2777.64;13.33;74;290;124;-63.49;8.73;-19;-11;
5540;44.2223;6.1892;RCP4.5;H2;580.18;2433.91;5.87;84;293;123;-72.15;4.74;-20;-12;
5541;44.2187;6.2892;RCP4.5;H2;573.99;2662.36;11.93;80;293;108;-56.67;8.13;-18;-7;
5542;44.2151;6.389;RCP4.5;H2;574.65;2747.03;14.53;78;289;117;-43.04;9.7;-13;-11;
5543;44.2113;6.4889;RCP4.5;H2;632.66;2039.79;0.67;104;294;116;-61.69;0.57;-18;-19;
5544;44.2075;6.5888;RCP4.5;H2;622.39;1816.26;0.63;113;307;124;-95.15;0;-16;-16;
5545;44.2035;6.6886;RCP4.5;H2;662.43;1625.45;0.07;125;301;122;-95.87;0;-15;-22;
5546;44.1995;6.7885;RCP4.5;H2;677.93;1770.36;0.07;116;295;135;-100.62;0;-16;-20;
5547;44.1954;6.8883;RCP4.5;H2;696.04;1770.59;0.07;116;295;137;-89.01;0;-16;-20;
5548;44.1912;6.9881;RCP4.5;H2;708.5;2132.85;0.33;98;288;142;-44.07;0;-15;-13;
5549;44.1869;7.0879;RCP4.5;H2;708.28;2134.39;0.33;97;288;142;-43.89;0;-16;-13;
5550;44.1825;7.1877;RCP4.5;H2;786.8;1312.75;0;135;317;120;-14.13;0;-16;-15;
5609;44.3043;-1.2209;RCP4.5;H2;462.51;4158.8;18.53;24;240;167;-5.65;9.26;-6;-4;
5610;44.3075;-1.1208;RCP4.5;H2;463.56;4148.5;18.37;25;240;167;-5.68;9.24;-5;-4;
5611;44.3106;-1.0207;RCP4.5;H2;531.59;4000.68;28.57;29;266;143;-24.46;11.9;-7;-7;
5612;44.3136;-0.9206;RCP4.5;H2;534.7;3975.08;27.9;29;266;144;-24.71;11.73;-8;-7;
5613;44.3166;-0.8205;RCP4.5;H2;535.42;3979.54;28.07;29;267;143;-27.17;12;-8;-7;
5614;44.3194;-0.7204;RCP4.5;H2;539.26;3985.72;28.5;29;265;143;-25.32;12.07;-8;-7;
5615;44.3222;-0.6202;RCP4.5;H2;542.72;3958.66;27.93;29;266;143;-25.57;12.1;-8;-7;
5616;44.3248;-0.5201;RCP4.5;H2;544.65;3941.37;27.67;29;266;143;-29.09;12.14;-8;-5;
5617;44.3274;-0.4199;RCP4.5;H2;493.59;3910.69;29.07;31;268;141;-28.55;12.37;-8;-8;
5618;44.3299;-0.3198;RCP4.5;H2;495.3;3916.68;29.7;31;267;142;-29.51;12.73;-8;-8;
5619;44.3322;-0.2196;RCP4.5;H2;491.94;3923.97;29.83;31;268;142;-32.14;12.4;-8;-7;
5620;44.3345;-0.1194;RCP4.5;H2;450.1;3900.43;26.83;32;263;145;-29.41;11.76;-7;-4;
5621;44.3367;-0.0193;RCP4.5;H2;445.06;3875.66;26.7;32;266;146;-28.43;11.63;-8;-6;
