Point;Latitude;Longitude;Contexte;P̩riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
3811;43.3979;4.8511;RCP2.6;H2;3;25.24;29.72;1.71;1.75;
3812;43.3955;4.9496;RCP2.6;H2;3;25.26;29.79;1.73;1.81;
3813;43.3931;5.0481;RCP2.6;H2;3;25.23;29.6;1.76;1.81;
3814;43.3906;5.1467;RCP2.6;H2;3;25.08;29.46;1.74;1.8;
3815;43.3879;5.2452;RCP2.6;H2;3;24.77;29.2;1.74;1.83;
3816;43.3852;5.3437;RCP2.6;H2;3;24.31;28.83;1.79;1.88;
3817;43.3824;5.4422;RCP2.6;H2;3;23.16;27.79;1.76;1.86;
3818;43.3796;5.5407;RCP2.6;H2;3;23.16;27.68;1.79;1.93;
3819;43.3766;5.6391;RCP2.6;H2;3;23.5;28.37;1.77;1.94;
3820;43.3735;5.7376;RCP2.6;H2;3;23.12;27.35;1.76;1.88;
3821;43.3704;5.836;RCP2.6;H2;3;22.86;26.85;1.86;1.95;
3822;43.3671;5.9345;RCP2.6;H2;3;23.38;27.77;1.8;1.93;
3823;43.3638;6.0329;RCP2.6;H2;3;23.49;27.86;1.85;1.92;
3824;43.3604;6.1313;RCP2.6;H2;3;23.85;28.43;1.85;1.89;
3825;43.3568;6.2297;RCP2.6;H2;3;24.27;29.23;1.95;2.01;
3826;43.3532;6.3281;RCP2.6;H2;3;24.65;29.79;1.86;1.88;
3827;43.3495;6.4265;RCP2.6;H2;3;24.61;29.75;1.83;1.85;
3828;43.3458;6.5249;RCP2.6;H2;3;24.41;29.45;1.87;1.93;
3829;43.3419;6.6232;RCP2.6;H2;3;24.39;28.88;1.81;1.87;
3830;43.3379;6.7216;RCP2.6;H2;3;24.72;29.45;0;0;
3888;43.425;-1.66;RCP2.6;H2;3;21.39;24.52;0;0;
3889;43.4286;-1.5615;RCP2.6;H2;3;21.15;24.23;1.28;1.28;
3890;43.4321;-1.4629;RCP2.6;H2;3;21.12;24.27;1.27;1.34;
3891;43.4356;-1.3644;RCP2.6;H2;3;21.55;26.11;1.41;1.57;
3892;43.4389;-1.2658;RCP2.6;H2;3;21.64;26.23;1.44;1.61;
3893;43.4421;-1.1673;RCP2.6;H2;3;21.58;26.12;1.49;1.64;
3894;43.4453;-1.0687;RCP2.6;H2;3;21.63;26.2;1.48;1.64;
3895;43.4484;-0.9701;RCP2.6;H2;3;21.64;26.21;1.5;1.66;
3896;43.4514;-0.8715;RCP2.6;H2;3;21.28;25.72;1.52;1.68;
3897;43.4542;-0.7729;RCP2.6;H2;3;21.43;25.93;1.5;1.66;
3898;43.457;-0.6743;RCP2.6;H2;3;21.85;26.44;1.45;1.66;
3899;43.4597;-0.5757;RCP2.6;H2;3;21.61;26.08;1.47;1.65;
3900;43.4624;-0.477;RCP2.6;H2;3;21.56;26.02;1.46;1.65;
3901;43.4649;-0.3784;RCP2.6;H2;3;21.27;25.63;1.51;1.72;
3902;43.4673;-0.2797;RCP2.6;H2;3;21.12;25.42;1.54;1.74;
3903;43.4697;-0.1811;RCP2.6;H2;3;21.1;25.4;1.53;1.74;
3904;43.4719;-0.0824;RCP2.6;H2;3;21.06;25.33;1.57;1.77;
3905;43.4741;0.0163;RCP2.6;H2;3;21.62;26.32;1.54;1.79;
3906;43.4762;0.1149;RCP2.6;H2;3;21.72;26.45;1.55;1.8;
3907;43.4782;0.2136;RCP2.6;H2;3;21.53;26.16;1.58;1.81;
3908;43.4801;0.3123;RCP2.6;H2;3;21.46;26.3;1.57;1.81;
3909;43.4819;0.411;RCP2.6;H2;3;21.61;26.49;1.57;1.79;
3910;43.4836;0.5097;RCP2.6;H2;3;21.49;26.33;1.58;1.8;
3911;43.4852;0.6085;RCP2.6;H2;3;21.46;26.29;1.59;1.81;
3912;43.4868;0.7072;RCP2.6;H2;3;21.78;26.68;1.61;1.86;
3913;43.4882;0.8059;RCP2.6;H2;3;21.78;26.64;1.65;1.87;
3914;43.4896;0.9046;RCP2.6;H2;3;22.07;27.02;1.63;1.86;
3915;43.4908;1.0034;RCP2.6;H2;3;22.02;26.97;1.66;1.91;
3916;43.492;1.1021;RCP2.6;H2;3;21.61;26.43;1.71;1.95;
3917;43.4931;1.2008;RCP2.6;H2;3;22.22;27.23;1.63;1.89;
3918;43.4941;1.2996;RCP2.6;H2;3;22.46;27.52;1.62;1.87;
3919;43.495;1.3983;RCP2.6;H2;3;22.76;27.48;1.67;1.9;
3920;43.4958;1.4971;RCP2.6;H2;3;22.55;27.48;1.69;1.98;
3921;43.4965;1.5959;RCP2.6;H2;3;22.62;27.46;1.69;1.95;
3922;43.4971;1.6946;RCP2.6;H2;3;22.48;27.29;1.71;1.99;
3923;43.4977;1.7934;RCP2.6;H2;3;22.34;27.14;1.71;2.01;
3924;43.4981;1.8921;RCP2.6;H2;3;22.44;27.48;1.71;2.02;
3925;43.4985;1.9909;RCP2.6;H2;3;22.67;27.76;1.66;1.98;
3926;43.4988;2.0897;RCP2.6;H2;3;22.52;27.59;1.67;2;
3927;43.499;2.1884;RCP2.6;H2;3;21.6;26.37;1.74;2.07;
3928;43.4991;2.2872;RCP2.6;H2;3;20.98;25.5;1.75;2.1;
3929;43.4991;2.386;RCP2.6;H2;3;21.52;26.21;1.82;2.14;
3930;43.499;2.4847;RCP2.6;H2;3;20.99;25.75;1.8;2.12;
3931;43.4988;2.5835;RCP2.6;H2;3;20.21;24.33;1.9;2.14;
3932;43.4985;2.6822;RCP2.6;H2;3;20.37;24.8;1.89;2.17;
3933;43.4981;2.781;RCP2.6;H2;3;21.86;26.65;1.9;2.23;
3934;43.4977;2.8798;RCP2.6;H2;3;21.61;26.34;1.99;2.33;
3935;43.4972;2.9785;RCP2.6;H2;3;23.61;28.1;1.86;2.15;
3936;43.4965;3.0773;RCP2.6;H2;3;23.93;28.44;1.88;2.14;
3937;43.4958;3.176;RCP2.6;H2;3;24.38;28.96;1.79;2.01;
3938;43.495;3.2748;RCP2.6;H2;3;24.5;29.11;1.78;1.99;
3939;43.4941;3.3736;RCP2.6;H2;3;24.81;29.51;1.81;2.01;
3940;43.4931;3.4723;RCP2.6;H2;3;24.94;29.69;1.8;2.01;
3941;43.492;3.571;RCP2.6;H2;3;24.3;27.89;1.65;1.75;
3942;43.4908;3.6698;RCP2.6;H2;3;24.4;28.04;1.65;1.75;
3943;43.4896;3.7685;RCP2.6;H2;3;24.46;28.13;1.65;1.75;
3944;43.4882;3.8672;RCP2.6;H2;3;24.88;28.74;1.73;1.86;
3947;43.4836;4.1634;RCP2.6;H2;3;25.07;29.74;1.79;1.84;
3948;43.4819;4.2621;RCP2.6;H2;3;24.86;29.38;1.66;1.7;
3949;43.4801;4.3608;RCP2.6;H2;3;24.86;29.37;1.67;1.7;
3950;43.4782;4.4595;RCP2.6;H2;3;24.88;29.39;1.68;1.71;
3951;43.4762;4.5582;RCP2.6;H2;3;24.88;29.39;1.68;1.71;
3952;43.4741;4.6569;RCP2.6;H2;3;24.87;29.37;1.68;1.69;
3953;43.472;4.7556;RCP2.6;H2;3;24.86;29.36;1.67;1.69;
3954;43.4697;4.8542;RCP2.6;H2;3;25.24;29.71;1.72;1.74;
3955;43.4674;4.9529;RCP2.6;H2;3;25.2;29.72;1.73;1.82;
3956;43.4649;5.0515;RCP2.6;H2;3;25.18;29.7;1.73;1.82;
3957;43.4624;5.1502;RCP2.6;H2;3;25.48;29.84;1.72;1.77;
3958;43.4598;5.2488;RCP2.6;H2;3;24.87;29.28;1.74;1.81;
3959;43.4571;5.3475;RCP2.6;H2;3;24.16;28.68;1.67;1.76;
3960;43.4543;5.4461;RCP2.6;H2;3;23.7;29.61;1.74;1.89;
3961;43.4514;5.5447;RCP2.6;H2;3;23.45;29.41;1.81;2;
3962;43.4484;5.6433;RCP2.6;H2;3;23.43;29.38;1.82;2;
3963;43.4453;5.7419;RCP2.6;H2;3;23.21;27.46;1.77;1.85;
3964;43.4422;5.8404;RCP2.6;H2;3;23.55;28.01;1.8;1.88;
3965;43.4389;5.939;RCP2.6;H2;3;23.91;30.34;1.94;2.12;
3966;43.4356;6.0375;RCP2.6;H2;3;24.74;30.3;1.98;2.06;
3967;43.4322;6.1361;RCP2.6;H2;3;24.93;30.58;1.95;2.02;
3968;43.4286;6.2346;RCP2.6;H2;3;24.92;30.56;1.95;2.02;
3969;43.425;6.3331;RCP2.6;H2;3;25.11;30.85;1.89;1.97;
3970;43.4213;6.4316;RCP2.6;H2;3;25.43;31.35;1.87;1.93;
3971;43.4176;6.5301;RCP2.6;H2;3;25.2;31;1.87;1.94;
3972;43.4137;6.6286;RCP2.6;H2;3;25.21;31.01;1.96;2.06;
3973;43.4097;6.7271;RCP2.6;H2;3;24.69;29.4;1.81;1.84;
3974;43.4056;6.8255;RCP2.6;H2;3;24.36;28.42;1.84;1.89;
4032;43.5004;-1.5664;RCP2.6;H2;3;21.34;24.45;0;0;
4033;43.5039;-1.4677;RCP2.6;H2;3;21.35;24.48;1.31;1.34;
4034;43.5074;-1.369;RCP2.6;H2;3;21.37;25.19;1.41;1.42;
4035;43.5107;-1.2704;RCP2.6;H2;3;22;26.64;1.48;1.61;
4036;43.514;-1.1717;RCP2.6;H2;3;21.91;26.57;1.47;1.62;
4037;43.5171;-1.073;RCP2.6;H2;3;21.91;26.48;1.48;1.59;
4038;43.5202;-0.9743;RCP2.6;H2;3;21.78;26.28;1.51;1.62;
4039;43.5232;-0.8756;RCP2.6;H2;3;21.54;26.09;1.49;1.66;
4040;43.5261;-0.7768;RCP2.6;H2;3;21.36;25.83;1.51;1.67;
4041;43.5289;-0.6781;RCP2.6;H2;3;21.92;26.54;1.44;1.65;
4042;43.5316;-0.5793;RCP2.6;H2;3;21.8;26.38;1.45;1.66;
4043;43.5342;-0.4806;RCP2.6;H2;3;21.7;26.23;1.48;1.69;
4044;43.5367;-0.3818;RCP2.6;H2;3;21.47;25.91;1.5;1.72;
4045;43.5392;-0.283;RCP2.6;H2;3;21.36;25.76;1.51;1.73;
4046;43.5415;-0.1843;RCP2.6;H2;3;21.47;25.9;1.54;1.76;
4047;43.5438;-0.0855;RCP2.6;H2;3;21.43;25.83;1.57;1.79;
4048;43.546;0.0133;RCP2.6;H2;3;21.84;26.63;1.56;1.82;
4049;43.5481;0.1121;RCP2.6;H2;3;21.84;26.66;1.51;1.8;
4050;43.55;0.211;RCP2.6;H2;3;21.53;26.42;1.54;1.79;
4051;43.5519;0.3098;RCP2.6;H2;3;21.58;26.46;1.56;1.8;
4052;43.5538;0.4086;RCP2.6;H2;3;21.74;26.66;1.56;1.78;
4053;43.5555;0.5074;RCP2.6;H2;3;21.57;26.44;1.56;1.79;
4054;43.5571;0.6063;RCP2.6;H2;3;21.62;26.5;1.58;1.8;
4055;43.5586;0.7051;RCP2.6;H2;3;21.46;26.31;1.66;1.89;
4056;43.5601;0.804;RCP2.6;H2;3;22.01;26.97;1.59;1.83;
4057;43.5614;0.9028;RCP2.6;H2;3;21.96;26.9;1.61;1.85;
4058;43.5627;1.0017;RCP2.6;H2;3;22.17;27.17;1.62;1.87;
4059;43.5639;1.1006;RCP2.6;H2;3;21.84;26.75;1.66;1.91;
4060;43.565;1.1994;RCP2.6;H2;3;22.31;27.07;1.7;1.92;
4061;43.566;1.2983;RCP2.6;H2;3;22.54;27.38;1.67;1.91;
4062;43.5669;1.3972;RCP2.6;H2;3;22.9;27.64;1.66;1.88;
4063;43.5677;1.496;RCP2.6;H2;3;22.78;27.67;1.65;1.92;
4064;43.5684;1.5949;RCP2.6;H2;3;22.6;27.43;1.68;1.93;
4065;43.569;1.6938;RCP2.6;H2;3;22.39;27.19;1.72;2;
4066;43.5696;1.7927;RCP2.6;H2;3;22.62;27.69;1.69;2;
4067;43.57;1.8916;RCP2.6;H2;3;22.44;27.47;1.72;2.02;
4068;43.5704;1.9905;RCP2.6;H2;3;22.37;27.41;1.69;2.02;
4069;43.5707;2.0893;RCP2.6;H2;3;22.55;27.63;1.66;2;
4070;43.5709;2.1882;RCP2.6;H2;3;22.7;27.81;1.65;1.98;
4071;43.5709;2.2871;RCP2.6;H2;3;22.47;27.54;1.67;2.01;
4072;43.5709;2.386;RCP2.6;H2;3;21.46;26.4;1.69;2.01;
4073;43.5709;2.4849;RCP2.6;H2;3;19.86;24.31;1.79;2.08;
4074;43.5707;2.5838;RCP2.6;H2;3;19.35;23.32;1.79;2.04;
4075;43.5704;2.6827;RCP2.6;H2;3;19.3;23.53;1.83;2.1;
4076;43.57;2.7816;RCP2.6;H2;3;19.17;23.3;2.01;2.2;
4077;43.5696;2.8805;RCP2.6;H2;3;21.16;25.79;1.94;2.24;
4078;43.5691;2.9793;RCP2.6;H2;3;22.05;26.88;1.86;2.18;
4079;43.5684;3.0782;RCP2.6;H2;3;22.92;27.19;1.88;2.12;
4080;43.5677;3.1771;RCP2.6;H2;3;23.44;27.82;1.9;2.15;
4081;43.5669;3.276;RCP2.6;H2;3;23.72;28.16;1.86;2.11;
4082;43.566;3.3749;RCP2.6;H2;3;24.29;28.84;1.84;2.07;
4083;43.565;3.4737;RCP2.6;H2;3;24.9;29.63;1.81;2.02;
4084;43.5639;3.5726;RCP2.6;H2;3;24.32;28.87;1.84;2.07;
4085;43.5627;3.6715;RCP2.6;H2;3;24.35;29.61;1.88;2.1;
4086;43.5615;3.7703;RCP2.6;H2;3;24.87;29.19;1.71;1.88;
4087;43.5601;3.8692;RCP2.6;H2;3;25.15;29.52;1.79;1.96;
4088;43.5587;3.968;RCP2.6;H2;3;25.22;29.61;1.8;1.96;
4089;43.5571;4.0669;RCP2.6;H2;3;25.25;29.59;1.82;1.93;
4090;43.5555;4.1657;RCP2.6;H2;3;25.07;29.74;1.79;1.84;
4091;43.5538;4.2645;RCP2.6;H2;3;25.04;29.67;1.75;1.75;
4092;43.552;4.3634;RCP2.6;H2;3;25.03;29.67;1.75;1.76;
4093;43.5501;4.4622;RCP2.6;H2;3;24.88;29.39;1.68;1.71;
4094;43.5481;4.561;RCP2.6;H2;3;24.86;29.37;1.67;1.7;
4095;43.546;4.6598;RCP2.6;H2;3;24.86;29.36;1.67;1.7;
4096;43.5438;4.7586;RCP2.6;H2;3;24.86;29.35;1.68;1.69;
4097;43.5416;4.8574;RCP2.6;H2;3;25.18;29.64;1.72;1.75;
4098;43.5392;4.9562;RCP2.6;H2;3;25.1;29.6;1.74;1.83;
4099;43.5368;5.055;RCP2.6;H2;3;25.08;29.57;1.74;1.83;
4100;43.5342;5.1537;RCP2.6;H2;3;25.07;29.4;1.68;1.7;
4101;43.5316;5.2525;RCP2.6;H2;3;24.37;29.59;1.72;1.8;
4102;43.5289;5.3512;RCP2.6;H2;3;24.12;30;1.69;1.81;
4103;43.5261;5.45;RCP2.6;H2;3;23.69;29.58;1.72;1.86;
4104;43.5232;5.5487;RCP2.6;H2;3;23.14;28.81;1.8;1.97;
4105;43.5202;5.6474;RCP2.6;H2;3;22.86;28.37;1.93;2.09;
4106;43.5172;5.7461;RCP2.6;H2;3;23.53;29.6;1.86;2.09;
4107;43.514;5.8448;RCP2.6;H2;3;23.43;29.27;1.91;2.1;
4108;43.5108;5.9435;RCP2.6;H2;3;23.87;30.32;1.9;2.1;
4109;43.5074;6.0422;RCP2.6;H2;3;24.75;30.32;1.98;2.06;
4110;43.504;6.1409;RCP2.6;H2;3;24.92;30.56;1.95;2.02;
4111;43.5005;6.2395;RCP2.6;H2;3;25.07;30.79;1.9;1.98;
4112;43.4968;6.3382;RCP2.6;H2;3;24.97;30.65;1.91;1.99;
4113;43.4931;6.4368;RCP2.6;H2;3;25.09;30.83;1.91;2;
4114;43.4893;6.5354;RCP2.6;H2;3;25.33;31.19;1.87;1.94;
4115;43.4855;6.634;RCP2.6;H2;3;25.53;31.53;1.88;1.96;
4116;43.4815;6.7326;RCP2.6;H2;3;25.54;31.59;1.97;2.15;
4117;43.4774;6.8312;RCP2.6;H2;3;24.12;28.21;1.85;1.88;
4118;43.4733;6.9297;RCP2.6;H2;3;24.74;28.72;0;0;
4176;43.5758;-1.4725;RCP2.6;H2;3;21.45;25.3;0;0;
4177;43.5792;-1.3737;RCP2.6;H2;3;21.37;25.18;1.41;1.41;
4178;43.5825;-1.2749;RCP2.6;H2;3;21.9;26.5;1.48;1.62;
4179;43.5858;-1.1761;RCP2.6;H2;3;21.96;26.58;1.51;1.66;
4180;43.589;-1.0773;RCP2.6;H2;3;21.76;26.28;1.53;1.68;
4181;43.592;-0.9784;RCP2.6;H2;3;21.71;26.19;1.55;1.7;
4182;43.595;-0.8796;RCP2.6;H2;3;21.71;26.18;1.56;1.71;
4183;43.5979;-0.7807;RCP2.6;H2;3;21.79;26.3;1.56;1.71;
4184;43.6007;-0.6819;RCP2.6;H2;3;22.07;26.99;1.54;1.74;
4185;43.6034;-0.583;RCP2.6;H2;3;22;26.88;1.58;1.78;
4186;43.6061;-0.4841;RCP2.6;H2;3;21.75;26.54;1.59;1.8;
4187;43.6086;-0.3852;RCP2.6;H2;3;21.75;26.55;1.58;1.8;
4188;43.6111;-0.2863;RCP2.6;H2;3;21.53;26.25;1.55;1.76;
4189;43.6134;-0.1874;RCP2.6;H2;3;21.95;26.8;1.52;1.79;
4190;43.6157;-0.0885;RCP2.6;H2;3;21.97;26.82;1.54;1.82;
4191;43.6178;0.0104;RCP2.6;H2;3;22.03;26.89;1.54;1.8;
4192;43.6199;0.1093;RCP2.6;H2;3;21.85;26.86;1.58;1.81;
4193;43.6219;0.2083;RCP2.6;H2;3;21.61;26.51;1.58;1.8;
4194;43.6238;0.3072;RCP2.6;H2;3;21.74;26.72;1.56;1.8;
4195;43.6256;0.4062;RCP2.6;H2;3;21.67;26.63;1.6;1.82;
4196;43.6274;0.5051;RCP2.6;H2;3;21.46;26.32;1.62;1.85;
4197;43.629;0.6041;RCP2.6;H2;3;21.71;26.68;1.61;1.83;
4198;43.6305;0.7031;RCP2.6;H2;3;21.53;26.43;1.65;1.89;
4199;43.632;0.802;RCP2.6;H2;3;21.67;26.64;1.63;1.87;
4200;43.6333;0.901;RCP2.6;H2;3;22.15;27.16;1.58;1.83;
4201;43.6346;1;RCP2.6;H2;3;22.11;26.97;1.67;1.89;
4202;43.6358;1.099;RCP2.6;H2;3;22.23;27.15;1.64;1.87;
4203;43.6369;1.198;RCP2.6;H2;3;22.37;27.15;1.69;1.92;
4204;43.6379;1.297;RCP2.6;H2;3;22.54;27.37;1.68;1.91;
4205;43.6388;1.396;RCP2.6;H2;3;23;27.77;1.65;1.87;
4206;43.6396;1.495;RCP2.6;H2;3;22.78;27.67;1.65;1.92;
4207;43.6403;1.594;RCP2.6;H2;3;22.6;27.46;1.66;1.94;
4208;43.6409;1.693;RCP2.6;H2;3;22.67;27.73;1.67;1.96;
4209;43.6415;1.792;RCP2.6;H2;3;22.55;27.58;1.71;2;
4210;43.6419;1.891;RCP2.6;H2;3;22.55;27.58;1.71;2;
4211;43.6423;1.99;RCP2.6;H2;3;22.73;27.81;1.69;2;
4212;43.6426;2.089;RCP2.6;H2;3;22.75;27.84;1.7;2.01;
4213;43.6428;2.188;RCP2.6;H2;3;22.58;27.64;1.71;2.03;
4214;43.6429;2.2871;RCP2.6;H2;3;22.32;27.52;1.66;1.97;
4215;43.6429;2.3861;RCP2.6;H2;3;20.62;25.32;1.68;2.01;
4216;43.6428;2.4851;RCP2.6;H2;3;20.32;24.95;1.71;2.03;
4217;43.6426;2.5841;RCP2.6;H2;3;19.04;23.27;1.85;2.12;
4218;43.6423;2.6831;RCP2.6;H2;3;19.1;23.21;2;2.2;
4219;43.6419;2.7821;RCP2.6;H2;3;18.73;22.54;1.97;2.16;
4220;43.6415;2.8811;RCP2.6;H2;3;18.53;22.29;2.12;2.29;
4221;43.641;2.9802;RCP2.6;H2;3;19.88;24.14;2.03;2.26;
4222;43.6403;3.0792;RCP2.6;H2;3;22.44;27.35;1.94;2.26;
4223;43.6396;3.1782;RCP2.6;H2;3;23.33;27.7;1.85;2.11;
4224;43.6388;3.2772;RCP2.6;H2;3;23.3;27.67;1.85;2.12;
4225;43.6379;3.3762;RCP2.6;H2;3;23.92;28.39;1.79;2.02;
4226;43.6369;3.4752;RCP2.6;H2;3;24.76;29.43;1.76;1.95;
4227;43.6358;3.5741;RCP2.6;H2;3;24.44;29.02;1.78;1.98;
4228;43.6346;3.6731;RCP2.6;H2;3;24.24;29.49;1.83;2.05;
4229;43.6334;3.7721;RCP2.6;H2;3;24.68;30.01;1.82;2.01;
4230;43.632;3.8711;RCP2.6;H2;3;24.83;29.11;1.69;1.83;
4231;43.6305;3.9701;RCP2.6;H2;3;25.04;29.36;1.75;1.88;
4232;43.629;4.069;RCP2.6;H2;3;25.16;29.51;1.75;1.87;
4233;43.6274;4.168;RCP2.6;H2;3;25.24;29.59;1.82;1.93;
4234;43.6257;4.267;RCP2.6;H2;3;25.01;29.64;1.74;1.76;
4235;43.6238;4.3659;RCP2.6;H2;3;25.03;29.67;1.75;1.76;
4236;43.6219;4.4649;RCP2.6;H2;3;24.87;29.38;1.68;1.71;
4237;43.62;4.5638;RCP2.6;H2;3;24.85;29.36;1.66;1.7;
4238;43.6179;4.6627;RCP2.6;H2;3;24.85;29.34;1.67;1.7;
4239;43.6157;4.7617;RCP2.6;H2;3;25.31;30.33;1.73;1.78;
4240;43.6134;4.8606;RCP2.6;H2;3;24.83;30.08;1.71;1.78;
4241;43.6111;4.9595;RCP2.6;H2;3;24.72;29.97;1.7;1.79;
4242;43.6086;5.0584;RCP2.6;H2;3;24.62;29.86;1.7;1.78;
4243;43.6061;5.1573;RCP2.6;H2;3;24.42;29.65;1.72;1.81;
4244;43.6035;5.2562;RCP2.6;H2;3;23.93;29.21;1.77;1.91;
4245;43.6008;5.355;RCP2.6;H2;3;23.43;29.35;1.81;1.95;
4246;43.598;5.4539;RCP2.6;H2;3;23.17;29.19;1.8;1.96;
4247;43.5951;5.5527;RCP2.6;H2;3;22.9;28.53;1.86;2.02;
4248;43.5921;5.6516;RCP2.6;H2;3;22.84;28.31;1.93;2.09;
4249;43.589;5.7504;RCP2.6;H2;3;23.37;29.21;1.87;2.08;
4250;43.5858;5.8492;RCP2.6;H2;3;23.26;28.89;1.92;2.11;
4251;43.5826;5.9481;RCP2.6;H2;3;23.61;29.68;1.93;2.15;
4252;43.5792;6.0469;RCP2.6;H2;3;23.48;29.35;1.95;2.15;
4253;43.5758;6.1456;RCP2.6;H2;3;24.13;29.26;1.96;2.1;
4254;43.5723;6.2444;RCP2.6;H2;3;23.98;29.87;1.86;2.02;
4255;43.5686;6.3432;RCP2.6;H2;3;23.3;28.86;1.87;2.05;
4256;43.5649;6.4419;RCP2.6;H2;3;24.25;29.54;1.97;2.19;
4257;43.5611;6.5407;RCP2.6;H2;3;24.71;30.41;1.96;2.18;
4258;43.5573;6.6394;RCP2.6;H2;3;24.88;30.68;1.98;2.23;
4259;43.5533;6.7381;RCP2.6;H2;3;24.31;29.51;1.88;2.09;
4260;43.5492;6.8368;RCP2.6;H2;3;24.31;29.51;1.88;2.09;
4261;43.545;6.9355;RCP2.6;H2;3;24.57;28.58;1.72;1.79;
4262;43.5408;7.0342;RCP2.6;H2;3;24.72;28.71;1.69;1.76;
4263;43.5365;7.1328;RCP2.6;H2;3;24.76;28.74;0;0;
4319;43.6476;-1.4773;RCP2.6;H2;3;21.53;25.42;0;0;
4320;43.651;-1.3784;RCP2.6;H2;3;21.45;25.33;1.44;1.48;
4321;43.6544;-1.2795;RCP2.6;H2;3;21.98;26.57;1.51;1.62;
4322;43.6576;-1.1805;RCP2.6;H2;3;22.06;26.72;1.55;1.7;
4323;43.6608;-1.0816;RCP2.6;H2;3;22.04;26.67;1.56;1.7;
4324;43.6639;-0.9826;RCP2.6;H2;3;21.98;26.61;1.55;1.71;
4325;43.6669;-0.8837;RCP2.6;H2;3;21.96;26.57;1.57;1.73;
4326;43.6698;-0.7847;RCP2.6;H2;3;21.82;26.34;1.59;1.74;
4327;43.6726;-0.6857;RCP2.6;H2;3;22.07;26.99;1.54;1.74;
4328;43.6753;-0.5867;RCP2.6;H2;3;22;26.88;1.58;1.78;
4329;43.6779;-0.4877;RCP2.6;H2;3;22;26.88;1.58;1.78;
4330;43.6805;-0.3887;RCP2.6;H2;3;21.79;26.61;1.58;1.8;
4331;43.6829;-0.2896;RCP2.6;H2;3;21.73;26.52;1.58;1.8;
4332;43.6853;-0.1906;RCP2.6;H2;3;22.28;27.28;1.52;1.81;
4333;43.6875;-0.0916;RCP2.6;H2;3;22.13;27.07;1.52;1.81;
4334;43.6897;0.0075;RCP2.6;H2;3;22.05;26.96;1.52;1.81;
4335;43.6918;0.1065;RCP2.6;H2;3;21.85;26.9;1.56;1.82;
4336;43.6938;0.2056;RCP2.6;H2;3;21.73;26.72;1.56;1.82;
4337;43.6957;0.3047;RCP2.6;H2;3;21.85;26.9;1.55;1.79;
4338;43.6975;0.4037;RCP2.6;H2;3;21.75;26.76;1.61;1.84;
4339;43.6992;0.5028;RCP2.6;H2;3;21.57;26.48;1.66;1.89;
4340;43.7009;0.6019;RCP2.6;H2;3;21.81;26.84;1.62;1.85;
4341;43.7024;0.701;RCP2.6;H2;3;21.68;26.65;1.63;1.86;
4342;43.7039;0.8001;RCP2.6;H2;3;22.17;27.07;1.63;1.85;
4343;43.7052;0.8992;RCP2.6;H2;3;22.21;27.13;1.61;1.84;
4344;43.7065;0.9983;RCP2.6;H2;3;22.16;27.06;1.65;1.89;
4345;43.7077;1.0974;RCP2.6;H2;3;22.19;26.93;1.64;1.86;
4346;43.7088;1.1965;RCP2.6;H2;3;22.52;27.36;1.64;1.88;
4347;43.7098;1.2957;RCP2.6;H2;3;22.65;27.54;1.63;1.89;
4348;43.7107;1.3948;RCP2.6;H2;3;22.77;27.7;1.61;1.87;
4349;43.7115;1.4939;RCP2.6;H2;3;22.76;27.64;1.66;1.92;
4350;43.7122;1.593;RCP2.6;H2;3;22.75;27.9;1.72;2.01;
4351;43.7129;1.6922;RCP2.6;H2;3;22.69;27.82;1.73;2.01;
4352;43.7134;1.7913;RCP2.6;H2;3;22.99;28.14;1.75;2;
4353;43.7139;1.8904;RCP2.6;H2;3;22.82;27.86;1.71;1.97;
4354;43.7142;1.9896;RCP2.6;H2;3;22.35;27.32;1.77;2.04;
4355;43.7145;2.0887;RCP2.6;H2;3;22.35;27.38;1.74;2.07;
4356;43.7147;2.1879;RCP2.6;H2;3;22.4;27.43;1.74;2.07;
4357;43.7148;2.287;RCP2.6;H2;3;21.63;26.62;1.69;2.01;
4358;43.7148;2.3861;RCP2.6;H2;3;20.87;25.64;1.67;1.99;
4359;43.7147;2.4853;RCP2.6;H2;3;20.39;25.04;1.71;2.03;
4360;43.7145;2.5844;RCP2.6;H2;3;19.86;24.31;1.72;2;
4361;43.7142;2.6836;RCP2.6;H2;3;18.69;22.8;1.85;2.07;
4362;43.7139;2.7827;RCP2.6;H2;3;18.75;22.89;1.85;2.07;
4363;43.7134;2.8818;RCP2.6;H2;3;19.12;23.32;1.93;2.17;
4364;43.7129;2.981;RCP2.6;H2;3;19.5;23.41;2.01;2.2;
4365;43.7122;3.0801;RCP2.6;H2;3;20.96;25.52;1.94;2.21;
4366;43.7115;3.1792;RCP2.6;H2;3;22.52;27.43;1.87;2.15;
4367;43.7107;3.2783;RCP2.6;H2;3;22.73;27.67;1.87;2.14;
4368;43.7098;3.3775;RCP2.6;H2;3;23.83;28.28;1.78;2;
4369;43.7088;3.4766;RCP2.6;H2;3;23.67;28.08;1.86;2.1;
4370;43.7077;3.5757;RCP2.6;H2;3;24.2;28.72;1.8;2.01;
4371;43.7065;3.6748;RCP2.6;H2;3;24;29.2;1.86;2.1;
4372;43.7052;3.7739;RCP2.6;H2;3;24.31;29.55;1.85;2.06;
