#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h24 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     ATAV : Ecart de tempÃ©rature moyenne journaliÃ¨re (Â°C)
#     ATXAV : Ecart de tempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
#-----------------------------------------------------------------------------
10237;46.652;4.0613;RCP8.5;H2;3;20.62;25.72;2.12;2.24;
10238;46.6504;4.1658;RCP8.5;H2;3;20.86;25.88;2.02;2.18;
10239;46.6486;4.2702;RCP8.5;H2;3;20.93;25.99;2.04;2.17;
10240;46.6468;4.3747;RCP8.5;H2;3;20.86;25.82;2.05;2.19;
10241;46.6449;4.4792;RCP8.5;H2;3;20.5;24.95;2.1;2.18;
10242;46.6429;4.5837;RCP8.5;H2;3;20.91;25.9;2.07;2.2;
10243;46.6408;4.6881;RCP8.5;H2;3;21.33;25.67;2.05;2.08;
10244;46.6386;4.7926;RCP8.5;H2;3;21.67;26.09;2.03;2.06;
10245;46.6363;4.897;RCP8.5;H2;3;21.7;26.15;1.98;2.03;
10246;46.6339;5.0014;RCP8.5;H2;3;21.71;26.17;1.98;2.04;
10247;46.6314;5.1059;RCP8.5;H2;3;21.78;26.18;2;2.06;
10248;46.6288;5.2103;RCP8.5;H2;3;21.75;26.19;1.94;2.04;
10249;46.6262;5.3147;RCP8.5;H2;3;21.68;26.12;1.93;2.03;
10250;46.6234;5.4191;RCP8.5;H2;3;21.75;25.91;1.91;2;
10251;46.6205;5.5234;RCP8.5;H2;3;20.42;24.55;1.96;2;
10252;46.6175;5.6278;RCP8.5;H2;3;19.26;23.81;2;2.06;
10253;46.6145;5.7322;RCP8.5;H2;3;19.35;23.86;1.93;1.96;
10254;46.6113;5.8365;RCP8.5;H2;3;18.52;23.19;2.01;2.02;
10255;46.6081;5.9408;RCP8.5;H2;3;17.43;21.96;2.02;2;
10256;46.6047;6.0452;RCP8.5;H2;3;16.47;20.45;1.99;1.96;
10257;46.6013;6.1495;RCP8.5;H2;3;15.75;18.97;0;0;
10323;46.6584;-1.8991;RCP8.5;H2;3;20.45;24.33;1.88;2.05;
10324;46.6622;-1.7947;RCP8.5;H2;3;20.25;24.11;1.87;2.04;
10325;46.6659;-1.6903;RCP8.5;H2;3;20.96;25.41;2.04;2.25;
10326;46.6696;-1.5859;RCP8.5;H2;3;20.89;25.34;2.03;2.24;
10327;46.6731;-1.4815;RCP8.5;H2;3;20.84;25.29;2.02;2.23;
10328;46.6766;-1.377;RCP8.5;H2;3;20.68;25.15;1.95;2.17;
10329;46.6799;-1.2726;RCP8.5;H2;3;20.55;25.04;1.94;2.18;
10330;46.6832;-1.1681;RCP8.5;H2;3;20.58;25.06;1.92;2.14;
10331;46.6863;-1.0636;RCP8.5;H2;3;20.61;25.08;1.89;2.11;
10332;46.6894;-0.9591;RCP8.5;H2;3;20.63;25.1;1.89;2.11;
10333;46.6924;-0.8546;RCP8.5;H2;3;20.94;25.43;1.94;2.18;
10334;46.6953;-0.7501;RCP8.5;H2;3;20.56;25.04;1.94;2.17;
10335;46.698;-0.6456;RCP8.5;H2;3;20.51;25.37;1.94;2.19;
10336;46.7007;-0.541;RCP8.5;H2;3;20.53;25.38;1.96;2.2;
10337;46.7033;-0.4365;RCP8.5;H2;3;20.41;25.26;1.96;2.22;
10338;46.7058;-0.3319;RCP8.5;H2;3;20.53;25.36;1.99;2.21;
10339;46.7082;-0.2273;RCP8.5;H2;3;20.87;25.64;2.03;2.22;
10340;46.7105;-0.1228;RCP8.5;H2;3;21.11;26.33;2.12;2.38;
10341;46.7127;-0.0182;RCP8.5;H2;3;21.1;26.33;2.08;2.34;
10342;46.7148;0.0864;RCP8.5;H2;3;20.97;25.73;2.02;2.18;
10343;46.7168;0.191;RCP8.5;H2;3;21.1;25.94;2.01;2.17;
10344;46.7187;0.2956;RCP8.5;H2;3;21.21;26.08;2.01;2.16;
10345;46.7206;0.4003;RCP8.5;H2;3;21.28;26.14;2.06;2.19;
10346;46.7223;0.5049;RCP8.5;H2;3;21.32;26.21;2.05;2.19;
10347;46.7239;0.6095;RCP8.5;H2;3;21.36;26.3;2.05;2.29;
10348;46.7254;0.7141;RCP8.5;H2;3;21.22;26.07;2.07;2.3;
10349;46.7269;0.8188;RCP8.5;H2;3;21.43;26.4;2.04;2.29;
10350;46.7282;0.9234;RCP8.5;H2;3;21.39;26.16;2.03;2.23;
10351;46.7295;1.0281;RCP8.5;H2;3;21.47;26.28;2.02;2.25;
10352;46.7306;1.1327;RCP8.5;H2;3;21.59;26.45;2.03;2.26;
10353;46.7317;1.2374;RCP8.5;H2;3;21.56;26.4;2.05;2.28;
10354;46.7326;1.3421;RCP8.5;H2;3;21.44;26.22;2.06;2.29;
10355;46.7335;1.4467;RCP8.5;H2;3;21.33;26.05;2.07;2.29;
10356;46.7343;1.5514;RCP8.5;H2;3;21.22;25.89;2.05;2.27;
10357;46.7349;1.6561;RCP8.5;H2;3;21.07;25.66;2.07;2.28;
10358;46.7355;1.7608;RCP8.5;H2;3;21.38;26.19;2.09;2.35;
10359;46.736;1.8655;RCP8.5;H2;3;21.34;26.13;2.09;2.35;
10360;46.7364;1.9701;RCP8.5;H2;3;21.18;25.93;2.1;2.36;
10361;46.7367;2.0748;RCP8.5;H2;3;21.19;25.91;2.17;2.43;
10362;46.7369;2.1795;RCP8.5;H2;3;21.57;26.4;2.19;2.45;
10363;46.737;2.2842;RCP8.5;H2;3;21.62;26.47;2.19;2.46;
10364;46.737;2.3889;RCP8.5;H2;3;21.56;26.36;2.21;2.43;
10365;46.7369;2.4936;RCP8.5;H2;3;21.08;25.8;2.2;2.39;
10366;46.7367;2.5982;RCP8.5;H2;3;20.97;25.9;2.23;2.41;
10367;46.7364;2.7029;RCP8.5;H2;3;20.99;25.94;2.21;2.4;
10368;46.736;2.8076;RCP8.5;H2;3;20.8;25.68;2.24;2.41;
10369;46.7355;2.9123;RCP8.5;H2;3;21.14;26.24;2.19;2.44;
10370;46.735;3.017;RCP8.5;H2;3;21.25;26.38;2.18;2.43;
10371;46.7343;3.1216;RCP8.5;H2;3;20.63;25.53;2.17;2.33;
10372;46.7335;3.2263;RCP8.5;H2;3;20.5;25.33;2.18;2.32;
10373;46.7327;3.331;RCP8.5;H2;3;20.45;25.23;2.18;2.3;
10374;46.7317;3.4357;RCP8.5;H2;3;20.52;25.33;2.14;2.25;
10375;46.7306;3.5403;RCP8.5;H2;3;20.52;25.34;2.09;2.19;
10376;46.7295;3.645;RCP8.5;H2;3;21.39;26.63;2.04;2.19;
10377;46.7282;3.7496;RCP8.5;H2;3;21.13;26.35;2.07;2.23;
10378;46.7269;3.8543;RCP8.5;H2;3;20.02;24.63;2.16;2.25;
10379;46.7255;3.9589;RCP8.5;H2;3;20.52;25.49;2.13;2.25;
10380;46.7239;4.0636;RCP8.5;H2;3;20.52;25.19;2.09;2.21;
10381;46.7223;4.1682;RCP8.5;H2;3;20.85;25.85;2.03;2.19;
10382;46.7206;4.2728;RCP8.5;H2;3;20.75;25.6;2.02;2.15;
10383;46.7188;4.3774;RCP8.5;H2;3;20.89;25.94;2.02;2.17;
10384;46.7168;4.482;RCP8.5;H2;3;20.76;25.64;2.02;2.16;
10385;46.7148;4.5867;RCP8.5;H2;3;20.83;25.69;2.08;2.19;
10386;46.7127;4.6912;RCP8.5;H2;3;21.16;25.46;2.1;2.12;
10387;46.7105;4.7958;RCP8.5;H2;3;21.71;26.15;2.01;2.06;
10388;46.7082;4.9004;RCP8.5;H2;3;21.83;26.32;1.96;2.02;
10389;46.7058;5.005;RCP8.5;H2;3;21.75;26.22;1.97;2.03;
10390;46.7033;5.1095;RCP8.5;H2;3;21.71;26.09;2;2.06;
10391;46.7008;5.2141;RCP8.5;H2;3;21.67;26.1;1.94;2.04;
10392;46.6981;5.3186;RCP8.5;H2;3;21.69;26.13;1.94;2.05;
10393;46.6953;5.4232;RCP8.5;H2;3;21.77;25.9;1.96;2.02;
10394;46.6924;5.5277;RCP8.5;H2;3;21.2;25.41;1.94;2.01;
10395;46.6895;5.6322;RCP8.5;H2;3;19.75;24.34;1.96;2.07;
10396;46.6864;5.7367;RCP8.5;H2;3;19.21;23.75;1.94;1.99;
10397;46.6832;5.8412;RCP8.5;H2;3;18.3;22.73;1.92;1.95;
10398;46.68;5.9456;RCP8.5;H2;3;18.25;22.93;1.93;1.97;
10399;46.6766;6.0501;RCP8.5;H2;3;16.88;21.12;2.01;1.96;
10400;46.6732;6.1545;RCP8.5;H2;3;16.16;19.66;2.01;1.94;
10401;46.6696;6.259;RCP8.5;H2;3;15.91;19.17;0;0;
10402;46.666;6.3634;RCP8.5;H2;3;16.54;20.1;0;0;
10462;46.714;-2.3227;RCP8.5;H2;3;20.56;24.35;0;0;
10465;46.7263;-2.0093;RCP8.5;H2;3;20.49;24.38;0;0;
10466;46.7303;-1.9047;RCP8.5;H2;3;20.44;24.32;1.87;2.04;
10467;46.7341;-1.8002;RCP8.5;H2;3;20.28;24.15;1.85;2.03;
10468;46.7378;-1.6957;RCP8.5;H2;3;20.97;25.42;2.03;2.24;
10469;46.7415;-1.5911;RCP8.5;H2;3;20.87;25.31;2.02;2.22;
10470;46.745;-1.4865;RCP8.5;H2;3;20.78;25.24;2.01;2.22;
10471;46.7485;-1.382;RCP8.5;H2;3;20.65;25.12;1.95;2.17;
10472;46.7518;-1.2774;RCP8.5;H2;3;20.58;25.06;1.94;2.17;
10473;46.7551;-1.1728;RCP8.5;H2;3;20.61;25.1;1.94;2.18;
10474;46.7583;-1.0681;RCP8.5;H2;3;20.61;25.09;1.9;2.13;
10475;46.7613;-0.9635;RCP8.5;H2;3;20.45;24.95;1.89;2.14;
10476;46.7643;-0.8589;RCP8.5;H2;3;20.76;25.23;1.96;2.18;
10477;46.7672;-0.7542;RCP8.5;H2;3;20.47;24.94;1.97;2.18;
10478;46.77;-0.6495;RCP8.5;H2;3;20.67;25.52;1.98;2.22;
10479;46.7726;-0.5449;RCP8.5;H2;3;20.54;25.37;2.03;2.26;
10480;46.7752;-0.4402;RCP8.5;H2;3;20.64;25.45;2.02;2.26;
10481;46.7777;-0.3355;RCP8.5;H2;3;20.73;25.52;2.02;2.24;
10482;46.7801;-0.2308;RCP8.5;H2;3;20.94;25.71;2.03;2.22;
10483;46.7824;-0.126;RCP8.5;H2;3;21.25;26.5;2.1;2.36;
10484;46.7846;-0.0213;RCP8.5;H2;3;21.32;26.6;2.06;2.32;
10485;46.7868;0.0834;RCP8.5;H2;3;21.17;26.05;1.99;2.16;
10486;46.7888;0.1882;RCP8.5;H2;3;21.09;25.91;2.01;2.17;
10487;46.7907;0.2929;RCP8.5;H2;3;21.25;26.16;2.02;2.19;
10488;46.7925;0.3977;RCP8.5;H2;3;21.3;26.21;2.04;2.19;
10489;46.7942;0.5024;RCP8.5;H2;3;21.45;26.45;2.03;2.19;
10490;46.7959;0.6072;RCP8.5;H2;3;21.17;26.02;2.04;2.2;
10491;46.7974;0.712;RCP8.5;H2;3;21.37;26.3;2.06;2.3;
10492;46.7988;0.8168;RCP8.5;H2;3;21.52;26.54;2.04;2.3;
10493;46.8002;0.9216;RCP8.5;H2;3;21.17;25.91;2.02;2.2;
10494;46.8014;1.0263;RCP8.5;H2;3;21.37;26.34;1.97;2.21;
10495;46.8026;1.1311;RCP8.5;H2;3;21.63;26.53;2.01;2.26;
10496;46.8036;1.2359;RCP8.5;H2;3;21.61;26.48;2.04;2.28;
10497;46.8046;1.3408;RCP8.5;H2;3;21.49;26.29;2.05;2.28;
10498;46.8055;1.4456;RCP8.5;H2;3;21.35;26.08;2.07;2.3;
10499;46.8062;1.5504;RCP8.5;H2;3;21.39;26.21;2.03;2.26;
10500;46.8069;1.6552;RCP8.5;H2;3;21.31;26.09;2.03;2.26;
10501;46.8075;1.76;RCP8.5;H2;3;21.26;26.02;2.01;2.22;
10502;46.808;1.8648;RCP8.5;H2;3;21.2;25.93;2.03;2.23;
10503;46.8084;1.9696;RCP8.5;H2;3;21.23;25.96;2.05;2.25;
10504;46.8086;2.0745;RCP8.5;H2;3;21.23;26.03;2.18;2.4;
10505;46.8088;2.1793;RCP8.5;H2;3;21.28;26.1;2.17;2.39;
10506;46.8089;2.2841;RCP8.5;H2;3;21.27;26.1;2.14;2.36;
10507;46.8089;2.3889;RCP8.5;H2;3;21.33;26.18;2.15;2.37;
10508;46.8088;2.4938;RCP8.5;H2;3;21.21;26.01;2.16;2.37;
10509;46.8086;2.5986;RCP8.5;H2;3;21.18;26.01;2.16;2.36;
10510;46.8084;2.7034;RCP8.5;H2;3;21.09;25.87;2.2;2.39;
10511;46.808;2.8082;RCP8.5;H2;3;20.97;25.92;2.21;2.41;
10512;46.8075;2.9131;RCP8.5;H2;3;20.91;25.83;2.2;2.37;
10513;46.8069;3.0179;RCP8.5;H2;3;20.95;25.9;2.18;2.38;
10514;46.8063;3.1227;RCP8.5;H2;3;20.62;25.52;2.17;2.33;
10515;46.8055;3.2275;RCP8.5;H2;3;20.55;25.4;2.17;2.31;
10516;46.8046;3.3323;RCP8.5;H2;3;20.57;25.42;2.17;2.31;
10517;46.8037;3.4371;RCP8.5;H2;3;20.65;25.54;2.13;2.26;
10518;46.8026;3.5419;RCP8.5;H2;3;20.6;25.48;2.08;2.21;
10519;46.8015;3.6467;RCP8.5;H2;3;20.46;25.28;2.1;2.22;
10520;46.8002;3.7515;RCP8.5;H2;3;20.37;25.18;2.09;2.23;
10521;46.7989;3.8563;RCP8.5;H2;3;20.01;24.67;2.11;2.23;
10522;46.7974;3.9611;RCP8.5;H2;3;19.88;24.46;2.13;2.24;
10523;46.7959;4.0659;RCP8.5;H2;3;20.57;25.38;2.05;2.21;
10524;46.7943;4.1706;RCP8.5;H2;3;20.6;25.43;2.05;2.2;
10525;46.7925;4.2754;RCP8.5;H2;3;20.05;24.1;2.14;2.17;
10526;46.7907;4.3802;RCP8.5;H2;3;20.58;25.21;2.04;2.16;
10527;46.7888;4.4849;RCP8.5;H2;3;20.78;25.68;2.02;2.16;
10528;46.7868;4.5896;RCP8.5;H2;3;20.78;25.55;2.09;2.19;
10529;46.7847;4.6944;RCP8.5;H2;3;20.93;25.91;2.1;2.23;
10530;46.7825;4.7991;RCP8.5;H2;3;21.76;26.2;2.02;2.05;
10531;46.7802;4.9038;RCP8.5;H2;3;21.81;26.29;1.98;2.03;
10532;46.7778;5.0085;RCP8.5;H2;3;21.67;26.13;1.99;2.05;
10533;46.7753;5.1132;RCP8.5;H2;3;21.69;26.07;2.01;2.07;
10534;46.7727;5.2179;RCP8.5;H2;3;21.73;26.15;1.98;2.06;
10535;46.77;5.3226;RCP8.5;H2;3;21.73;26.15;1.97;2.05;
10536;46.7672;5.4273;RCP8.5;H2;3;21.55;25.91;1.98;2.06;
10537;46.7643;5.5319;RCP8.5;H2;3;21.45;25.63;1.95;2.02;
10538;46.7614;5.6366;RCP8.5;H2;3;20.24;24.86;1.97;2.08;
10539;46.7583;5.7412;RCP8.5;H2;3;19.12;23.67;1.99;2.05;
10540;46.7551;5.8458;RCP8.5;H2;3;18.86;23.41;1.88;1.94;
10541;46.7519;5.9504;RCP8.5;H2;3;18.23;22.62;1.93;1.95;
10542;46.7485;6.055;RCP8.5;H2;3;17.5;21.81;2.01;1.97;
10543;46.7451;6.1596;RCP8.5;H2;3;16.63;20.4;2.04;1.96;
10544;46.7415;6.2642;RCP8.5;H2;3;16.73;20.58;2.04;1.96;
10545;46.7379;6.3687;RCP8.5;H2;3;16.65;20.35;2.19;2.13;
10546;46.7341;6.4733;RCP8.5;H2;3;18.11;22.47;0;0;
10607;46.7942;-2.1197;RCP8.5;H2;3;20.58;24.37;0;0;
10608;46.7982;-2.015;RCP8.5;H2;3;20.58;24.37;1.96;2.03;
10609;46.8021;-1.9104;RCP8.5;H2;3;20.48;24.36;1.87;2.04;
10610;46.806;-1.8057;RCP8.5;H2;3;20.25;24.12;1.85;2.03;
10611;46.8097;-1.7011;RCP8.5;H2;3;20.96;25.39;2.07;2.26;
10612;46.8134;-1.5964;RCP8.5;H2;3;20.93;25.37;2.03;2.23;
10613;46.8169;-1.4916;RCP8.5;H2;3;20.83;25.27;2.03;2.23;
10614;46.8204;-1.3869;RCP8.5;H2;3;20.72;25.18;1.99;2.2;
10615;46.8237;-1.2822;RCP8.5;H2;3;20.67;25.14;1.94;2.17;
10616;46.827;-1.1774;RCP8.5;H2;3;20.59;25.08;1.94;2.18;
10617;46.8302;-1.0727;RCP8.5;H2;3;20.46;24.97;1.89;2.15;
10618;46.8332;-0.9679;RCP8.5;H2;3;20.92;25.42;1.98;2.23;
10619;46.8362;-0.8631;RCP8.5;H2;3;20.45;24.93;2;2.22;
10620;46.8391;-0.7583;RCP8.5;H2;3;20.62;25.08;1.98;2.18;
10621;46.8419;-0.6535;RCP8.5;H2;3;20.51;25.34;1.98;2.23;
10622;46.8446;-0.5487;RCP8.5;H2;3;20.54;25.35;2.02;2.26;
10623;46.8472;-0.4439;RCP8.5;H2;3;20.7;25.5;2.02;2.24;
10624;46.8497;-0.339;RCP8.5;H2;3;20.85;25.64;2.02;2.24;
10625;46.8521;-0.2342;RCP8.5;H2;3;21.1;25.86;2.04;2.22;
10626;46.8544;-0.1293;RCP8.5;H2;3;21.4;26.67;2.1;2.35;
10627;46.8566;-0.0245;RCP8.5;H2;3;21.52;26.84;2.06;2.33;
10628;46.8587;0.0804;RCP8.5;H2;3;21.36;26.31;2.03;2.18;
10629;46.8607;0.1853;RCP8.5;H2;3;21.24;26.14;2.03;2.19;
10630;46.8626;0.2902;RCP8.5;H2;3;21.16;26.03;2.02;2.19;
10631;46.8645;0.3951;RCP8.5;H2;3;21.02;25.81;2.04;2.21;
10632;46.8662;0.5;RCP8.5;H2;3;21.15;26.02;2.02;2.2;
10633;46.8678;0.6049;RCP8.5;H2;3;21.23;26.09;2.06;2.2;
10634;46.8694;0.7098;RCP8.5;H2;3;21.37;26.3;2.06;2.3;
10635;46.8708;0.8147;RCP8.5;H2;3;21.24;26.01;2.04;2.21;
10636;46.8722;0.9197;RCP8.5;H2;3;21.1;25.79;2.03;2.2;
10637;46.8734;1.0246;RCP8.5;H2;3;20.99;25.59;2.05;2.21;
10638;46.8746;1.1295;RCP8.5;H2;3;21.16;26.01;2;2.21;
10639;46.8756;1.2345;RCP8.5;H2;3;21.21;26.1;1.99;2.22;
10640;46.8766;1.3394;RCP8.5;H2;3;21.2;26.08;2;2.23;
10641;46.8774;1.4444;RCP8.5;H2;3;21.09;25.94;1.97;2.2;
10642;46.8782;1.5493;RCP8.5;H2;3;21.29;26.11;1.98;2.22;
10643;46.8789;1.6543;RCP8.5;H2;3;21.2;25.99;1.99;2.23;
10644;46.8795;1.7592;RCP8.5;H2;3;21.19;25.97;1.98;2.22;
10645;46.8799;1.8642;RCP8.5;H2;3;21.23;26.01;2;2.23;
10646;46.8803;1.9692;RCP8.5;H2;3;21.28;26.09;1.99;2.23;
10647;46.8806;2.0741;RCP8.5;H2;3;21.23;25.99;2.01;2.23;
10648;46.8808;2.1791;RCP8.5;H2;3;21.28;26.16;2.07;2.31;
10649;46.8809;2.2841;RCP8.5;H2;3;21.3;26.13;2.15;2.36;
10650;46.8809;2.389;RCP8.5;H2;3;21.22;26.03;2.16;2.37;
10651;46.8808;2.494;RCP8.5;H2;3;21.27;26.15;2.12;2.33;
10652;46.8806;2.5989;RCP8.5;H2;3;21.25;26.12;2.15;2.36;
10653;46.8803;2.7039;RCP8.5;H2;3;21.07;26.06;2.2;2.4;
10654;46.8799;2.8089;RCP8.5;H2;3;20.9;25.83;2.22;2.41;
10655;46.8795;2.9138;RCP8.5;H2;3;20.95;25.88;2.2;2.38;
10656;46.8789;3.0188;RCP8.5;H2;3;20.97;25.92;2.19;2.38;
10657;46.8782;3.1237;RCP8.5;H2;3;20.76;25.72;2.18;2.36;
10658;46.8775;3.2287;RCP8.5;H2;3;20.72;25.63;2.17;2.31;
10659;46.8766;3.3336;RCP8.5;H2;3;20.61;25.47;2.19;2.32;
10660;46.8756;3.4386;RCP8.5;H2;3;20.42;25.2;2.17;2.29;
10661;46.8746;3.5435;RCP8.5;H2;3;20.51;25.35;2.12;2.25;
10662;46.8734;3.6485;RCP8.5;H2;3;20.56;25.42;2.12;2.25;
10663;46.8722;3.7534;RCP8.5;H2;3;21.06;25.98;2.08;2.28;
10664;46.8708;3.8583;RCP8.5;H2;3;19.85;24.4;2.13;2.24;
10665;46.8694;3.9633;RCP8.5;H2;3;20.39;25.17;2.03;2.26;
10666;46.8678;4.0682;RCP8.5;H2;3;20.43;25.19;2.05;2.23;
10667;46.8662;4.1731;RCP8.5;H2;3;20.71;25.59;2.08;2.18;
10668;46.8645;4.278;RCP8.5;H2;3;20.28;24.6;2.13;2.19;
10669;46.8627;4.3829;RCP8.5;H2;3;19.88;23.73;2.18;2.21;
10670;46.8607;4.4878;RCP8.5;H2;3;20.11;24.26;2.14;2.21;
10671;46.8587;4.5927;RCP8.5;H2;3;20.88;25.92;2.03;2.21;
10672;46.8566;4.6975;RCP8.5;H2;3;20.95;25.99;2.08;2.22;
10673;46.8544;4.8024;RCP8.5;H2;3;21.68;26.12;2;2.05;
10674;46.8521;4.9073;RCP8.5;H2;3;21.77;26.25;1.97;2.03;
10675;46.8497;5.0121;RCP8.5;H2;3;21.82;26.31;1.96;2.02;
10676;46.8472;5.1169;RCP8.5;H2;3;21.75;26.22;1.97;2.02;
10677;46.8446;5.2218;RCP8.5;H2;3;21.72;26.13;1.95;2.03;
10678;46.8419;5.3266;RCP8.5;H2;3;21.71;26.11;1.96;2.03;
10679;46.8391;5.4314;RCP8.5;H2;3;21.66;26.05;1.97;2.03;
10680;46.8362;5.5362;RCP8.5;H2;3;21.35;25.71;1.93;2.03;
10681;46.8333;5.641;RCP8.5;H2;3;21.02;25.27;1.99;2.07;
10682;46.8302;5.7457;RCP8.5;H2;3;19.23;23.79;1.97;2.04;
10683;46.827;5.8505;RCP8.5;H2;3;18.5;23;1.93;1.97;
10684;46.8238;5.9553;RCP8.5;H2;3;18.04;22.37;1.94;1.96;
10685;46.8204;6.06;RCP8.5;H2;3;17.61;21.93;2;1.96;
10686;46.817;6.1647;RCP8.5;H2;3;17.32;21.59;2.04;1.98;
10687;46.8134;6.2694;RCP8.5;H2;3;17.01;21.1;2.03;1.96;
10688;46.8098;6.3741;RCP8.5;H2;3;16.39;20.01;2.04;1.98;
10689;46.806;6.4788;RCP8.5;H2;3;16.4;19.92;0;0;
10750;46.866;-2.1256;RCP8.5;H2;3;20.57;24.36;1.95;2.03;
10751;46.87;-2.0209;RCP8.5;H2;3;20.58;24.37;1.96;2.03;
10752;46.874;-1.9161;RCP8.5;H2;3;20.44;24.29;1.87;2.01;
10753;46.8778;-1.8113;RCP8.5;H2;3;20.21;24.06;1.84;2.01;
10754;46.8816;-1.7064;RCP8.5;H2;3;20.85;25.34;2.02;2.19;
10755;46.8852;-1.6016;RCP8.5;H2;3;20.84;25.33;2.02;2.19;
10756;46.8888;-1.4968;RCP8.5;H2;3;20.87;25.31;2.05;2.25;
10757;46.8923;-1.3919;RCP8.5;H2;3;20.79;25.25;1.99;2.21;
10758;46.8956;-1.287;RCP8.5;H2;3;20.76;25.23;1.95;2.18;
10759;46.8989;-1.1821;RCP8.5;H2;3;20.62;25.1;1.94;2.17;
10760;46.9021;-1.0772;RCP8.5;H2;3;20.4;24.92;1.89;2.15;
10761;46.9051;-0.9723;RCP8.5;H2;3;20.51;25.02;1.99;2.24;
10762;46.9081;-0.8674;RCP8.5;H2;3;20.6;25.08;1.99;2.21;
10763;46.911;-0.7625;RCP8.5;H2;3;20.63;25.46;1.99;2.24;
10764;46.9138;-0.6575;RCP8.5;H2;3;20.76;25.59;1.99;2.24;
10765;46.9165;-0.5526;RCP8.5;H2;3;20.92;25.7;2.02;2.23;
10766;46.9191;-0.4476;RCP8.5;H2;3;20.98;25.75;2.04;2.23;
10767;46.9216;-0.3426;RCP8.5;H2;3;20.95;25.72;2.04;2.23;
10768;46.924;-0.2376;RCP8.5;H2;3;21.42;26.7;2.09;2.34;
10769;46.9263;-0.1326;RCP8.5;H2;3;21.52;26.84;2.07;2.33;
10770;46.9285;-0.0276;RCP8.5;H2;3;21.71;27.08;2.06;2.32;
10771;46.9306;0.0774;RCP8.5;H2;3;21.45;26.46;2.02;2.19;
10772;46.9327;0.1824;RCP8.5;H2;3;21.28;26.2;2.03;2.19;
10773;46.9346;0.2874;RCP8.5;H2;3;21.26;26.19;2;2.18;
10774;46.9364;0.3925;RCP8.5;H2;3;21.11;25.81;1.97;2.13;
10775;46.9381;0.4975;RCP8.5;H2;3;21.12;25.96;2.03;2.2;
10776;46.9398;0.6026;RCP8.5;H2;3;21.41;26.37;2.04;2.19;
10777;46.9413;0.7076;RCP8.5;H2;3;21.22;26.06;2;2.17;
10778;46.9428;0.8127;RCP8.5;H2;3;21.12;25.9;2.01;2.18;
10779;46.9441;0.9178;RCP8.5;H2;3;21.05;25.72;2.02;2.19;
10780;46.9454;1.0228;RCP8.5;H2;3;20.94;25.54;2.01;2.18;
10781;46.9465;1.1279;RCP8.5;H2;3;21.12;25.99;1.96;2.19;
10782;46.9476;1.233;RCP8.5;H2;3;21.19;26.09;1.96;2.19;
10783;46.9485;1.3381;RCP8.5;H2;3;21.09;25.95;1.96;2.2;
10784;46.9494;1.4432;RCP8.5;H2;3;21.45;26.32;2;2.24;
10785;46.9502;1.5483;RCP8.5;H2;3;20.88;25.61;2;2.21;
10786;46.9509;1.6534;RCP8.5;H2;3;21.15;25.91;2;2.24;
10787;46.9514;1.7585;RCP8.5;H2;3;21.03;25.74;2;2.22;
10788;46.9519;1.8636;RCP8.5;H2;3;21.2;25.97;1.99;2.22;
10789;46.9523;1.9687;RCP8.5;H2;3;21.33;26.16;1.98;2.22;
10790;46.9526;2.0738;RCP8.5;H2;3;21.31;26.12;2;2.23;
10791;46.9528;2.1789;RCP8.5;H2;3;21.37;26.28;2.09;2.34;
10792;46.9529;2.284;RCP8.5;H2;3;21.35;26.24;2.1;2.34;
10793;46.9529;2.3891;RCP8.5;H2;3;21.19;26.03;2.1;2.34;
10794;46.9528;2.4942;RCP8.5;H2;3;21.22;26.13;2.07;2.3;
10795;46.9526;2.5993;RCP8.5;H2;3;21.19;26.08;2.07;2.3;
10796;46.9523;2.7044;RCP8.5;H2;3;21.15;25.97;2.16;2.35;
10797;46.9519;2.8095;RCP8.5;H2;3;20.91;25.85;2.19;2.38;
10798;46.9514;2.9146;RCP8.5;H2;3;21.08;26.07;2.2;2.4;
10799;46.9509;3.0197;RCP8.5;H2;3;20.99;25.97;2.16;2.36;
10800;46.9502;3.1248;RCP8.5;H2;3;20.73;25.7;2.16;2.35;
10801;46.9494;3.2299;RCP8.5;H2;3;20.76;25.69;2.16;2.3;
10802;46.9486;3.335;RCP8.5;H2;3;20.39;25.16;2.17;2.29;
10803;46.9476;3.4401;RCP8.5;H2;3;20.31;25.27;2.16;2.31;
