#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h25 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP4.5 : Emissions modÃ©rÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     ATAV : Ecart de tempÃ©rature moyenne journaliÃ¨re (Â°C)
#     ATXAV : Ecart de tempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
#-----------------------------------------------------------------------------
8231;45.65;3.6194;RCP4.5;H2;3;19.27;24.84;2.25;2.66;
8232;45.6488;3.722;RCP4.5;H2;3;18.48;23.89;2.21;2.55;
8233;45.6475;3.8246;RCP4.5;H2;3;15.5;18.49;2.35;2.44;
8234;45.6461;3.9272;RCP4.5;H2;3;17.16;21.37;2.29;2.53;
8235;45.6446;4.0298;RCP4.5;H2;3;20.95;25.98;2.42;2.7;
8236;45.643;4.1323;RCP4.5;H2;3;21.87;27.27;2.35;2.67;
8237;45.6413;4.2349;RCP4.5;H2;3;21.85;27.24;2.24;2.52;
8238;45.6395;4.3375;RCP4.5;H2;3;21.03;25.87;2.32;2.66;
8239;45.6376;4.4401;RCP4.5;H2;3;20.83;25.49;2.33;2.65;
8240;45.6356;4.5426;RCP4.5;H2;3;20.2;24.46;2.49;2.71;
8241;45.6336;4.6452;RCP4.5;H2;3;21.43;25.64;2.44;2.64;
8242;45.6314;4.7477;RCP4.5;H2;3;22.9;27.26;2.39;2.59;
8243;45.6292;4.8502;RCP4.5;H2;3;23.19;27.65;2.34;2.56;
8244;45.6268;4.9528;RCP4.5;H2;3;22.8;27.3;2.42;2.59;
8245;45.6244;5.0553;RCP4.5;H2;3;22.32;27.37;2.3;2.59;
8246;45.6218;5.1578;RCP4.5;H2;3;22.57;27.66;2.33;2.66;
8247;45.6192;5.2603;RCP4.5;H2;3;22.67;27.76;2.31;2.65;
8248;45.6165;5.3628;RCP4.5;H2;3;22.24;27.17;2.5;2.74;
8249;45.6137;5.4653;RCP4.5;H2;3;22.19;27.11;2.54;2.79;
8250;45.6108;5.5677;RCP4.5;H2;3;22.78;27.8;2.48;2.74;
8251;45.6078;5.6702;RCP4.5;H2;3;21.43;26.43;2.37;2.58;
8252;45.6047;5.7726;RCP4.5;H2;3;19.89;24.91;2.39;2.68;
8253;45.6015;5.8751;RCP4.5;H2;3;21.24;26.23;2.27;2.48;
8254;45.5982;5.9775;RCP4.5;H2;3;19.81;25.08;2.25;2.62;
8255;45.5948;6.0799;RCP4.5;H2;3;17.25;21.87;2.34;2.7;
8256;45.5913;6.1823;RCP4.5;H2;3;19.13;24.28;2.44;2.73;
8257;45.5878;6.2847;RCP4.5;H2;3;21.21;26.13;2.43;2.58;
8258;45.5841;6.387;RCP4.5;H2;3;15.84;18.96;2.6;2.55;
8259;45.5804;6.4894;RCP4.5;H2;3;17;21.22;2.48;2.74;
8260;45.5765;6.5917;RCP4.5;H2;3;14.04;16.81;2.77;2.82;
8261;45.5726;6.6941;RCP4.5;H2;3;17.73;22.89;2.63;3.09;
8262;45.5685;6.7964;RCP4.5;H2;3;14.09;17.7;2.75;2.94;
8263;45.5644;6.8987;RCP4.5;H2;3;12.86;15.8;2.93;2.99;
8264;45.5602;7.0009;RCP4.5;H2;3;10.3;13.27;0;0;
8327;45.6733;-1.2066;RCP4.5;H2;3;21.44;25.38;0;0;
8328;45.6765;-1.104;RCP4.5;H2;3;21.36;25.3;1.71;1.99;
8329;45.6796;-1.0014;RCP4.5;H2;3;21.35;25.32;1.69;2;
8330;45.6826;-0.8988;RCP4.5;H2;3;21.81;26.79;1.91;2.17;
8331;45.6856;-0.7962;RCP4.5;H2;3;21.73;26.75;1.96;2.28;
8332;45.6884;-0.6936;RCP4.5;H2;3;21.67;26.71;1.95;2.29;
8333;45.6911;-0.591;RCP4.5;H2;3;21.84;26.89;1.96;2.29;
8334;45.6937;-0.4884;RCP4.5;H2;3;21.78;26.83;1.96;2.3;
8335;45.6963;-0.3857;RCP4.5;H2;3;22.05;27.23;2;2.35;
8336;45.6987;-0.2831;RCP4.5;H2;3;22.11;27.29;2.01;2.33;
8337;45.7011;-0.1804;RCP4.5;H2;3;22.09;27.26;2.02;2.35;
8338;45.7033;-0.0778;RCP4.5;H2;3;21.86;26.96;2.02;2.36;
8339;45.7055;0.0249;RCP4.5;H2;3;21.71;26.78;2.01;2.36;
8340;45.7076;0.1276;RCP4.5;H2;3;22.07;27.43;2.1;2.48;
8341;45.7095;0.2303;RCP4.5;H2;3;21.81;27.07;2.11;2.5;
8342;45.7114;0.333;RCP4.5;H2;3;21.78;27.07;2.12;2.55;
8343;45.7132;0.4357;RCP4.5;H2;3;21.58;26.87;2.13;2.64;
8344;45.7149;0.5384;RCP4.5;H2;3;20.92;25.93;2.16;2.67;
8345;45.7165;0.6411;RCP4.5;H2;3;21.11;26.26;2.13;2.7;
8346;45.718;0.7438;RCP4.5;H2;3;20.77;25.73;2.18;2.73;
8347;45.7194;0.8466;RCP4.5;H2;3;20.59;25.35;2.24;2.77;
8348;45.7207;0.9493;RCP4.5;H2;3;20.93;26;2.19;2.81;
8349;45.722;1.0521;RCP4.5;H2;3;20.82;25.78;2.19;2.8;
8350;45.7231;1.1548;RCP4.5;H2;3;21.04;26.12;2.22;2.79;
8351;45.7241;1.2575;RCP4.5;H2;3;20.88;25.79;2.21;2.74;
8352;45.7251;1.3603;RCP4.5;H2;3;21.05;26.12;2.21;2.75;
8353;45.7259;1.463;RCP4.5;H2;3;20.61;25.26;2.22;2.73;
8354;45.7267;1.5658;RCP4.5;H2;3;20.47;24.97;2.24;2.73;
8355;45.7273;1.6686;RCP4.5;H2;3;20.1;24.28;2.23;2.67;
8356;45.7279;1.7713;RCP4.5;H2;3;19.87;24.03;2.2;2.62;
8357;45.7284;1.8741;RCP4.5;H2;3;19.48;23.33;2.28;2.65;
8358;45.7287;1.9769;RCP4.5;H2;3;18.39;22.57;2.24;2.63;
8359;45.729;2.0796;RCP4.5;H2;3;17.83;21.84;2.29;2.64;
8360;45.7292;2.1824;RCP4.5;H2;3;18.12;22.36;2.26;2.64;
8361;45.7293;2.2852;RCP4.5;H2;3;18.06;21.7;2.35;2.63;
8362;45.7293;2.3879;RCP4.5;H2;3;18.3;22.05;2.36;2.63;
8363;45.7292;2.4907;RCP4.5;H2;3;18.64;22.69;2.31;2.65;
8364;45.729;2.5935;RCP4.5;H2;3;18.35;22.28;2.26;2.59;
8365;45.7287;2.6962;RCP4.5;H2;3;17.37;20.67;2.36;2.56;
8366;45.7284;2.799;RCP4.5;H2;3;18.31;22.5;2.22;2.51;
8367;45.7279;2.9018;RCP4.5;H2;3;17.77;21.79;2.21;2.49;
8368;45.7273;3.0045;RCP4.5;H2;3;17.87;21.93;2.21;2.48;
8369;45.7267;3.1073;RCP4.5;H2;3;20.6;25.04;2.31;2.55;
8370;45.7259;3.21;RCP4.5;H2;3;21.09;25.97;2.28;2.55;
8371;45.7251;3.3128;RCP4.5;H2;3;20.92;25.68;2.3;2.55;
8372;45.7241;3.4156;RCP4.5;H2;3;20.37;24.94;2.25;2.55;
8373;45.7231;3.5183;RCP4.5;H2;3;20.39;25.48;2.26;2.61;
8374;45.722;3.621;RCP4.5;H2;3;19.79;24.57;2.31;2.62;
8375;45.7208;3.7238;RCP4.5;H2;3;17.32;22.05;2.23;2.52;
8376;45.7194;3.8265;RCP4.5;H2;3;16.71;20.45;2.33;2.53;
8377;45.718;3.9292;RCP4.5;H2;3;18.74;23.92;2.22;2.55;
8378;45.7165;4.032;RCP4.5;H2;3;21.34;26.49;2.39;2.66;
8379;45.7149;4.1347;RCP4.5;H2;3;21.93;27.32;2.35;2.64;
8380;45.7132;4.2374;RCP4.5;H2;3;21.87;27.28;2.23;2.52;
8381;45.7114;4.3401;RCP4.5;H2;3;21.07;25.87;2.37;2.68;
8382;45.7096;4.4428;RCP4.5;H2;3;21.07;25.78;2.34;2.65;
8383;45.7076;4.5455;RCP4.5;H2;3;20.48;24.84;2.48;2.7;
8384;45.7055;4.6482;RCP4.5;H2;3;21.6;25.87;2.39;2.57;
8385;45.7034;4.7509;RCP4.5;H2;3;22.62;27.33;2.27;2.51;
8386;45.7011;4.8535;RCP4.5;H2;3;23.36;27.88;2.31;2.54;
8387;45.6988;4.9562;RCP4.5;H2;3;23.19;27.66;2.33;2.56;
8388;45.6963;5.0588;RCP4.5;H2;3;22.85;27.45;2.38;2.64;
8389;45.6938;5.1615;RCP4.5;H2;3;22.77;27.87;2.29;2.64;
8390;45.6911;5.2641;RCP4.5;H2;3;22.3;27.36;2.36;2.69;
8391;45.6884;5.3667;RCP4.5;H2;3;22.69;27.7;2.45;2.71;
8392;45.6856;5.4693;RCP4.5;H2;3;22.92;27.95;2.46;2.73;
8393;45.6827;5.5719;RCP4.5;H2;3;22;27.37;2.66;2.81;
8394;45.6797;5.6745;RCP4.5;H2;3;21.51;26.72;2.72;2.84;
8395;45.6766;5.7771;RCP4.5;H2;3;20.83;25.84;2.45;2.69;
8396;45.6734;5.8797;RCP4.5;H2;3;21.47;26.44;2.39;2.56;
8397;45.6701;5.9822;RCP4.5;H2;3;17.78;22.58;2.36;2.72;
8398;45.6667;6.0848;RCP4.5;H2;3;17.38;22.02;2.36;2.7;
8399;45.6632;6.1873;RCP4.5;H2;3;16.71;21.1;2.37;2.69;
8400;45.6596;6.2898;RCP4.5;H2;3;18.05;22.86;2.42;2.7;
8401;45.656;6.3923;RCP4.5;H2;3;20.8;25.68;2.46;2.61;
8402;45.6522;6.4948;RCP4.5;H2;3;15.01;18.28;2.51;2.65;
8403;45.6484;6.5973;RCP4.5;H2;3;13.34;15.91;2.76;2.78;
8404;45.6444;6.6997;RCP4.5;H2;3;11.81;14.09;2.75;2.73;
8405;45.6404;6.8022;RCP4.5;H2;3;16.11;19.72;2.82;2.99;
8406;45.6363;6.9046;RCP4.5;H2;3;12.44;15.24;2.94;2.97;
8407;45.632;7.007;RCP4.5;H2;3;9.48;11.67;0;0;
8470;45.7452;-1.2112;RCP4.5;H2;3;21.37;25.31;1.72;1.99;
8471;45.7484;-1.1085;RCP4.5;H2;3;21.41;25.34;1.72;1.99;
8472;45.7515;-1.0058;RCP4.5;H2;3;21.43;25.44;1.71;2.06;
8473;45.7545;-0.9031;RCP4.5;H2;3;21.74;26.76;1.92;2.23;
8474;45.7575;-0.8003;RCP4.5;H2;3;21.76;26.79;1.97;2.29;
8475;45.7603;-0.6976;RCP4.5;H2;3;21.63;26.67;1.95;2.3;
8476;45.763;-0.5948;RCP4.5;H2;3;21.29;26.37;1.92;2.26;
8477;45.7657;-0.4921;RCP4.5;H2;3;21.13;26.21;1.93;2.29;
8478;45.7682;-0.3893;RCP4.5;H2;3;21.32;26.38;1.93;2.24;
8479;45.7707;-0.2865;RCP4.5;H2;3;22.14;27.32;2;2.32;
8480;45.773;-0.1837;RCP4.5;H2;3;21.92;27.06;1.99;2.34;
8481;45.7753;-0.0809;RCP4.5;H2;3;21.48;26.49;2.02;2.38;
8482;45.7774;0.0219;RCP4.5;H2;3;21.69;26.75;2.01;2.36;
8483;45.7795;0.1247;RCP4.5;H2;3;21.99;27.32;2.1;2.49;
8484;45.7815;0.2275;RCP4.5;H2;3;21.76;27.01;2.11;2.51;
8485;45.7834;0.3304;RCP4.5;H2;3;21.87;27.19;2.12;2.55;
8486;45.7852;0.4332;RCP4.5;H2;3;21.61;26.92;2.07;2.59;
8487;45.7869;0.5361;RCP4.5;H2;3;20.95;25.97;2.13;2.63;
8488;45.7885;0.6389;RCP4.5;H2;3;20.79;25.76;2.13;2.64;
8489;45.79;0.7418;RCP4.5;H2;3;20.93;25.98;2.11;2.66;
8490;45.7914;0.8446;RCP4.5;H2;3;20.97;26.03;2.16;2.73;
8491;45.7927;0.9475;RCP4.5;H2;3;20.81;25.78;2.2;2.76;
8492;45.7939;1.0504;RCP4.5;H2;3;20.55;25.27;2.24;2.76;
8493;45.7951;1.1532;RCP4.5;H2;3;21.37;26.57;2.19;2.76;
8494;45.7961;1.2561;RCP4.5;H2;3;21.16;26.27;2.19;2.71;
8495;45.797;1.359;RCP4.5;H2;3;20.75;25.54;2.21;2.73;
8496;45.7979;1.4619;RCP4.5;H2;3;20.6;25.25;2.22;2.74;
8497;45.7986;1.5648;RCP4.5;H2;3;20.67;25.42;2.17;2.68;
8498;45.7993;1.6677;RCP4.5;H2;3;20.3;24.66;2.21;2.67;
8499;45.7999;1.7706;RCP4.5;H2;3;20.01;24.27;2.19;2.62;
8500;45.8003;1.8735;RCP4.5;H2;3;18.8;23.31;2.21;2.62;
8501;45.8007;1.9764;RCP4.5;H2;3;18.43;22.98;2.2;2.62;
8502;45.801;2.0793;RCP4.5;H2;3;18.21;22.54;2.24;2.61;
8503;45.8012;2.1822;RCP4.5;H2;3;18.48;22.69;2.25;2.61;
8504;45.8013;2.2851;RCP4.5;H2;3;18.52;22.77;2.24;2.62;
8505;45.8013;2.388;RCP4.5;H2;3;18.4;22.29;2.29;2.59;
8506;45.8012;2.4909;RCP4.5;H2;3;18.53;22.55;2.27;2.6;
8507;45.801;2.5938;RCP4.5;H2;3;18.77;22.96;2.23;2.58;
8508;45.8007;2.6967;RCP4.5;H2;3;18.23;22.01;2.34;2.61;
8509;45.8003;2.7996;RCP4.5;H2;3;18.22;21.99;2.34;2.61;
8510;45.7999;2.9025;RCP4.5;H2;3;18.07;22.2;2.19;2.48;
8511;45.7993;3.0054;RCP4.5;H2;3;18.38;22.49;2.35;2.57;
8512;45.7987;3.1083;RCP4.5;H2;3;21.13;26.05;2.3;2.58;
8513;45.7979;3.2112;RCP4.5;H2;3;21.41;26.48;2.27;2.54;
8514;45.7971;3.3141;RCP4.5;H2;3;21.44;26.53;2.27;2.55;
8515;45.7961;3.417;RCP4.5;H2;3;21.03;26.47;2.24;2.61;
8516;45.7951;3.5198;RCP4.5;H2;3;21.06;26.52;2.26;2.64;
8517;45.7939;3.6227;RCP4.5;H2;3;19.27;25.12;2.26;2.66;
8518;45.7927;3.7256;RCP4.5;H2;3;17.36;21.81;2.24;2.5;
8519;45.7914;3.8285;RCP4.5;H2;3;18.64;23.7;2.32;2.61;
8520;45.79;3.9313;RCP4.5;H2;3;19.77;25.4;2.3;2.66;
8521;45.7885;4.0342;RCP4.5;H2;3;21.64;26.88;2.37;2.64;
8522;45.7869;4.137;RCP4.5;H2;3;21.84;27.35;2.24;2.65;
8523;45.7852;4.2399;RCP4.5;H2;3;21.62;27.03;2.25;2.65;
8524;45.7834;4.3427;RCP4.5;H2;3;20.71;25.35;2.4;2.71;
8525;45.7815;4.4456;RCP4.5;H2;3;20.58;25.06;2.39;2.65;
8526;45.7795;4.5484;RCP4.5;H2;3;21.6;25.97;2.33;2.59;
8527;45.7775;4.6512;RCP4.5;H2;3;21.65;25.94;2.39;2.57;
8528;45.7753;4.754;RCP4.5;H2;3;22.83;27.14;2.38;2.54;
8529;45.773;4.8568;RCP4.5;H2;3;23.28;27.75;2.29;2.49;
8530;45.7707;4.9596;RCP4.5;H2;3;23.32;27.86;2.29;2.55;
8531;45.7682;5.0624;RCP4.5;H2;3;22.84;27.86;2.22;2.48;
8532;45.7657;5.1652;RCP4.5;H2;3;22.88;27.92;2.28;2.56;
8533;45.7631;5.2679;RCP4.5;H2;3;22.51;27.54;2.33;2.61;
8534;45.7603;5.3707;RCP4.5;H2;3;22.44;27.48;2.44;2.73;
8535;45.7575;5.4734;RCP4.5;H2;3;21.79;27.21;2.61;2.79;
8536;45.7546;5.5762;RCP4.5;H2;3;20.36;25.6;2.69;2.9;
8537;45.7516;5.6789;RCP4.5;H2;3;21.83;27.22;2.73;2.87;
8538;45.7485;5.7816;RCP4.5;H2;3;21.34;26.31;2.41;2.6;
8539;45.7453;5.8843;RCP4.5;H2;3;21.37;26.35;2.39;2.58;
8540;45.742;5.987;RCP4.5;H2;3;20.52;25.86;2.26;2.58;
8541;45.7386;6.0897;RCP4.5;H2;3;18.93;23.59;2.52;2.73;
8542;45.7351;6.1923;RCP4.5;H2;3;17.32;21.58;2.48;2.68;
8543;45.7315;6.295;RCP4.5;H2;3;19.1;24.22;2.55;2.76;
8544;45.7279;6.3976;RCP4.5;H2;3;19.86;24.5;2.48;2.66;
8545;45.7241;6.5002;RCP4.5;H2;3;17.22;21.47;2.45;2.6;
8546;45.7202;6.6028;RCP4.5;H2;3;16.3;20.09;2.86;3.15;
8547;45.7163;6.7054;RCP4.5;H2;3;12.36;14.78;2.88;2.94;
8548;45.7122;6.808;RCP4.5;H2;3;10.75;13.18;3.4;3.68;
8549;45.7081;6.9106;RCP4.5;H2;3;12.17;15.03;0;0;
8613;45.8171;-1.2159;RCP4.5;H2;3;21.44;25.34;0;0;
8614;45.8203;-1.113;RCP4.5;H2;3;21.45;25.35;1.74;1.97;
8615;45.8234;-1.0102;RCP4.5;H2;3;21.45;25.44;1.71;2.04;
8616;45.8265;-0.9073;RCP4.5;H2;3;21.77;26.78;1.92;2.21;
8617;45.8294;-0.8044;RCP4.5;H2;3;21.76;26.79;1.95;2.27;
8618;45.8322;-0.7016;RCP4.5;H2;3;21.76;26.81;1.93;2.27;
8619;45.8349;-0.5987;RCP4.5;H2;3;21.31;26.4;1.92;2.26;
8620;45.8376;-0.4958;RCP4.5;H2;3;21.25;26.33;1.93;2.27;
8621;45.8401;-0.3929;RCP4.5;H2;3;21.4;26.47;1.92;2.23;
8622;45.8426;-0.29;RCP4.5;H2;3;21.31;26.38;1.92;2.25;
8623;45.8449;-0.187;RCP4.5;H2;3;21;26.08;1.92;2.28;
8624;45.8472;-0.0841;RCP4.5;H2;3;21.44;26.71;2.06;2.42;
8625;45.8494;0.0189;RCP4.5;H2;3;21.64;26.97;2.06;2.42;
8626;45.8515;0.1218;RCP4.5;H2;3;21.56;26.87;2.07;2.43;
8627;45.8534;0.2248;RCP4.5;H2;3;21.52;26.82;2.07;2.44;
8628;45.8553;0.3277;RCP4.5;H2;3;21.44;26.74;2.07;2.47;
8629;45.8571;0.4307;RCP4.5;H2;3;21.57;26.84;2.09;2.59;
8630;45.8588;0.5337;RCP4.5;H2;3;21.3;26.46;2.1;2.61;
8631;45.8604;0.6367;RCP4.5;H2;3;21.14;26.22;2.13;2.63;
8632;45.8619;0.7397;RCP4.5;H2;3;21.22;26.34;2.14;2.65;
8633;45.8633;0.8427;RCP4.5;H2;3;21.22;26.42;2.14;2.71;
8634;45.8647;0.9457;RCP4.5;H2;3;21.09;26.21;2.17;2.74;
8635;45.8659;1.0487;RCP4.5;H2;3;20.91;25.94;2.18;2.75;
8636;45.867;1.1517;RCP4.5;H2;3;20.49;25.14;2.23;2.74;
8637;45.8681;1.2547;RCP4.5;H2;3;20.94;25.87;2.21;2.7;
8638;45.869;1.3577;RCP4.5;H2;3;21.05;26.09;2.2;2.71;
8639;45.8699;1.4608;RCP4.5;H2;3;20.85;25.71;2.22;2.72;
8640;45.8706;1.5638;RCP4.5;H2;3;20.34;24.74;2.21;2.67;
8641;45.8713;1.6668;RCP4.5;H2;3;20.08;24.18;2.27;2.68;
8642;45.8718;1.7698;RCP4.5;H2;3;19.75;24.83;2.23;2.67;
8643;45.8723;1.8729;RCP4.5;H2;3;18.86;23.4;2.22;2.63;
8644;45.8727;1.9759;RCP4.5;H2;3;18.99;23.63;2.22;2.64;
8645;45.873;2.079;RCP4.5;H2;3;18.97;23.54;2.27;2.66;
8646;45.8732;2.182;RCP4.5;H2;3;19.21;23.98;2.26;2.68;
8647;45.8733;2.285;RCP4.5;H2;3;18.76;22.64;2.31;2.6;
8648;45.8733;2.3881;RCP4.5;H2;3;18.62;22.65;2.28;2.6;
8649;45.8732;2.4911;RCP4.5;H2;3;18.62;22.65;2.27;2.58;
8650;45.873;2.5941;RCP4.5;H2;3;19;23.34;2.22;2.59;
8651;45.8727;2.6972;RCP4.5;H2;3;19.31;23.82;2.27;2.65;
8652;45.8723;2.8002;RCP4.5;H2;3;18.89;23.1;2.29;2.63;
8653;45.8718;2.9032;RCP4.5;H2;3;18.34;22.52;2.23;2.51;
8654;45.8713;3.0063;RCP4.5;H2;3;19.18;23.63;2.31;2.61;
8655;45.8706;3.1093;RCP4.5;H2;3;21.18;26.16;2.29;2.62;
8656;45.8699;3.2123;RCP4.5;H2;3;21.56;26.72;2.27;2.54;
8657;45.869;3.3154;RCP4.5;H2;3;21.56;26.72;2.27;2.54;
8658;45.8681;3.4184;RCP4.5;H2;3;21.15;26.66;2.24;2.63;
8659;45.867;3.5214;RCP4.5;H2;3;20.73;26.04;2.25;2.65;
8660;45.8659;3.6244;RCP4.5;H2;3;19.14;23.85;2.23;2.59;
8661;45.8647;3.7274;RCP4.5;H2;3;18.4;23.44;2.2;2.51;
8662;45.8634;3.8304;RCP4.5;H2;3;19.08;24.33;2.32;2.62;
8663;45.8619;3.9334;RCP4.5;H2;3;19.92;25.57;2.3;2.66;
8664;45.8604;4.0364;RCP4.5;H2;3;21.58;26.79;2.38;2.63;
8665;45.8588;4.1394;RCP4.5;H2;3;21.62;27.04;2.25;2.65;
8666;45.8571;4.2424;RCP4.5;H2;3;20.91;25.66;2.32;2.63;
8667;45.8553;4.3454;RCP4.5;H2;3;19.75;23.52;2.44;2.61;
8668;45.8535;4.4483;RCP4.5;H2;3;20.65;24.8;2.42;2.63;
8669;45.8515;4.5513;RCP4.5;H2;3;21.87;25.91;2.42;2.53;
8670;45.8494;4.6542;RCP4.5;H2;3;22.42;26.82;2.38;2.54;
8671;45.8472;4.7572;RCP4.5;H2;3;22.29;26.94;2.32;2.56;
8672;45.845;4.8601;RCP4.5;H2;3;22.85;27.24;2.36;2.59;
8673;45.8426;4.963;RCP4.5;H2;3;21.83;26.73;2.28;2.55;
8674;45.8402;5.066;RCP4.5;H2;3;22.11;27.02;2.26;2.53;
8675;45.8376;5.1689;RCP4.5;H2;3;22.17;27.07;2.28;2.54;
8676;45.835;5.2718;RCP4.5;H2;3;22.2;27.13;2.34;2.63;
8677;45.8322;5.3747;RCP4.5;H2;3;22.59;27.64;2.42;2.72;
8678;45.8294;5.4775;RCP4.5;H2;3;20.27;25.5;2.7;2.92;
8679;45.8265;5.5804;RCP4.5;H2;3;19.53;24.41;2.74;2.89;
8680;45.8235;5.6833;RCP4.5;H2;3;21.5;27.07;2.55;2.82;
8681;45.8204;5.7861;RCP4.5;H2;3;22.05;27.4;2.71;2.84;
8682;45.8172;5.8889;RCP4.5;H2;3;21.07;26.03;2.57;2.83;
8683;45.8139;5.9918;RCP4.5;H2;3;21.47;26.45;2.46;2.7;
8684;45.8105;6.0946;RCP4.5;H2;3;18.75;23.33;2.61;2.85;
8685;45.807;6.1974;RCP4.5;H2;3;20.25;25.15;2.49;2.78;
8686;45.8034;6.3002;RCP4.5;H2;3;17.4;21.76;2.42;2.67;
8687;45.7997;6.4029;RCP4.5;H2;3;16.6;20.24;2.64;2.76;
8688;45.796;6.5057;RCP4.5;H2;3;17.26;21.54;2.52;2.73;
8689;45.7921;6.6084;RCP4.5;H2;3;14.87;17.89;2.63;2.67;
8690;45.7882;6.7112;RCP4.5;H2;3;13.33;16.03;2.81;2.94;
8691;45.7841;6.8139;RCP4.5;H2;3;8.46;10.65;0;0;
8755;45.8857;-1.3235;RCP4.5;H2;3;21.47;25.37;0;0;
8756;45.889;-1.2205;RCP4.5;H2;3;21.45;25.35;1.74;1.97;
8757;45.8922;-1.1175;RCP4.5;H2;3;21.48;25.38;1.74;1.98;
8758;45.8954;-1.0146;RCP4.5;H2;3;21.42;25.42;1.71;2.05;
8759;45.8984;-0.9116;RCP4.5;H2;3;21.85;26.86;1.93;2.21;
8760;45.9013;-0.8086;RCP4.5;H2;3;21.87;26.92;1.95;2.28;
8761;45.9041;-0.7056;RCP4.5;H2;3;21.4;26.5;1.9;2.24;
8762;45.9069;-0.6025;RCP4.5;H2;3;21.22;26.31;1.89;2.24;
8763;45.9095;-0.4995;RCP4.5;H2;3;21.3;26.38;1.91;2.24;
8764;45.9121;-0.3965;RCP4.5;H2;3;21.25;26.33;1.91;2.25;
8765;45.9145;-0.2934;RCP4.5;H2;3;21.12;26.2;1.91;2.26;
8766;45.9169;-0.1903;RCP4.5;H2;3;20.96;26.07;1.89;2.29;
8767;45.9192;-0.0873;RCP4.5;H2;3;21.5;26.8;2.06;2.44;
8768;45.9213;0.0158;RCP4.5;H2;3;21.55;26.87;2.06;2.44;
8769;45.9234;0.1189;RCP4.5;H2;3;21.56;26.87;2.07;2.44;
8770;45.9254;0.222;RCP4.5;H2;3;21.53;26.83;2.08;2.45;
8771;45.9273;0.3251;RCP4.5;H2;3;21.37;26.64;2.08;2.47;
8772;45.9291;0.4282;RCP4.5;H2;3;21.15;26.43;2.1;2.56;
8773;45.9308;0.5313;RCP4.5;H2;3;21.25;26.39;2.11;2.61;
8774;45.9324;0.6344;RCP4.5;H2;3;21.23;26.34;2.13;2.63;
8775;45.9339;0.7376;RCP4.5;H2;3;21.11;26.19;2.14;2.66;
8776;45.9353;0.8407;RCP4.5;H2;3;21.01;26.06;2.16;2.69;
8777;45.9366;0.9438;RCP4.5;H2;3;20.9;25.92;2.15;2.7;
8778;45.9379;1.047;RCP4.5;H2;3;20.82;25.81;2.15;2.71;
8779;45.939;1.1501;RCP4.5;H2;3;20.95;25.99;2.19;2.77;
8780;45.94;1.2533;RCP4.5;H2;3;20.49;25.06;2.2;2.7;
8781;45.941;1.3564;RCP4.5;H2;3;20.54;25.17;2.2;2.71;
8782;45.9418;1.4596;RCP4.5;H2;3;20.43;25.02;2.17;2.64;
8783;45.9426;1.5628;RCP4.5;H2;3;20.31;24.77;2.16;2.61;
8784;45.9432;1.6659;RCP4.5;H2;3;20.06;24.15;2.24;2.65;
8785;45.9438;1.7691;RCP4.5;H2;3;19.82;23.69;2.26;2.61;
8786;45.9443;1.8723;RCP4.5;H2;3;19.37;22.87;2.3;2.56;
8787;45.9447;1.9754;RCP4.5;H2;3;19.24;23.47;2.29;2.61;
8788;45.9449;2.0786;RCP4.5;H2;3;19.06;23.12;2.36;2.65;
8789;45.9451;2.1818;RCP4.5;H2;3;19.33;23.6;2.29;2.61;
8790;45.9452;2.285;RCP4.5;H2;3;19.05;23.14;2.32;2.63;
8791;45.9452;2.3881;RCP4.5;H2;3;19.03;23.44;2.19;2.59;
8792;45.9451;2.4913;RCP4.5;H2;3;18.81;23.06;2.21;2.59;
8793;45.945;2.5945;RCP4.5;H2;3;18.94;23.29;2.21;2.61;
8794;45.9447;2.6976;RCP4.5;H2;3;19.38;23.93;2.28;2.67;
8795;45.9443;2.8008;RCP4.5;H2;3;19.3;23.79;2.28;2.67;
8796;45.9438;2.904;RCP4.5;H2;3;19.05;23.45;2.27;2.56;
8797;45.9433;3.0072;RCP4.5;H2;3;19.52;24.09;2.32;2.63;
8798;45.9426;3.1103;RCP4.5;H2;3;21.13;26.07;2.32;2.65;
8799;45.9418;3.2135;RCP4.5;H2;3;21.51;26.65;2.26;2.55;
8800;45.941;3.3166;RCP4.5;H2;3;21.52;26.78;2.19;2.56;
8801;45.94;3.4198;RCP4.5;H2;3;21.51;27.21;2.24;2.63;
